timestamp,wind_direction,wind_level,tide
1570752000.0,North,Moderate,Ebb
1570753800.0000033,North,Moderate,Ebb
1570755599.9999967,North,Moderate,Ebb
1570757400.0,North,Moderate,Ebb
1570759200.0000033,North,Moderate,Ebb
1570760999.9999967,North,Moderate,Ebb
1570762800.0,North,Moderate,Ebb
1570764600.0000033,North,Moderate,Ebb
1570766399.9999967,North,Moderate,Ebb
1570768200.0,North,Moderate,Ebb
1570770000.0000033,North,Moderate,Ebb
1570771799.9999967,North,Moderate,Flood
1570773600.0,North,Moderate,Flood
1570775400.0000033,North,Moderate,Flood
1570777199.9999967,North,Moderate,Flood
1570779000.0,North,Moderate,Flood
1570780800.0000033,North,Moderate,Flood
1570782599.9999967,North,Moderate,Flood
1570784400.0,North,Moderate,Flood
1570786200.0000033,North,Mild,Flood
1570787999.9999967,North,Mild,Flood
1570789800.0,North,Mild,Flood
1570791600.0000033,North,Mild,Flood
1570793399.9999967,North,Mild,Flood
1570795200.0,North,Mild,Ebb
1570797000.0000033,West,Mild,Ebb
1570798799.9999967,West,Mild,Ebb
1570800600.0,West,Mild,Ebb
1570802400.0000033,West,Mild,Ebb
1570804199.9999967,West,Mild,Ebb
1570806000.0,West,Mild,Ebb
1570807800.0000033,North,Mild,Ebb
1570809599.9999967,North,Mild,Ebb
1570811400.0,North,Mild,Ebb
1570813200.0000033,North,Mild,Ebb
1570814999.9999967,North,Mild,Ebb
1570816800.0,North,Mild,Flood
1570818600.0000033,North,Mild,Flood
1570820399.9999967,North,Mild,Flood
1570822200.0,North,Mild,Flood
1570824000.0000033,North,Mild,Flood
1570825799.9999967,North,Mild,Flood
1570827600.0,North,Mild,Flood
1570829400.0000033,South,Mild,Flood
1570831199.9999967,South,Mild,Flood
1570833000.0,South,Mild,Flood
1570834800.0000033,South,Mild,Flood
1570836599.9999967,South,Mild,Flood
1570838400.0,South,Mild,Ebb
1570840200.0000033,South,Moderate,Ebb
1570841999.9999967,South,Moderate,Ebb
1570843800.0,South,Moderate,Ebb
1570845600.0000033,South,Moderate,Ebb
1570847399.9999967,South,Moderate,Ebb
1570849200.0,South,Moderate,Ebb
1570851000.0000033,South,Moderate,Ebb
1570852799.9999967,South,Moderate,Ebb
1570854600.0,South,Moderate,Ebb
1570856400.0000033,South,Moderate,Ebb
1570858199.9999967,South,Moderate,Ebb
1570860000.0,South,Moderate,Flood
1570861800.0000033,South,Moderate,Flood
1570863599.9999967,South,Moderate,Flood
1570865400.0,South,Moderate,Flood
1570867200.0000033,South,Moderate,Flood
1570868999.9999967,South,Moderate,Flood
1570870800.0,South,Moderate,Flood
1570872600.0000033,South,Moderate,Flood
1570874399.9999967,South,Moderate,Flood
1570876200.0,South,Moderate,Flood
1570878000.0000033,South,Moderate,Flood
1570879799.9999967,South,Moderate,Flood
1570881600.0,South,Moderate,Flood
1570883400.0000033,South,Heavy,Ebb
1570885199.9999967,South,Heavy,Ebb
1570887000.0,South,Heavy,Ebb
1570888800.0000033,South,Heavy,Ebb
1570890599.9999967,South,Heavy,Ebb
1570892400.0,South,Heavy,Ebb
1570894200.0000033,South,Heavy,Ebb
1570895999.9999967,South,Heavy,Ebb
1570897800.0,South,Heavy,Ebb
1570899600.0000033,South,Heavy,Ebb
1570901399.9999967,South,Heavy,Ebb
1570903200.0,South,Heavy,Ebb
1570905000.0000033,South,Heavy,Flood
1570906799.9999967,South,Heavy,Flood
1570908600.0,South,Heavy,Flood
1570910400.0000033,South,Heavy,Flood
1570912199.9999967,South,Heavy,Flood
1570914000.0,South,Heavy,Flood
1570915800.0000033,South,Heavy,Flood
1570917599.9999967,South,Heavy,Flood
1570919400.0,South,Heavy,Flood
1570921200.0000033,South,Heavy,Flood
1570922999.9999967,South,Heavy,Flood
1570924800.0,South,Heavy,Flood
1570926600.0000033,South,Heavy,Ebb
1570928399.9999967,South,Heavy,Ebb
1570930200.0,South,Heavy,Ebb
1570932000.0000033,South,Heavy,Ebb
1570933799.9999967,South,Heavy,Ebb
1570935600.0,South,Heavy,Ebb
1570937400.0000033,South,Heavy,Ebb
