timestamp,wind_direction,wind_level,tide
1506816000.0,North,Heavy,Ebb
1506817800.0000033,North,Heavy,Ebb
1506819599.9999967,North,Heavy,Ebb
1506821400.0,North,Heavy,Ebb
1506823200.0000033,North,Heavy,Ebb
1506824999.9999967,North,Heavy,Ebb
1506826800.0,North,Heavy,Ebb
1506828600.0000033,North,Heavy,Ebb
1506830399.9999967,North,Heavy,Flood
1506832200.0,North,Heavy,Flood
1506834000.0000033,North,Heavy,Flood
1506835799.9999967,North,Heavy,Flood
1506837600.0,North,Heavy,Flood
1506839400.0000033,North,Heavy,Flood
1506841199.9999967,North,Heavy,Flood
1506843000.0,North,Heavy,Flood
1506844800.0000033,North,Heavy,Flood
1506846599.9999967,North,Heavy,Flood
1506848400.0,North,Heavy,Flood
1506850200.0000033,North,Heavy,Flood
1506851999.9999967,North,Heavy,Ebb
1506853800.0,North,Heavy,Ebb
1506855600.0000033,North,Heavy,Ebb
1506857399.9999967,North,Heavy,Ebb
1506859200.0,North,Heavy,Ebb
1506861000.0000033,North,Heavy,Ebb
1506862799.9999967,North,Heavy,Ebb
1506864600.0,North,Heavy,Ebb
1506866400.0000033,North,Heavy,Ebb
1506868199.9999967,North,Heavy,Ebb
1506870000.0,North,Heavy,Ebb
1506871800.0000033,North,Heavy,Ebb
1506873599.9999967,North,Heavy,Ebb
1506875400.0,North,Heavy,Flood
1506877200.0000033,North,Heavy,Flood
1506878999.9999967,North,Heavy,Flood
1506880800.0,North,Heavy,Flood
1506882600.0000033,North,Heavy,Flood
1506884399.9999967,North,Heavy,Flood
1506886200.0,North,Heavy,Flood
1506888000.0000033,North,Heavy,Flood
1506889799.9999967,North,Heavy,Flood
1506891600.0,North,Heavy,Flood
1506893400.0000033,North,Heavy,Flood
1506895199.9999967,North,Heavy,Flood
1506897000.0,North,Heavy,Ebb
1506898800.0000033,North,Heavy,Ebb
1506900599.9999967,North,Heavy,Ebb
1506902400.0,North,Heavy,Ebb
1506904200.0000033,North,Heavy,Ebb
1506905999.9999967,North,Heavy,Ebb
1506907800.0,North,Heavy,Ebb
1506909600.0000033,North,Heavy,Ebb
1506911399.9999967,North,Heavy,Ebb
1506913200.0,North,Heavy,Ebb
1506915000.0000033,North,Heavy,Ebb
1506916799.9999967,North,Heavy,Ebb
1506918600.0,North,Heavy,Flood
1506920400.0000033,North,Heavy,Flood
1506922199.9999967,North,Heavy,Flood
1506924000.0,North,Heavy,Flood
1506925800.0000033,North,Heavy,Flood
1506927599.9999967,North,Heavy,Flood
1506929400.0,North,Heavy,Flood
1506931200.0000033,North,Heavy,Flood
1506932999.9999967,North,Heavy,Flood
1506934800.0,North,Heavy,Flood
1506936600.0000033,North,Heavy,Flood
1506938399.9999967,North,Heavy,Flood
1506940200.0,North,Heavy,Flood
1506942000.0000033,North,Heavy,Ebb
1506943799.9999967,North,Heavy,Ebb
1506945600.0,North,Heavy,Ebb
1506947400.0000033,North,Heavy,Ebb
1506949199.9999967,North,Heavy,Ebb
1506951000.0,North,Heavy,Ebb
1506952800.0000033,North,Heavy,Ebb
1506954599.9999967,North,Heavy,Ebb
1506956400.0,North,Heavy,Ebb
1506958200.0000033,North,Heavy,Ebb
1506959999.9999967,North,Heavy,Ebb
1506961800.0,North,Heavy,Ebb
1506963600.0000033,North,Heavy,Flood
1506965399.9999967,North,Heavy,Flood
1506967200.0,North,Heavy,Flood
1506969000.0000033,North,Heavy,Flood
1506970799.9999967,North,Heavy,Flood
1506972600.0,North,Heavy,Flood
1506974400.0000033,North,Heavy,Flood
1506976199.9999967,North,Heavy,Flood
1506978000.0,North,Heavy,Flood
1506979800.0000033,North,Heavy,Flood
1506981599.9999967,North,Heavy,Flood
1506983400.0,North,Heavy,Flood
1506985200.0000033,North,Heavy,Flood
1506986999.9999967,North,Heavy,Ebb
1506988800.0,North,Heavy,Ebb
1506990600.0000033,North,Heavy,Ebb
1506992399.9999967,North,Heavy,Ebb
1506994200.0,North,Heavy,Ebb
1506996000.0000033,North,Heavy,Ebb
1506997799.9999967,North,Heavy,Ebb
1506999600.0,North,Heavy,Ebb
1507001400.0000033,North,Heavy,Ebb
1507003199.9999967,North,Heavy,Ebb
1507005000.0,North,Heavy,Ebb
1507006800.0000033,North,Heavy,Ebb
1507008599.9999967,North,Heavy,Flood
1507010400.0,North,Heavy,Flood
1507012200.0000033,North,Heavy,Flood
1507013999.9999967,North,Heavy,Flood
