timestamp,wind_direction,wind_level,tide
1508544000.0,West,Moderate,Flood
1508545800.0000033,North,Heavy,Flood
1508547599.9999967,North,Heavy,Flood
1508549400.0,North,Heavy,Ebb
1508551200.0000033,North,Heavy,Ebb
1508552999.9999967,North,Heavy,Ebb
1508554800.0,North,Heavy,Ebb
1508556600.0000033,North,Heavy,Ebb
1508558399.9999967,North,Heavy,Ebb
1508560200.0,North,Heavy,Ebb
1508562000.0000033,North,Heavy,Ebb
1508563799.9999967,North,Heavy,Ebb
1508565600.0,North,Heavy,Ebb
1508567400.0000033,North,Moderate,Ebb
1508569199.9999967,North,Moderate,Ebb
1508571000.0,North,Moderate,Ebb
1508572800.0000033,North,Moderate,Flood
1508574599.9999967,North,Moderate,Flood
1508576400.0,North,Moderate,Flood
1508578200.0000033,North,Moderate,Flood
1508579999.9999967,North,Moderate,Flood
1508581800.0,North,Moderate,Flood
1508583600.0000033,North,Moderate,Flood
1508585399.9999967,North,Moderate,Flood
1508587200.0,North,Moderate,Flood
1508589000.0000033,North,Heavy,Flood
1508590799.9999967,North,Heavy,Flood
1508592600.0,North,Heavy,Flood
1508594400.0000033,North,Heavy,Ebb
1508596199.9999967,North,Heavy,Ebb
1508598000.0,North,Heavy,Ebb
1508599800.0000033,North,Heavy,Ebb
1508601599.9999967,North,Heavy,Ebb
1508603400.0,North,Heavy,Ebb
1508605200.0000033,North,Heavy,Ebb
1508606999.9999967,North,Heavy,Ebb
1508608800.0,North,Heavy,Ebb
1508610600.0000033,North,Heavy,Ebb
1508612399.9999967,North,Heavy,Ebb
1508614200.0,North,Heavy,Ebb
1508616000.0000033,North,Heavy,Flood
1508617799.9999967,North,Heavy,Flood
1508619600.0,North,Heavy,Flood
1508621400.0000033,North,Heavy,Flood
1508623199.9999967,North,Heavy,Flood
1508625000.0,North,Heavy,Flood
1508626800.0000033,North,Heavy,Flood
1508628599.9999967,North,Heavy,Flood
1508630400.0,North,Heavy,Flood
1508632200.0000033,North,Heavy,Flood
1508633999.9999967,North,Heavy,Flood
1508635800.0,North,Heavy,Flood
1508637600.0000033,North,Heavy,Ebb
1508639399.9999967,North,Heavy,Ebb
1508641200.0,North,Heavy,Ebb
1508643000.0000033,North,Heavy,Ebb
1508644799.9999967,North,Heavy,Ebb
1508646600.0,North,Heavy,Ebb
1508648400.0000033,North,Heavy,Ebb
1508650199.9999967,North,Heavy,Ebb
1508652000.0,North,Heavy,Ebb
1508653800.0000033,North,Heavy,Ebb
1508655599.9999967,North,Heavy,Ebb
1508657400.0,North,Heavy,Ebb
1508659200.0000033,North,Heavy,Ebb
1508660999.9999967,North,Heavy,Flood
1508662800.0,North,Heavy,Flood
1508664600.0000033,North,Heavy,Flood
1508666399.9999967,North,Heavy,Flood
1508668200.0,North,Heavy,Flood
1508670000.0000033,North,Heavy,Flood
1508671799.9999967,North,Heavy,Flood
1508673600.0,North,Heavy,Flood
1508675400.0000033,North,Heavy,Flood
1508677199.9999967,North,Heavy,Flood
1508679000.0,North,Heavy,Flood
1508680800.0000033,North,Heavy,Flood
1508682599.9999967,North,Heavy,Ebb
1508684400.0,North,Heavy,Ebb
1508686200.0000033,North,Heavy,Ebb
1508687999.9999967,North,Heavy,Ebb
1508689800.0,North,Heavy,Ebb
1508691600.0000033,North,Heavy,Ebb
1508693399.9999967,North,Heavy,Ebb
1508695200.0,North,Heavy,Ebb
1508697000.0000033,North,Heavy,Ebb
1508698799.9999967,North,Heavy,Ebb
1508700600.0,North,Heavy,Ebb
1508702400.0000033,North,Heavy,Ebb
1508704199.9999967,North,Heavy,Flood
1508706000.0,North,Heavy,Flood
1508707800.0000033,North,Heavy,Flood
1508709599.9999967,North,Heavy,Flood
1508711400.0,North,Heavy,Flood
1508713200.0000033,North,Heavy,Flood
1508714999.9999967,North,Heavy,Flood
1508716800.0,North,Heavy,Flood
1508718600.0000033,North,Moderate,Flood
1508720399.9999967,North,Moderate,Flood
1508722200.0,North,Moderate,Flood
1508724000.0000033,North,Moderate,Flood
1508725799.9999967,North,Moderate,Flood
1508727600.0,North,Moderate,Ebb
1508729400.0000033,North,Moderate,Ebb
1508731199.9999967,North,Moderate,Ebb
1508733000.0,North,Moderate,Ebb
1508734800.0000033,North,Moderate,Ebb
1508736599.9999967,North,Moderate,Ebb
1508738400.0,North,Moderate,Ebb
1508740200.0000033,North,Moderate,Ebb
1508741999.9999967,North,Moderate,Ebb
1508743800.0,North,Moderate,Ebb
1508745600.0000033,North,Moderate,Ebb
1508747399.9999967,North,Moderate,Ebb
1508749200.0,North,Moderate,Flood
1508751000.0000033,North,Moderate,Flood
1508752799.9999967,North,Moderate,Flood
1508754600.0,North,Moderate,Flood
1508756400.0000033,North,Moderate,Flood
1508758199.9999967,North,Moderate,Flood
1508760000.0,North,Moderate,Flood
1508761800.0000033,North,Moderate,Flood
1508763599.9999967,North,Moderate,Flood
1508765400.0,North,Moderate,Flood
1508767200.0000033,North,Moderate,Flood
1508768999.9999967,North,Moderate,Flood
1508770800.0,North,Moderate,Ebb
1508772600.0000033,North,Moderate,Ebb
1508774399.9999967,North,Moderate,Ebb
1508776200.0,North,Moderate,Ebb
1508778000.0000033,North,Moderate,Ebb
1508779799.9999967,North,Moderate,Ebb
1508781600.0,North,Moderate,Ebb
1508783400.0000033,North,Moderate,Ebb
1508785199.9999967,North,Moderate,Ebb
1508787000.0,North,Moderate,Ebb
1508788800.0000033,North,Moderate,Ebb
1508790599.9999967,North,Moderate,Ebb
1508792400.0,North,Moderate,Flood
1508794200.0000033,North,Moderate,Flood
1508795999.9999967,North,Moderate,Flood
1508797800.0,North,Moderate,Flood
1508799600.0000033,North,Moderate,Flood
1508801399.9999967,North,Moderate,Flood
1508803200.0,North,Moderate,Flood
1508805000.0000033,East,Moderate,Flood
1508806799.9999967,East,Moderate,Flood
1508808600.0,East,Moderate,Flood
1508810400.0000033,East,Moderate,Flood
1508812199.9999967,East,Moderate,Flood
1508814000.0,East,Moderate,Flood
1508815800.0000033,East,Moderate,Ebb
1508817599.9999967,East,Moderate,Ebb
1508819400.0,East,Moderate,Ebb
1508821200.0000033,East,Moderate,Ebb
1508822999.9999967,East,Moderate,Ebb
1508824800.0,East,Moderate,Ebb
1508826600.0000033,East,Moderate,Ebb
1508828399.9999967,East,Moderate,Ebb
1508830200.0,East,Moderate,Ebb
1508832000.0000033,East,Moderate,Ebb
1508833799.9999967,East,Moderate,Ebb
1508835600.0,East,Moderate,Ebb
1508837400.0000033,South,Mild,Flood
1508839199.9999967,South,Mild,Flood
1508841000.0,South,Mild,Flood
1508842800.0000033,South,Mild,Flood
1508844599.9999967,South,Mild,Flood
1508846400.0,South,Mild,Flood
1508848200.0000033,West,Mild,Flood
1508849999.9999967,West,Mild,Flood
1508851800.0,West,Mild,Flood
1508853600.0000033,West,Mild,Flood
1508855399.9999967,West,Mild,Flood
1508857200.0,West,Mild,Flood
1508859000.0000033,West,Mild,Ebb
1508860799.9999967,West,Mild,Ebb
1508862600.0,West,Mild,Ebb
1508864400.0000033,West,Mild,Ebb
1508866199.9999967,West,Mild,Ebb
1508868000.0,West,Mild,Ebb
1508869800.0000033,North,Mild,Ebb
1508871599.9999967,North,Mild,Ebb
1508873400.0,North,Mild,Ebb
1508875200.0000033,North,Mild,Ebb
1508876999.9999967,North,Mild,Ebb
1508878800.0,North,Mild,Ebb
1508880600.0000033,East,Mild,Flood
1508882399.9999967,East,Mild,Flood
1508884200.0,East,Mild,Flood
1508886000.0000033,East,Mild,Flood
1508887799.9999967,East,Mild,Flood
1508889600.0,East,Mild,Flood
1508891400.0000033,East,Mild,Flood
1508893199.9999967,East,Mild,Flood
1508895000.0,East,Mild,Flood
1508896800.0000033,East,Mild,Flood
1508898599.9999967,East,Mild,Flood
1508900400.0,East,Mild,Flood
1508902200.0000033,East,Mild,Flood
1508903999.9999967,East,Mild,Ebb
1508905800.0,East,Mild,Ebb
1508907600.0000033,East,Mild,Ebb
1508909399.9999967,East,Mild,Ebb
1508911200.0,East,Mild,Ebb
1508913000.0000033,South,Moderate,Ebb
1508914799.9999967,South,Moderate,Ebb
1508916600.0,South,Moderate,Ebb
1508918400.0000033,South,Moderate,Ebb
1508920199.9999967,South,Moderate,Ebb
1508922000.0,South,Moderate,Ebb
1508923800.0000033,South,Moderate,Ebb
1508925599.9999967,South,Moderate,Flood
1508927400.0,South,Moderate,Flood
1508929200.0000033,South,Moderate,Flood
1508930999.9999967,South,Moderate,Flood
1508932800.0,South,Moderate,Flood
1508934600.0000033,South,Moderate,Flood
1508936399.9999967,South,Moderate,Flood
1508938200.0,South,Moderate,Flood
1508940000.0000033,South,Moderate,Flood
1508941799.9999967,South,Moderate,Flood
1508943600.0,South,Moderate,Flood
1508945400.0000033,South,Heavy,Flood
1508947199.9999967,South,Heavy,Flood
1508949000.0,South,Heavy,Ebb
1508950800.0000033,South,Heavy,Ebb
1508952599.9999967,South,Heavy,Ebb
