,x,y,salinity
0,11055.277107112628,9544.368369745322,28.477165451772414
1,11054.736413210434,9543.846353271685,28.477165451772414
2,11054.195719308242,9543.324336798049,28.477165451772414
3,11053.655025406048,9542.802320324412,28.477165451772414
4,11053.114331503853,9542.280303850777,28.477165451772414
5,11052.573637601661,9541.75828737714,28.477165451772414
6,11052.032943699467,9541.236270903504,28.477165451772414
7,11051.492249797273,9540.714254429868,28.477165451772414
8,11050.95155589508,9540.192237956231,28.477165451772414
9,11050.410861992887,9539.670221482595,28.477165451772414
10,11049.870168090692,9539.148205008958,28.477165451772414
11,11049.3294741885,9538.626188535321,28.477165451772414
12,11048.788780286306,9538.104172061687,28.477165451772414
13,11048.248086384112,9537.58215558805,28.477165451772414
14,11047.70739248192,9537.060139114414,28.477165451772414
15,11047.166698579726,9536.538122640777,28.477165451772414
16,11046.626004677531,9536.01610616714,28.477165451772414
17,11046.08531077534,9535.494089693504,28.477165451772414
18,11045.544616873145,9534.972073219868,28.477165451772414
19,11045.003922970951,9534.450056746231,28.477165451772414
20,11044.463229068759,9533.928040272596,28.477165451772414
21,11043.922535166565,9533.40602379896,28.477165451772414
22,11043.38184126437,9532.884007325323,28.477165451772414
23,11042.841147362178,9532.361990851687,28.477165451772414
24,11042.300453459984,9531.83997437805,28.477165451772414
25,11041.75975955779,9531.317957904414,28.477165451772414
26,11041.219065655598,9530.795941430777,28.477165451772414
27,11040.678371753404,9530.27392495714,28.477165451772414
28,11040.13767785121,9529.751908483506,28.477165451772414
29,11039.596983949017,9529.22989200987,28.477165451772414
30,11039.056290046823,9528.707875536233,28.477165451772414
31,11038.515596144629,9528.185859062596,28.477165451772414
32,11037.974902242437,9527.66384258896,28.477165451772414
33,11037.434208340243,9527.141826115323,28.477165451772414
34,11036.893514438048,9526.619809641687,28.477165451772414
35,11036.352820535856,9526.097793168052,28.477165451772414
36,11035.812126633662,9525.575776694415,28.477165451772414
37,11035.271432731468,9525.053760220779,28.477165451772414
38,11034.730738829276,9524.531743747142,28.477165451772414
39,11034.190044927082,9524.009727273506,28.477165451772414
40,11033.649351024887,9523.48771079987,28.477165451772414
41,11033.108657122695,9522.965694326233,28.477165451772414
42,11032.567963220501,9522.443677852596,28.477165451772414
43,11032.027269318307,9521.921661378961,28.477165451772414
44,11031.486575416115,9521.399644905325,28.477165451772414
45,11030.94588151392,9520.877628431688,28.477165451772414
46,11030.405187611726,9520.355611958052,28.477165451772414
47,11029.864493709534,9519.833595484415,28.477165451772414
48,11029.32379980734,9519.311579010779,28.477165451772414
49,11028.783105905146,9518.789562537142,28.477165451772414
50,11028.242412002954,9518.267546063506,28.477165451772414
51,11027.70171810076,9517.74552958987,28.477165451772414
52,11027.161024198565,9517.223513116234,28.477165451772414
53,11026.620330296373,9516.701496642598,28.477165451772414
54,11026.079636394179,9516.179480168961,28.477165451772414
55,11025.538942491985,9515.657463695325,28.477165451772414
56,11024.998248589793,9515.135447221688,28.477165451772414
57,11024.457554687599,9514.613430748052,28.477165451772414
