timestamp,wind_direction,wind_level,tide
1490090399.9999967,North,Heavy,Flood
1490092200.0,North,Heavy,Flood
1490094000.0000033,North,Heavy,Flood
1490095799.9999967,North,Heavy,Flood
1490097600.0,North,Heavy,Flood
1490099400.0000033,North,Heavy,Flood
1490101199.9999967,North,Heavy,Flood
1490103000.0,North,Heavy,Flood
1490104800.0000033,North,Heavy,Flood
1490106599.9999967,North,Heavy,Flood
1490108400.0,North,Heavy,Flood
1490110200.0000033,West,Heavy,Flood
1490111999.9999967,West,Heavy,Flood
1490113800.0,West,Heavy,Flood
1490115600.0000033,West,Heavy,Flood
1490117399.9999967,West,Heavy,Flood
1490119200.0,West,Heavy,Flood
1490121000.0000033,West,Heavy,Flood
1490122799.9999967,West,Heavy,Flood
1490124600.0,West,Heavy,Flood
1490126400.0000033,West,Heavy,Flood
1490128199.9999967,West,Heavy,Flood
1490130000.0,West,Heavy,Flood
1490131800.0000033,West,Heavy,Flood
1490133599.9999967,West,Heavy,Flood
1490135400.0,West,Heavy,Flood
1490137200.0000033,West,Heavy,Flood
1490138999.9999967,West,Heavy,Flood
1490140800.0,West,Heavy,Flood
1490142600.0000033,West,Heavy,Flood
1490144399.9999967,West,Heavy,Flood
1490146200.0,West,Heavy,Flood
1490148000.0000033,West,Heavy,Flood
1490149799.9999967,West,Heavy,Flood
1490151600.0,West,Heavy,Flood
1490153400.0000033,West,Heavy,Flood
1490155199.9999967,West,Heavy,Flood
1490157000.0,West,Heavy,Flood
1490158800.0000033,West,Heavy,Flood
1490160599.9999967,West,Heavy,Flood
1490162400.0,West,Heavy,Flood
1490164200.0000033,West,Heavy,Flood
1490165999.9999967,West,Heavy,Flood
1490167800.0,West,Heavy,Flood
1490169600.0000033,West,Heavy,Flood
1490171399.9999967,West,Heavy,Flood
1490173200.0,West,Heavy,Flood
1490175000.0000033,West,Heavy,Flood
1490176799.9999967,West,Heavy,Flood
1490178600.0,West,Heavy,Flood
1490180400.0000033,West,Heavy,Flood
1490182199.9999967,West,Heavy,Flood
1490184000.0,West,Heavy,Flood
1490185800.0000033,West,Heavy,Flood
1490187599.9999967,West,Heavy,Flood
1490189400.0,West,Heavy,Flood
1490191200.0000033,West,Heavy,Flood
1490192999.9999967,West,Heavy,Flood
1490194800.0,West,Heavy,Flood
1490196600.0000033,West,Heavy,Flood
1490198399.9999967,West,Heavy,Flood
1490200200.0,West,Heavy,Flood
1490202000.0000033,West,Heavy,Flood
1490203799.9999967,West,Heavy,Flood
1490205600.0,West,Heavy,Flood
1490207400.0000033,West,Heavy,Flood
