timestamp,wind_direction,wind_level,tide
1488326400.0,West,Moderate,Flood
1488328200.0000033,West,Moderate,Flood
1488329999.9999967,West,Moderate,Flood
1488331800.0,West,Moderate,Flood
1488333600.0000033,West,Moderate,Flood
1488335399.9999967,West,Moderate,Flood
1488337200.0,West,Moderate,Flood
1488339000.0000033,West,Heavy,Flood
1488340799.9999967,West,Heavy,Flood
1488342600.0,West,Heavy,Flood
1488344400.0000033,West,Heavy,Flood
1488346199.9999967,West,Heavy,Flood
1488348000.0,West,Heavy,Flood
1488349800.0000033,West,Heavy,Flood
1488351599.9999967,West,Heavy,Flood
1488353400.0,West,Heavy,Flood
1488355200.0000033,West,Heavy,Flood
1488356999.9999967,West,Heavy,Flood
1488358800.0,West,Heavy,Flood
1488360600.0000033,South,Heavy,Flood
1488362399.9999967,South,Heavy,Flood
1488364200.0,South,Heavy,Flood
1488366000.0000033,South,Heavy,Flood
1488367799.9999967,South,Heavy,Flood
1488369600.0,South,Heavy,Flood
1488371400.0000033,West,Heavy,Flood
1488373199.9999967,West,Heavy,Flood
1488375000.0,West,Heavy,Flood
1488376800.0000033,West,Heavy,Flood
1488378599.9999967,West,Heavy,Flood
1488380400.0,West,Heavy,Flood
1488382200.0000033,West,Heavy,Flood
1488383999.9999967,West,Heavy,Flood
1488385800.0,West,Heavy,Flood
1488387600.0000033,West,Heavy,Flood
1488389399.9999967,West,Heavy,Flood
1488391200.0,West,Heavy,Flood
1488393000.0000033,West,Moderate,Flood
1488394799.9999967,West,Moderate,Flood
1488396600.0,West,Moderate,Flood
1488398400.0000033,West,Moderate,Flood
1488400199.9999967,West,Moderate,Flood
1488402000.0,West,Moderate,Flood
1488403800.0000033,South,Moderate,Flood
1488405599.9999967,South,Moderate,Flood
1488407400.0,South,Moderate,Flood
1488409200.0000033,South,Moderate,Flood
1488410999.9999967,South,Moderate,Flood
1488412800.0,South,Moderate,Flood
1488414600.0000033,South,Moderate,Flood
1488416399.9999967,South,Moderate,Flood
1488418200.0,South,Moderate,Flood
1488420000.0000033,South,Moderate,Flood
1488421799.9999967,South,Moderate,Flood
1488423600.0,South,Moderate,Flood
1488425400.0000033,South,Moderate,Flood
1488427199.9999967,South,Moderate,Flood
1488429000.0,South,Moderate,Flood
1488430800.0000033,South,Moderate,Flood
1488432599.9999967,South,Moderate,Flood
1488434400.0,South,Moderate,Flood
1488436200.0000033,South,Heavy,Flood
1488437999.9999967,South,Heavy,Flood
1488439800.0,South,Heavy,Flood
1488441600.0000033,South,Heavy,Flood
1488443399.9999967,South,Heavy,Flood
1488445200.0,South,Heavy,Flood
1488447000.0000033,South,Heavy,Flood
1488448799.9999967,South,Heavy,Flood
1488450600.0,South,Heavy,Flood
1488452400.0000033,South,Heavy,Flood
1488454199.9999967,South,Heavy,Flood
1488456000.0,South,Heavy,Flood
1488457800.0000033,South,Heavy,Flood
1488459599.9999967,South,Heavy,Flood
1488461400.0,South,Heavy,Flood
1488463200.0000033,South,Heavy,Flood
1488464999.9999967,South,Heavy,Flood
1488466800.0,South,Heavy,Flood
1488468600.0000033,South,Heavy,Flood
1488470399.9999967,South,Heavy,Flood
1488472200.0,South,Heavy,Flood
1488474000.0000033,South,Heavy,Flood
1488475799.9999967,South,Heavy,Flood
1488477600.0,South,Heavy,Flood
1488479400.0000033,South,Heavy,Flood
1488481199.9999967,South,Heavy,Flood
1488483000.0,South,Heavy,Flood
1488484800.0000033,South,Heavy,Flood
1488486599.9999967,South,Heavy,Flood
1488488400.0,South,Heavy,Flood
1488490200.0000033,South,Heavy,Flood
1488491999.9999967,South,Heavy,Flood
1488493800.0,South,Heavy,Flood
1488495600.0000033,South,Heavy,Flood
1488497399.9999967,South,Heavy,Flood
1488499200.0,South,Heavy,Flood
1488501000.0000033,South,Heavy,Flood
1488502799.9999967,South,Heavy,Flood
1488504600.0,South,Heavy,Flood
1488506400.0000033,South,Heavy,Flood
1488508199.9999967,South,Heavy,Flood
1488510000.0,South,Heavy,Flood
1488511800.0000033,West,Heavy,Flood
1488513599.9999967,West,Heavy,Flood
1488515400.0,West,Heavy,Flood
1488517200.0000033,West,Heavy,Flood
1488518999.9999967,West,Heavy,Flood
1488520800.0,West,Heavy,Flood
1488522600.0000033,West,Heavy,Flood
1488524399.9999967,West,Heavy,Flood
1488526200.0,West,Heavy,Flood
1488528000.0000033,West,Heavy,Flood
1488529799.9999967,West,Heavy,Flood
1488531600.0,West,Heavy,Flood
1488533400.0000033,West,Heavy,Flood
1488535199.9999967,West,Heavy,Flood
1488537000.0,West,Heavy,Flood
1488538800.0000033,West,Heavy,Flood
1488540599.9999967,West,Heavy,Flood
1488542400.0,West,Heavy,Flood
1488544200.0000033,West,Heavy,Flood
1488545999.9999967,West,Heavy,Flood
1488547800.0,West,Heavy,Flood
1488549600.0000033,West,Heavy,Flood
1488551399.9999967,West,Heavy,Flood
1488553200.0,West,Heavy,Flood
1488555000.0000033,West,Heavy,Flood
1488556799.9999967,West,Heavy,Flood
1488558600.0,West,Heavy,Flood
1488560400.0000033,West,Heavy,Flood
1488562199.9999967,West,Heavy,Flood
1488564000.0,West,Heavy,Flood
1488565800.0000033,West,Heavy,Flood
1488567599.9999967,West,Heavy,Flood
1488569400.0,West,Heavy,Flood
1488571200.0000033,West,Heavy,Flood
1488572999.9999967,West,Heavy,Flood
1488574800.0,West,Heavy,Flood
1488576600.0000033,West,Heavy,Flood
1488578399.9999967,West,Heavy,Flood
1488580200.0,West,Heavy,Flood
1488582000.0000033,West,Heavy,Flood
1488583799.9999967,West,Heavy,Flood
1488585600.0,West,Heavy,Flood
1488587400.0000033,West,Heavy,Flood
1488589199.9999967,West,Heavy,Flood
1488591000.0,West,Heavy,Flood
1488592800.0000033,West,Heavy,Flood
1488594599.9999967,West,Heavy,Flood
1488596400.0,West,Heavy,Flood
1488598200.0000033,West,Mild,Flood
1488599999.9999967,West,Mild,Flood
1488601800.0,West,Mild,Flood
