timestamp,wind_direction,wind_level,tide
1521590400.0,North,Heavy,Flood
1521592200.0000033,North,Heavy,Flood
1521593999.9999967,North,Heavy,Flood
1521595800.0,North,Heavy,Flood
1521597600.0000033,North,Heavy,Flood
1521599399.9999967,North,Heavy,Flood
1521601200.0,North,Heavy,Flood
1521603000.0000033,North,Heavy,Flood
1521604799.9999967,North,Heavy,Flood
1521606600.0,North,Heavy,Flood
1521608400.0000033,North,Heavy,Flood
1521610199.9999967,North,Heavy,Flood
1521612000.0,North,Heavy,Flood
1521613800.0000033,North,Moderate,Flood
1521615599.9999967,North,Moderate,Flood
1521617400.0,North,Moderate,Flood
1521619200.0000033,North,Moderate,Flood
1521620999.9999967,North,Moderate,Flood
1521622800.0,North,Moderate,Flood
1521624600.0000033,North,Moderate,Flood
1521626399.9999967,North,Moderate,Flood
1521628200.0,North,Moderate,Flood
1521630000.0000033,North,Moderate,Flood
1521631799.9999967,North,Moderate,Flood
1521633600.0,North,Moderate,Flood
1521635400.0000033,North,Heavy,Flood
1521637199.9999967,North,Heavy,Flood
1521639000.0,North,Heavy,Flood
1521640800.0000033,North,Heavy,Flood
1521642599.9999967,North,Heavy,Flood
1521644400.0,North,Heavy,Flood
1521646200.0000033,North,Heavy,Flood
1521647999.9999967,North,Heavy,Flood
1521649800.0,North,Heavy,Flood
1521651600.0000033,North,Heavy,Flood
1521653399.9999967,North,Heavy,Flood
1521655200.0,North,Heavy,Flood
1521657000.0000033,North,Heavy,Flood
1521658799.9999967,North,Heavy,Flood
1521660600.0,North,Heavy,Flood
1521662400.0000033,North,Heavy,Flood
1521664199.9999967,North,Heavy,Flood
1521666000.0,North,Heavy,Flood
1521667800.0000033,North,Heavy,Flood
1521669599.9999967,North,Heavy,Flood
1521671400.0,North,Heavy,Flood
1521673200.0000033,North,Heavy,Flood
1521674999.9999967,North,Heavy,Flood
1521676800.0,North,Heavy,Flood
1521678600.0000033,North,Moderate,Flood
1521680399.9999967,North,Moderate,Flood
1521682200.0,North,Moderate,Flood
1521684000.0000033,North,Moderate,Flood
1521685799.9999967,North,Moderate,Flood
1521687600.0,North,Moderate,Flood
1521689400.0000033,North,Moderate,Flood
1521691199.9999967,North,Moderate,Flood
1521693000.0,North,Moderate,Flood
1521694800.0000033,North,Moderate,Flood
1521696599.9999967,North,Moderate,Flood
1521698400.0,North,Moderate,Flood
1521700200.0000033,North,Moderate,Flood
1521701999.9999967,North,Moderate,Flood
1521703800.0,North,Moderate,Flood
1521705600.0000033,North,Moderate,Flood
1521707399.9999967,North,Moderate,Flood
1521709200.0,North,Moderate,Flood
1521711000.0000033,North,Moderate,Flood
1521712799.9999967,North,Moderate,Flood
1521714600.0,North,Moderate,Flood
1521716400.0000033,North,Moderate,Flood
1521718199.9999967,North,Moderate,Flood
1521720000.0,North,Moderate,Flood
1521721800.0000033,West,Moderate,Flood
1521723599.9999967,West,Moderate,Flood
1521725400.0,West,Moderate,Flood
1521727200.0000033,West,Moderate,Flood
1521728999.9999967,West,Moderate,Flood
1521730800.0,West,Moderate,Flood
1521732600.0000033,West,Moderate,Flood
1521734399.9999967,West,Moderate,Flood
1521736200.0,West,Moderate,Flood
1521738000.0000033,West,Moderate,Flood
1521739799.9999967,West,Moderate,Flood
1521741600.0,West,Moderate,Flood
1521743400.0000033,West,Moderate,Flood
1521745199.9999967,West,Moderate,Flood
1521747000.0,West,Moderate,Flood
1521748800.0000033,West,Moderate,Flood
1521750599.9999967,West,Moderate,Flood
1521752400.0,West,Moderate,Flood
1521754200.0000033,South,Moderate,Flood
1521755999.9999967,South,Moderate,Flood
1521757800.0,South,Moderate,Flood
1521759600.0000033,South,Moderate,Flood
1521761399.9999967,South,Moderate,Flood
