timestamp,wind_direction,wind_level,tide
1542758400.0,West,Heavy,Flood
1542760200.0000033,West,Heavy,Ebb
1542761999.9999967,West,Heavy,Ebb
1542763800.0,West,Heavy,Ebb
1542765600.0000033,West,Heavy,Ebb
1542767399.9999967,West,Heavy,Ebb
1542769200.0,West,Heavy,Ebb
1542771000.0000033,West,Heavy,Ebb
1542772799.9999967,West,Heavy,Ebb
1542774600.0,West,Heavy,Ebb
1542776400.0000033,West,Heavy,Ebb
1542778199.9999967,West,Heavy,Ebb
1542780000.0,West,Heavy,Ebb
1542781800.0000033,West,Heavy,Flood
1542783599.9999967,West,Heavy,Flood
1542785400.0,West,Heavy,Flood
1542787200.0000033,West,Heavy,Flood
1542788999.9999967,West,Heavy,Flood
1542790800.0,West,Heavy,Flood
1542792600.0000033,West,Heavy,Flood
1542794399.9999967,West,Heavy,Flood
1542796200.0,West,Heavy,Flood
1542798000.0000033,West,Heavy,Flood
1542799799.9999967,West,Heavy,Flood
1542801600.0,West,Heavy,Flood
1542803400.0000033,West,Heavy,Ebb
1542805199.9999967,West,Heavy,Ebb
1542807000.0,West,Heavy,Ebb
1542808800.0000033,West,Heavy,Ebb
1542810599.9999967,West,Heavy,Ebb
1542812400.0,West,Heavy,Ebb
1542814200.0000033,South,Heavy,Ebb
1542815999.9999967,South,Heavy,Ebb
1542817800.0,South,Heavy,Ebb
1542819600.0000033,South,Heavy,Ebb
1542821399.9999967,South,Heavy,Ebb
1542823200.0,South,Heavy,Ebb
1542825000.0000033,South,Heavy,Ebb
1542826799.9999967,South,Heavy,Flood
1542828600.0,South,Heavy,Flood
1542830400.0000033,South,Heavy,Flood
1542832199.9999967,South,Heavy,Flood
1542834000.0,South,Heavy,Flood
1542835800.0000033,South,Heavy,Flood
1542837599.9999967,South,Heavy,Flood
1542839400.0,South,Heavy,Flood
1542841200.0000033,South,Heavy,Flood
1542842999.9999967,South,Heavy,Flood
1542844800.0,South,Heavy,Flood
1542846600.0000033,South,Heavy,Flood
1542848399.9999967,South,Heavy,Ebb
1542850200.0,South,Heavy,Ebb
1542852000.0000033,South,Heavy,Ebb
1542853799.9999967,South,Heavy,Ebb
1542855600.0,South,Heavy,Ebb
1542857400.0000033,South,Heavy,Ebb
1542859199.9999967,South,Heavy,Ebb
1542861000.0,South,Heavy,Ebb
1542862800.0000033,South,Heavy,Ebb
1542864599.9999967,South,Heavy,Ebb
1542866400.0,South,Heavy,Ebb
1542868200.0000033,South,Heavy,Ebb
1542869999.9999967,South,Heavy,Flood
1542871800.0,South,Heavy,Flood
1542873600.0000033,South,Heavy,Flood
1542875399.9999967,South,Heavy,Flood
1542877200.0,South,Heavy,Flood
1542879000.0000033,South,Heavy,Flood
1542880799.9999967,South,Heavy,Flood
1542882600.0,South,Heavy,Flood
1542884400.0000033,South,Heavy,Flood
1542886199.9999967,South,Heavy,Flood
1542888000.0,South,Heavy,Flood
1542889800.0000033,South,Heavy,Flood
1542891599.9999967,South,Heavy,Flood
1542893400.0,South,Heavy,Ebb
1542895200.0000033,South,Heavy,Ebb
1542896999.9999967,South,Heavy,Ebb
1542898800.0,South,Heavy,Ebb
1542900600.0000033,West,Heavy,Ebb
1542902399.9999967,West,Heavy,Ebb
1542904200.0,West,Heavy,Ebb
1542906000.0000033,West,Heavy,Ebb
1542907799.9999967,West,Heavy,Ebb
1542909600.0,West,Heavy,Ebb
1542911400.0000033,West,Moderate,Ebb
1542913199.9999967,West,Moderate,Ebb
1542915000.0,West,Moderate,Flood
1542916800.0000033,West,Moderate,Flood
1542918599.9999967,West,Moderate,Flood
