timestamp,wind_direction,wind_level,tide
1479686400.0,West,Heavy,Ebb
1479688200.0000033,West,Heavy,Ebb
1479689999.9999967,West,Heavy,Flood
1479691800.0,West,Heavy,Flood
1479693600.0000033,West,Heavy,Flood
1479695399.9999967,West,Heavy,Flood
1479697200.0,West,Heavy,Flood
1479699000.0000033,West,Heavy,Flood
1479700799.9999967,West,Heavy,Flood
1479702600.0,West,Heavy,Flood
1479704400.0000033,West,Heavy,Flood
1479706199.9999967,West,Heavy,Flood
1479708000.0,West,Heavy,Flood
1479709800.0000033,West,Heavy,Flood
1479711599.9999967,West,Heavy,Flood
1479713400.0,West,Heavy,Ebb
1479715200.0000033,West,Heavy,Ebb
1479716999.9999967,West,Heavy,Ebb
1479718800.0,West,Heavy,Ebb
1479720600.0000033,West,Heavy,Ebb
1479722399.9999967,West,Heavy,Ebb
1479724200.0,West,Heavy,Ebb
1479726000.0000033,West,Heavy,Ebb
1479727799.9999967,West,Heavy,Ebb
1479729600.0,West,Heavy,Ebb
1479731400.0000033,West,Heavy,Ebb
1479733199.9999967,West,Heavy,Ebb
1479735000.0,West,Heavy,Ebb
1479736800.0000033,West,Heavy,Flood
1479738599.9999967,West,Heavy,Flood
1479740400.0,West,Heavy,Flood
1479742200.0000033,West,Heavy,Flood
1479743999.9999967,West,Heavy,Flood
1479745800.0,West,Heavy,Flood
1479747600.0000033,West,Heavy,Flood
1479749399.9999967,West,Heavy,Flood
1479751200.0,West,Heavy,Flood
1479753000.0000033,North,Mild,Flood
1479754799.9999967,North,Mild,Flood
1479756600.0,North,Mild,Flood
1479758400.0000033,North,Mild,Flood
1479760199.9999967,North,Mild,Ebb
1479762000.0,North,Mild,Ebb
1479763800.0000033,North,Moderate,Ebb
1479765599.9999967,North,Moderate,Ebb
1479767400.0,North,Moderate,Ebb
1479769200.0000033,North,Moderate,Ebb
1479770999.9999967,North,Moderate,Ebb
1479772800.0,North,Moderate,Ebb
1479774600.0000033,North,Moderate,Ebb
1479776399.9999967,North,Moderate,Ebb
1479778200.0,North,Moderate,Ebb
1479780000.0000033,North,Moderate,Ebb
1479781799.9999967,North,Moderate,Flood
1479783600.0,North,Moderate,Flood
1479785400.0000033,North,Moderate,Flood
1479787199.9999967,North,Moderate,Flood
1479789000.0,North,Moderate,Flood
1479790800.0000033,North,Moderate,Flood
1479792599.9999967,North,Moderate,Flood
1479794400.0,North,Moderate,Flood
1479796200.0000033,North,Moderate,Flood
1479797999.9999967,North,Moderate,Flood
1479799800.0,North,Moderate,Flood
1479801600.0000033,North,Moderate,Flood
1479803399.9999967,North,Moderate,Ebb
1479805200.0,North,Moderate,Ebb
1479807000.0000033,North,Moderate,Ebb
1479808799.9999967,North,Moderate,Ebb
1479810600.0,North,Moderate,Ebb
1479812400.0000033,North,Moderate,Ebb
1479814199.9999967,North,Moderate,Ebb
1479816000.0,North,Moderate,Ebb
1479817800.0000033,North,Heavy,Ebb
1479819599.9999967,North,Heavy,Ebb
1479821400.0,North,Heavy,Ebb
1479823200.0000033,North,Heavy,Ebb
1479824999.9999967,North,Heavy,Ebb
1479826800.0,North,Heavy,Flood
1479828600.0000033,North,Heavy,Flood
1479830399.9999967,North,Heavy,Flood
1479832200.0,North,Heavy,Flood
1479834000.0000033,North,Heavy,Flood
1479835799.9999967,North,Heavy,Flood
1479837600.0,North,Heavy,Flood
1479839400.0000033,North,Heavy,Flood
1479841199.9999967,North,Heavy,Flood
1479843000.0,North,Heavy,Flood
1479844800.0000033,North,Heavy,Flood
1479846599.9999967,North,Heavy,Flood
1479848400.0,North,Heavy,Flood
1479850200.0000033,North,Heavy,Ebb
1479851999.9999967,North,Heavy,Ebb
1479853800.0,North,Heavy,Ebb
1479855600.0000033,North,Heavy,Ebb
1479857399.9999967,North,Heavy,Ebb
1479859200.0,North,Heavy,Ebb
1479861000.0000033,North,Heavy,Ebb
1479862799.9999967,North,Heavy,Ebb
1479864600.0,North,Heavy,Ebb
1479866400.0000033,North,Heavy,Ebb
1479868199.9999967,North,Heavy,Ebb
1479870000.0,North,Heavy,Ebb
1479871800.0000033,North,Heavy,Flood
1479873599.9999967,North,Heavy,Flood
1479875400.0,North,Heavy,Flood
1479877200.0000033,North,Heavy,Flood
1479878999.9999967,North,Heavy,Flood
1479880800.0,North,Heavy,Flood
1479882600.0000033,North,Heavy,Flood
1479884399.9999967,North,Heavy,Flood
1479886200.0,North,Heavy,Flood
1479888000.0000033,North,Heavy,Flood
1479889799.9999967,North,Heavy,Flood
1479891600.0,North,Heavy,Flood
1479893400.0000033,North,Heavy,Flood
1479895199.9999967,North,Heavy,Ebb
1479897000.0,North,Heavy,Ebb
1479898800.0000033,North,Heavy,Ebb
1479900599.9999967,North,Heavy,Ebb
1479902400.0,North,Heavy,Ebb
1479904200.0000033,North,Heavy,Ebb
1479905999.9999967,North,Heavy,Ebb
1479907800.0,North,Heavy,Ebb
1479909600.0000033,North,Heavy,Ebb
1479911399.9999967,North,Heavy,Ebb
1479913200.0,North,Heavy,Ebb
1479915000.0000033,North,Heavy,Ebb
1479916799.9999967,North,Heavy,Ebb
1479918600.0,North,Heavy,Flood
1479920400.0000033,North,Heavy,Flood
1479922199.9999967,North,Heavy,Flood
