CÁLCULO DE MARÉS DE PORTOS PORTUGUESES
FACULDADE DE CIÊNCIAS DA UNIVERSIDADE DE LISBOA
Carlos Antunes, http://enggeografica.fc.ul.pt

MODELO DE PREVISÃO DE MARÉS DA FCUL (EG/DEGGE)                  
ajustado ao marégrafo de LEIXÕES pelo Grupo de EG da FCUL       
DADOS DE MARÉ DO Instituto Hidrográfico - 1H DE 2007            

PORTO DE LEIXOES                  

  Data       Hora   Alt    Maré
2016-01-10   2:53  3.70  Preia-Mar           
2016-01-10   9:04  0.82  Baixa-Mar           
2016-01-10  15:15  3.56  Preia-Mar           
2016-01-10  21:16  0.84  Baixa-Mar           
2016-01-11   3:32  3.80  Preia-Mar           
2016-01-11   9:44  0.73  Baixa-Mar           
2016-01-11  15:55  3.62  Preia-Mar           
2016-01-11  21:56  0.79  Baixa-Mar           
2016-01-12   4:12  3.85  Preia-Mar           
2016-01-12  10:25  0.70  Baixa-Mar           
2016-01-12  16:37  3.62  Preia-Mar           
2016-01-12  22:37  0.80  Baixa-Mar           
2016-01-13   4:54  3.83  Preia-Mar           
2016-01-13  11:08  0.73  Baixa-Mar           
2016-01-13  17:21  3.56  Preia-Mar           
2016-01-13  23:21  0.87  Baixa-Mar           
2016-01-14   5:39  3.76  Preia-Mar           
2016-01-14  11:55  0.82  Baixa-Mar           
2016-01-14  18:09  3.46  Preia-Mar           
2016-01-15   0:09  0.99  Baixa-Mar           
2016-01-15   6:29  3.63  Preia-Mar           
2016-01-15  12:46  0.96  Baixa-Mar           
2016-01-15  19:01  3.33  Preia-Mar           
2016-01-16   1:03  1.14  Baixa-Mar           
2016-01-16   7:23  3.46  Preia-Mar           
2016-01-16  13:42  1.12  Baixa-Mar           
2016-01-16  20:01  3.21  Preia-Mar           
2016-01-17   2:06  1.28  Baixa-Mar           
2016-01-17   8:28  3.30  Preia-Mar           
2016-01-17  14:50  1.25  Baixa-Mar           
2016-01-17  21:11  3.13  Preia-Mar           
2016-01-18   3:21  1.37  Baixa-Mar           
2016-01-18   9:43  3.19  Preia-Mar           
2016-01-18  16:05  1.32  Baixa-Mar           
2016-01-18  22:26  3.14  Preia-Mar           
2016-01-19   4:42  1.36  Baixa-Mar           
2016-01-19  11:00  3.17  Preia-Mar           
2016-01-19  17:18  1.29  Baixa-Mar           
2016-01-19  23:38  3.24  Preia-Mar           
2016-01-20   5:56  1.25  Baixa-Mar           
2016-01-20  12:10  3.23  Preia-Mar           
2016-01-20  18:21  1.20  Baixa-Mar           
2016-01-21   0:39  3.39  Preia-Mar           
2016-01-21   6:56  1.10  Baixa-Mar           
2016-01-21  13:08  3.33  Preia-Mar           
2016-01-21  19:15  1.09  Baixa-Mar           
2016-01-22   1:31  3.54  Preia-Mar           
2016-01-22   7:47  0.96  Baixa-Mar           
2016-01-22  13:58  3.43  Preia-Mar           
2016-01-22  20:01  0.99  Baixa-Mar           
2016-01-23   2:16  3.67  Preia-Mar           
2016-01-23   8:31  0.86  Baixa-Mar           
2016-01-23  14:41  3.50  Preia-Mar           
2016-01-23  20:42  0.92  Baixa-Mar           
2016-01-24   2:57  3.75  Preia-Mar           
2016-01-24   9:11  0.80  Baixa-Mar           
2016-01-24  15:21  3.54  Preia-Mar           
2016-01-24  21:20  0.88  Baixa-Mar           
2016-01-25   3:36  3.77  Preia-Mar           
2016-01-25   9:48  0.79  Baixa-Mar           
2016-01-25  15:58  3.53  Preia-Mar           
2016-01-25  21:56  0.89  Baixa-Mar           
2016-01-26   4:12  3.74  Preia-Mar           
2016-01-26  10:24  0.83  Baixa-Mar           
2016-01-26  16:34  3.49  Preia-Mar           
2016-01-26  22:32  0.94  Baixa-Mar           
2016-01-27   4:48  3.66  Preia-Mar           
2016-01-27  10:58  0.91  Baixa-Mar           
2016-01-27  17:09  3.41  Preia-Mar           
2016-01-27  23:07  1.04  Baixa-Mar           
2016-01-28   5:23  3.54  Preia-Mar           
2016-01-28  11:33  1.03  Baixa-Mar           
2016-01-28  17:45  3.30  Preia-Mar           
2016-01-28  23:43  1.17  Baixa-Mar           
2016-01-29   6:00  3.39  Preia-Mar           
2016-01-29  12:10  1.18  Baixa-Mar           
2016-01-29  18:23  3.16  Preia-Mar           
2016-01-30   0:21  1.32  Baixa-Mar           
2016-01-30   6:38  3.21  Preia-Mar           
2016-01-30  12:49  1.34  Baixa-Mar           
2016-01-30  19:05  3.02  Preia-Mar           
2016-01-31   1:04  1.48  Baixa-Mar           
2016-01-31   7:23  3.04  Preia-Mar           
2016-01-31  13:35  1.49  Baixa-Mar           
2016-01-31  19:54  2.89  Preia-Mar           
2016-02-01   1:57  1.62  Baixa-Mar           
2016-02-01   8:17  2.88  Preia-Mar           
2016-02-01  14:32  1.62  Baixa-Mar           
2016-02-01  20:57  2.81  Preia-Mar           
2016-02-02   3:07  1.72  Baixa-Mar           
2016-02-02   9:27  2.79  Preia-Mar           
2016-02-02  15:45  1.67  Baixa-Mar           
2016-02-02  22:12  2.81  Preia-Mar           
2016-02-03   4:29  1.70  Baixa-Mar           
2016-02-03  10:44  2.80  Preia-Mar           
2016-02-03  16:59  1.62  Baixa-Mar           
2016-02-03  23:23  2.92  Preia-Mar           
2016-02-04   5:40  1.57  Baixa-Mar           
2016-02-04  11:52  2.91  Preia-Mar           
2016-02-04  18:01  1.48  Baixa-Mar           
2016-02-05   0:21  3.10  Preia-Mar           
2016-02-05   6:36  1.38  Baixa-Mar           
2016-02-05  12:46  3.09  Preia-Mar           
2016-02-05  18:51  1.28  Baixa-Mar           
2016-02-06   1:08  3.33  Preia-Mar           
2016-02-06   7:22  1.15  Baixa-Mar           
2016-02-06  13:32  3.29  Preia-Mar           
2016-02-06  19:35  1.07  Baixa-Mar           
2016-02-07   1:51  3.56  Preia-Mar           
2016-02-07   8:04  0.92  Baixa-Mar           
2016-02-07  14:15  3.49  Preia-Mar           
2016-02-07  20:17  0.88  Baixa-Mar           
2016-02-08   2:32  3.76  Preia-Mar           
2016-02-08   8:45  0.72  Baixa-Mar           
2016-02-08  14:56  3.66  Preia-Mar           
2016-02-08  20:57  0.72  Baixa-Mar           
2016-02-09   3:13  3.92  Preia-Mar           
2016-02-09   9:25  0.57  Baixa-Mar           
2016-02-09  15:37  3.77  Preia-Mar           
2016-02-09  21:38  0.62  Baixa-Mar           
2016-02-10   3:54  4.01  Preia-Mar           
2016-02-10  10:07  0.51  Baixa-Mar           
2016-02-10  16:18  3.80  Preia-Mar           
2016-02-10  22:20  0.60  Baixa-Mar           
2016-02-11   4:37  4.01  Preia-Mar           
2016-02-11  10:49  0.53  Baixa-Mar           
2016-02-11  17:02  3.76  Preia-Mar           
2016-02-11  23:04  0.66  Baixa-Mar           
2016-02-12   5:21  3.92  Preia-Mar           
2016-02-12  11:34  0.65  Baixa-Mar           
2016-02-12  17:47  3.64  Preia-Mar           
2016-02-12  23:50  0.80  Baixa-Mar           
2016-02-13   6:09  3.74  Preia-Mar           
2016-02-13  12:22  0.84  Baixa-Mar           
2016-02-13  18:37  3.47  Preia-Mar           
2016-02-14   0:42  0.99  Baixa-Mar           
2016-02-14   7:02  3.50  Preia-Mar           
2016-02-14  13:16  1.07  Baixa-Mar           
2016-02-14  19:34  3.28  Preia-Mar           
2016-02-15   1:43  1.21  Baixa-Mar           
2016-02-15   8:05  3.26  Preia-Mar           
2016-02-15  14:21  1.29  Baixa-Mar           
2016-02-15  20:43  3.12  Preia-Mar           
2016-02-16   2:59  1.38  Baixa-Mar           
2016-02-16   9:21  3.06  Preia-Mar           
2016-02-16  15:40  1.43  Baixa-Mar           
2016-02-16  22:03  3.06  Preia-Mar           
2016-02-17   4:28  1.43  Baixa-Mar           
2016-02-17  10:47  3.00  Preia-Mar           
2016-02-17  17:03  1.45  Baixa-Mar           
2016-02-17  23:24  3.12  Preia-Mar           
2016-02-18   5:49  1.34  Baixa-Mar           
2016-02-18  12:03  3.06  Preia-Mar           
2016-02-18  18:13  1.35  Baixa-Mar           
2016-02-19   0:30  3.26  Preia-Mar           
2016-02-19   6:51  1.19  Baixa-Mar           
2016-02-19  13:03  3.18  Preia-Mar           
2016-02-19  19:07  1.22  Baixa-Mar           
2016-02-20   1:22  3.42  Preia-Mar           
2016-02-20   7:39  1.05  Baixa-Mar           
2016-02-20  13:49  3.31  Preia-Mar           
2016-02-20  19:51  1.09  Baixa-Mar           
2016-02-21   2:04  3.55  Preia-Mar           
2016-02-21   8:19  0.93  Baixa-Mar           
2016-02-21  14:28  3.42  Preia-Mar           
2016-02-21  20:28  0.97  Baixa-Mar           
2016-02-22   2:42  3.65  Preia-Mar           
2016-02-22   8:54  0.85  Baixa-Mar           
2016-02-22  15:03  3.49  Preia-Mar           
2016-02-22  21:03  0.90  Baixa-Mar           
2016-02-23   3:16  3.70  Preia-Mar           
2016-02-23   9:27  0.80  Baixa-Mar           
2016-02-23  15:36  3.53  Preia-Mar           
2016-02-23  21:35  0.86  Baixa-Mar           
2016-02-24   3:49  3.71  Preia-Mar           
2016-02-24   9:58  0.81  Baixa-Mar           
2016-02-24  16:07  3.53  Preia-Mar           
2016-02-24  22:07  0.87  Baixa-Mar           
2016-02-25   4:21  3.66  Preia-Mar           
2016-02-25  10:29  0.85  Baixa-Mar           
2016-02-25  16:39  3.49  Preia-Mar           
2016-02-25  22:38  0.93  Baixa-Mar           
2016-02-26   4:53  3.57  Preia-Mar           
2016-02-26  11:00  0.94  Baixa-Mar           
2016-02-26  17:11  3.40  Preia-Mar           
2016-02-26  23:11  1.03  Baixa-Mar           
2016-02-27   5:25  3.44  Preia-Mar           
2016-02-27  11:32  1.07  Baixa-Mar           
2016-02-27  17:44  3.28  Preia-Mar           
2016-02-27  23:45  1.17  Baixa-Mar           
2016-02-28   6:00  3.27  Preia-Mar           
2016-02-28  12:06  1.23  Baixa-Mar           
2016-02-28  18:20  3.13  Preia-Mar           
2016-02-29   0:22  1.33  Baixa-Mar           
2016-02-29   6:38  3.08  Preia-Mar           
2016-02-29  12:45  1.40  Baixa-Mar           
2016-02-29  19:02  2.98  Preia-Mar           
2016-03-01   1:07  1.50  Baixa-Mar           
2016-03-01   7:25  2.90  Preia-Mar           
2016-03-01  13:33  1.56  Baixa-Mar           
2016-03-01  19:57  2.85  Preia-Mar           
2016-03-02   2:08  1.64  Baixa-Mar           
2016-03-02   8:29  2.75  Preia-Mar           
2016-03-02  14:41  1.67  Baixa-Mar           
2016-03-02  21:11  2.78  Preia-Mar           
2016-03-03   3:32  1.69  Baixa-Mar           
2016-03-03   9:54  2.71  Preia-Mar           
2016-03-03  16:07  1.67  Baixa-Mar           
2016-03-03  22:35  2.85  Preia-Mar           
2016-03-04   4:59  1.59  Baixa-Mar           
2016-03-04  11:15  2.82  Preia-Mar           
2016-03-04  17:24  1.54  Baixa-Mar           
2016-03-04  23:45  3.03  Preia-Mar           
2016-03-05   6:05  1.38  Baixa-Mar           
2016-03-05  12:17  3.03  Preia-Mar           
2016-03-05  18:23  1.31  Baixa-Mar           
2016-03-06   0:39  3.28  Preia-Mar           
2016-03-06   6:55  1.11  Baixa-Mar           
2016-03-06  13:07  3.28  Preia-Mar           
2016-03-06  19:11  1.05  Baixa-Mar           
2016-03-07   1:26  3.56  Preia-Mar           
2016-03-07   7:40  0.84  Baixa-Mar           
2016-03-07  13:52  3.53  Preia-Mar           
2016-03-07  19:55  0.80  Baixa-Mar           
2016-03-08   2:09  3.80  Preia-Mar           
2016-03-08   8:22  0.60  Baixa-Mar           
2016-03-08  14:34  3.73  Preia-Mar           
2016-03-08  20:37  0.60  Baixa-Mar           
2016-03-09   2:52  3.99  Preia-Mar           
2016-03-09   9:04  0.44  Baixa-Mar           
2016-03-09  15:16  3.87  Preia-Mar           
2016-03-09  21:19  0.47  Baixa-Mar           
2016-03-10   3:34  4.09  Preia-Mar           
2016-03-10   9:46  0.37  Baixa-Mar           
2016-03-10  15:58  3.93  Preia-Mar           
2016-03-10  22:02  0.43  Baixa-Mar           
2016-03-11   4:18  4.08  Preia-Mar           
2016-03-11  10:29  0.41  Baixa-Mar           
2016-03-11  16:41  3.88  Preia-Mar           
2016-03-11  22:46  0.50  Baixa-Mar           
2016-03-12   5:03  3.96  Preia-Mar           
2016-03-12  11:13  0.56  Baixa-Mar           
2016-03-12  17:27  3.75  Preia-Mar           
2016-03-12  23:33  0.66  Baixa-Mar           
2016-03-13   5:50  3.74  Preia-Mar           
2016-03-13  12:00  0.79  Baixa-Mar           
2016-03-13  18:16  3.55  Preia-Mar           
2016-03-14   0:24  0.89  Baixa-Mar           
2016-03-14   6:43  3.46  Preia-Mar           
2016-03-14  12:53  1.06  Baixa-Mar           
2016-03-14  19:11  3.32  Preia-Mar           
2016-03-15   1:24  1.15  Baixa-Mar           
2016-03-15   7:46  3.17  Preia-Mar           
2016-03-15  13:56  1.32  Baixa-Mar           
2016-03-15  20:19  3.11  Preia-Mar           
2016-03-16   2:41  1.36  Baixa-Mar           
2016-03-16   9:04  2.94  Preia-Mar           
2016-03-16  15:17  1.50  Baixa-Mar           
2016-03-16  21:42  3.00  Preia-Mar           
2016-03-17   4:13  1.44  Baixa-Mar           
2016-03-17  10:34  2.87  Preia-Mar           
2016-03-17  16:47  1.53  Baixa-Mar           
2016-03-17  23:06  3.03  Preia-Mar           
2016-03-18   5:36  1.37  Baixa-Mar           
2016-03-18  11:51  2.95  Preia-Mar           
2016-03-18  17:59  1.43  Baixa-Mar           
2016-03-19   0:14  3.15  Preia-Mar           
2016-03-19   6:37  1.23  Baixa-Mar           
2016-03-19  12:49  3.08  Preia-Mar           
2016-03-19  18:52  1.28  Baixa-Mar           
2016-03-20   1:04  3.29  Preia-Mar           
2016-03-20   7:22  1.09  Baixa-Mar           
2016-03-20  13:32  3.22  Preia-Mar           
2016-03-20  19:34  1.14  Baixa-Mar           
2016-03-21   1:45  3.42  Preia-Mar           
2016-03-21   7:58  0.98  Baixa-Mar           
2016-03-21  14:07  3.34  Preia-Mar           
2016-03-21  20:08  1.01  Baixa-Mar           
2016-03-22   2:20  3.52  Preia-Mar           
2016-03-22   8:30  0.89  Baixa-Mar           
2016-03-22  14:39  3.44  Preia-Mar           
2016-03-22  20:40  0.91  Baixa-Mar           
2016-03-23   2:52  3.59  Preia-Mar           
2016-03-23   9:00  0.83  Baixa-Mar           
2016-03-23  15:09  3.51  Preia-Mar           
2016-03-23  21:11  0.85  Baixa-Mar           
2016-03-24   3:23  3.62  Preia-Mar           
2016-03-24   9:29  0.80  Baixa-Mar           
2016-03-24  15:39  3.53  Preia-Mar           
2016-03-24  21:41  0.83  Baixa-Mar           
2016-03-25   3:53  3.59  Preia-Mar           
2016-03-25   9:59  0.83  Baixa-Mar           
2016-03-25  16:09  3.51  Preia-Mar           
2016-03-25  22:12  0.86  Baixa-Mar           
2016-03-26   4:24  3.52  Preia-Mar           
2016-03-26  10:29  0.90  Baixa-Mar           
2016-03-26  16:40  3.45  Preia-Mar           
2016-03-26  22:43  0.94  Baixa-Mar           
2016-03-27   4:56  3.41  Preia-Mar           
2016-03-27  11:00  1.01  Baixa-Mar           
2016-03-27  17:12  3.34  Preia-Mar           
2016-03-27  23:16  1.07  Baixa-Mar           
2016-03-28   5:29  3.25  Preia-Mar           
2016-03-28  11:32  1.15  Baixa-Mar           
2016-03-28  17:46  3.20  Preia-Mar           
2016-03-28  23:53  1.22  Baixa-Mar           
2016-03-29   6:06  3.08  Preia-Mar           
2016-03-29  12:09  1.31  Baixa-Mar           
2016-03-29  18:26  3.06  Preia-Mar           
2016-03-30   0:36  1.38  Baixa-Mar           
2016-03-30   6:51  2.90  Preia-Mar           
2016-03-30  12:54  1.47  Baixa-Mar           
2016-03-30  19:17  2.92  Preia-Mar           
2016-03-31   1:32  1.52  Baixa-Mar           
2016-03-31   7:52  2.76  Preia-Mar           
2016-03-31  13:58  1.60  Baixa-Mar           
2016-03-31  20:27  2.83  Preia-Mar           
2016-04-01   2:50  1.58  Baixa-Mar           
2016-04-01   9:14  2.71  Preia-Mar           
2016-04-01  15:22  1.63  Baixa-Mar           
2016-04-01  21:50  2.86  Preia-Mar           
2016-04-02   4:18  1.51  Baixa-Mar           
2016-04-02  10:38  2.81  Preia-Mar           
2016-04-02  16:46  1.51  Baixa-Mar           
2016-04-02  23:06  3.02  Preia-Mar           
2016-04-03   5:30  1.30  Baixa-Mar           
2016-04-03  11:45  3.01  Preia-Mar           
2016-04-03  17:51  1.29  Baixa-Mar           
2016-04-04   0:07  3.27  Preia-Mar           
2016-04-04   6:26  1.04  Baixa-Mar           
2016-04-04  12:39  3.28  Preia-Mar           
2016-04-04  18:44  1.01  Baixa-Mar           
2016-04-05   0:58  3.54  Preia-Mar           
2016-04-05   7:14  0.77  Baixa-Mar           
2016-04-05  13:26  3.54  Preia-Mar           
2016-04-05  19:31  0.75  Baixa-Mar           
2016-04-06   1:45  3.79  Preia-Mar           
2016-04-06   7:58  0.54  Baixa-Mar           
2016-04-06  14:11  3.76  Preia-Mar           
2016-04-06  20:16  0.53  Baixa-Mar           
2016-04-07   2:30  3.97  Preia-Mar           
2016-04-07   8:42  0.39  Baixa-Mar           
2016-04-07  14:54  3.90  Preia-Mar           
2016-04-07  21:00  0.39  Baixa-Mar           
2016-04-08   3:15  4.05  Preia-Mar           
2016-04-08   9:25  0.34  Baixa-Mar           
2016-04-08  15:38  3.96  Preia-Mar           
2016-04-08  21:44  0.36  Baixa-Mar           
2016-04-09   4:00  4.02  Preia-Mar           
2016-04-09  10:08  0.39  Baixa-Mar           
2016-04-09  16:22  3.92  Preia-Mar           
2016-04-09  22:30  0.43  Baixa-Mar           
2016-04-10   4:46  3.87  Preia-Mar           
2016-04-10  10:53  0.55  Baixa-Mar           
2016-04-10  17:08  3.79  Preia-Mar           
2016-04-10  23:18  0.60  Baixa-Mar           
2016-04-11   5:35  3.64  Preia-Mar           
2016-04-11  11:40  0.78  Baixa-Mar           
2016-04-11  17:57  3.58  Preia-Mar           
2016-04-12   0:10  0.83  Baixa-Mar           
2016-04-12   6:28  3.36  Preia-Mar           
2016-04-12  12:32  1.06  Baixa-Mar           
2016-04-12  18:53  3.34  Preia-Mar           
2016-04-13   1:10  1.09  Baixa-Mar           
2016-04-13   7:30  3.08  Preia-Mar           
2016-04-13  13:34  1.32  Baixa-Mar           
2016-04-13  19:58  3.12  Preia-Mar           
2016-04-14   2:24  1.30  Baixa-Mar           
2016-04-14   8:46  2.88  Preia-Mar           
2016-04-14  14:53  1.50  Baixa-Mar           
2016-04-14  21:16  2.98  Preia-Mar           
2016-04-15   3:51  1.40  Baixa-Mar           
2016-04-15  10:11  2.81  Preia-Mar           
2016-04-15  16:20  1.55  Baixa-Mar           
2016-04-15  22:38  2.96  Preia-Mar           
2016-04-16   5:10  1.36  Baixa-Mar           
2016-04-16  11:26  2.87  Preia-Mar           
2016-04-16  17:33  1.46  Baixa-Mar           
2016-04-16  23:45  3.04  Preia-Mar           
2016-04-17   6:10  1.26  Baixa-Mar           
2016-04-17  12:22  2.99  Preia-Mar           
2016-04-17  18:27  1.33  Baixa-Mar           
2016-04-18   0:37  3.15  Preia-Mar           
2016-04-18   6:54  1.15  Baixa-Mar           
2016-04-18  13:05  3.12  Preia-Mar           
2016-04-18  19:08  1.20  Baixa-Mar           
2016-04-19   1:17  3.26  Preia-Mar           
2016-04-19   7:30  1.04  Baixa-Mar           
2016-04-19  13:40  3.25  Preia-Mar           
2016-04-19  19:43  1.07  Baixa-Mar           
2016-04-20   1:52  3.36  Preia-Mar           
2016-04-20   8:01  0.95  Baixa-Mar           
2016-04-20  14:12  3.35  Preia-Mar           
2016-04-20  20:15  0.96  Baixa-Mar           
2016-04-21   2:25  3.43  Preia-Mar           
2016-04-21   8:31  0.88  Baixa-Mar           
2016-04-21  14:42  3.44  Preia-Mar           
2016-04-21  20:46  0.88  Baixa-Mar           
2016-04-22   2:56  3.47  Preia-Mar           
2016-04-22   9:01  0.84  Baixa-Mar           
2016-04-22  15:13  3.48  Preia-Mar           
2016-04-22  21:17  0.84  Baixa-Mar           
2016-04-23   3:28  3.47  Preia-Mar           
2016-04-23   9:31  0.84  Baixa-Mar           
2016-04-23  15:44  3.49  Preia-Mar           
2016-04-23  21:49  0.85  Baixa-Mar           
2016-04-24   4:00  3.42  Preia-Mar           
2016-04-24  10:02  0.89  Baixa-Mar           
2016-04-24  16:15  3.45  Preia-Mar           
2016-04-24  22:21  0.90  Baixa-Mar           
2016-04-25   4:33  3.33  Preia-Mar           
2016-04-25  10:34  0.97  Baixa-Mar           
2016-04-25  16:48  3.37  Preia-Mar           
2016-04-25  22:56   .99  Baixa-Mar           
2016-04-26   5:08  3.21  Preia-Mar           
2016-04-26  11:08  1.09  Baixa-Mar           
2016-04-26  17:24  3.26  Preia-Mar           
2016-04-26  23:34  1.11  Baixa-Mar           
2016-04-27   5:46  3.07  Preia-Mar           
2016-04-27  11:46  1.23  Baixa-Mar           
2016-04-27  18:04  3.13  Preia-Mar           
2016-04-28   0:17  1.24  Baixa-Mar           
2016-04-28   6:32  2.93  Preia-Mar           
2016-04-28  12:32  1.36  Baixa-Mar           
2016-04-28  18:54  3.02  Preia-Mar           
2016-04-29   1:12  1.35  Baixa-Mar           
2016-04-29   7:31  2.81  Preia-Mar           
2016-04-29  13:31  1.47  Baixa-Mar           
2016-04-29  19:57  2.94  Preia-Mar           
2016-04-30   2:21  1.41  Baixa-Mar           
2016-04-30   8:44  2.77  Preia-Mar           
2016-04-30  14:47  1.51  Baixa-Mar           
2016-04-30  21:13  2.94  Preia-Mar           
2016-05-01   3:41  1.36  Baixa-Mar           
2016-05-01  10:02  2.85  Preia-Mar           
2016-05-01  16:08  1.42  Baixa-Mar           
2016-05-01  22:28  3.06  Preia-Mar           
2016-05-02   4:53  1.20  Baixa-Mar           
2016-05-02  11:11  3.03  Preia-Mar           
2016-05-02  17:17  1.23  Baixa-Mar           
2016-05-02  23:33  3.26  Preia-Mar           
2016-05-03   5:53  0.98  Baixa-Mar           
2016-05-03  12:08  3.26  Preia-Mar           
2016-05-03  18:15  0.98  Baixa-Mar           
2016-05-04   0:29  3.49  Preia-Mar           
2016-05-04   6:45  0.75  Baixa-Mar           
2016-05-04  12:59  3.50  Preia-Mar           
2016-05-04  19:06  0.74  Baixa-Mar           
2016-05-05   1:20  3.69  Preia-Mar           
2016-05-05   7:33  0.56  Baixa-Mar           
2016-05-05  13:47  3.71  Preia-Mar           
2016-05-05  19:54  0.54  Baixa-Mar           
2016-05-06   2:08  3.83  Preia-Mar           
2016-05-06   8:19  0.43  Baixa-Mar           
2016-05-06  14:33  3.85  Preia-Mar           
2016-05-06  20:41  0.41  Baixa-Mar           
2016-05-07   2:55  3.89  Preia-Mar           
2016-05-07   9:04  0.40  Baixa-Mar           
2016-05-07  15:18  3.91  Preia-Mar           
2016-05-07  21:28  0.37  Baixa-Mar           
2016-05-08   3:42  3.85  Preia-Mar           
2016-05-08   9:49  0.45  Baixa-Mar           
2016-05-08  16:04  3.88  Preia-Mar           
2016-05-08  22:15  0.44  Baixa-Mar           
2016-05-09   4:30  3.72  Preia-Mar           
2016-05-09  10:34  0.60  Baixa-Mar           
2016-05-09  16:51  3.76  Preia-Mar           
2016-05-09  23:04  0.59  Baixa-Mar           
2016-05-10   5:19  3.51  Preia-Mar           
2016-05-10  11:22  0.80  Baixa-Mar           
2016-05-10  17:40  3.58  Preia-Mar           
2016-05-10  23:56  0.79  Baixa-Mar           
2016-05-11   6:12  3.28  Preia-Mar           
2016-05-11  12:13  1.04  Baixa-Mar           
2016-05-11  18:33  3.36  Preia-Mar           
2016-05-12   0:52  1.02  Baixa-Mar           
2016-05-12   7:11  3.04  Preia-Mar           
2016-05-12  13:10  1.27  Baixa-Mar           
2016-05-12  19:33  3.15  Preia-Mar           
2016-05-13   1:58  1.22  Baixa-Mar           
2016-05-13   8:17  2.87  Preia-Mar           
2016-05-13  14:19  1.44  Baixa-Mar           
2016-05-13  20:42  2.99  Preia-Mar           
2016-05-14   3:12  1.34  Baixa-Mar           
2016-05-14   9:31  2.78  Preia-Mar           
2016-05-14  15:37  1.52  Baixa-Mar           
2016-05-14  21:54  2.91  Preia-Mar           
2016-05-15   4:26  1.36  Baixa-Mar           
2016-05-15  10:42  2.80  Preia-Mar           
2016-05-15  16:50  1.49  Baixa-Mar           
2016-05-15  23:01  2.93  Preia-Mar           
2016-05-16   5:26  1.31  Baixa-Mar           
2016-05-16  11:40  2.88  Preia-Mar           
2016-05-16  17:47  1.40  Baixa-Mar           
2016-05-16  23:56  2.99  Preia-Mar           
2016-05-17   6:14  1.23  Baixa-Mar           
2016-05-17  12:27  3.00  Preia-Mar           
2016-05-17  18:32  1.28  Baixa-Mar           
2016-05-18   0:41  3.08  Preia-Mar           
2016-05-18   6:53  1.13  Baixa-Mar           
2016-05-18  13:05  3.12  Preia-Mar           
2016-05-18  19:11  1.16  Baixa-Mar           
2016-05-19   1:19  3.17  Preia-Mar           
2016-05-19   7:28  1.04  Baixa-Mar           
2016-05-19  13:40  3.24  Preia-Mar           
2016-05-19  19:46  1.04  Baixa-Mar           
2016-05-20   1:55  3.25  Preia-Mar           
2016-05-20   8:01  0.96  Baixa-Mar           
2016-05-20  14:14  3.33  Preia-Mar           
2016-05-20  20:20  0.94  Baixa-Mar           
2016-05-21   2:29  3.31  Preia-Mar           
2016-05-21   8:33  0.90  Baixa-Mar           
2016-05-21  14:47  3.41  Preia-Mar           
2016-05-21  20:54  0.88  Baixa-Mar           
2016-05-22   3:04  3.33  Preia-Mar           
2016-05-22   9:06  0.88  Baixa-Mar           
2016-05-22  15:20  3.44  Preia-Mar           
