CÁLCULO DE MARÉS DE PORTOS PORTUGUESES
FACULDADE DE CIÊNCIAS DA UNIVERSIDADE DE LISBOA
Carlos Antunes, http://enggeografica.fc.ul.pt

MODELO DE PREVISÃO DE MARÉS DA FCUL (EG/DEGGE)                  
ajustado ao marégrafo de LEIXÕES pelo Grupo de EG da FCUL       
DADOS DE MARÉ DO Instituto Hidrográfico - 1H DE 2007            

PORTO DE LEIXOES_FCUL             

  Data       Hora   Alt    Maré
2019-05-18  20:45  0.64  Baixa-Mar           
2019-05-19   2:58  3.64  Preia-Mar           
2019-05-19   9:03  0.67  Baixa-Mar           
2019-05-19  15:17  3.68  Preia-Mar           
2019-05-19  21:26  0.65  Baixa-Mar           
2019-05-20   3:39  3.56  Preia-Mar           
2019-05-20   9:41  0.75  Baixa-Mar           
2019-05-20  15:56  3.63  Preia-Mar           
2019-05-20  22:07  0.73  Baixa-Mar           
2019-05-21   4:19  3.42  Preia-Mar           
2019-05-21  10:19  0.88  Baixa-Mar           
2019-05-21  16:35  3.52  Preia-Mar           
2019-05-21  22:47  0.87  Baixa-Mar           
2019-05-22   5:00  3.25  Preia-Mar           
2019-05-22  10:58  1.04  Baixa-Mar           
2019-05-22  17:16  3.38  Preia-Mar           
2019-05-22  23:30  1.03  Baixa-Mar           
2019-05-23   5:43  3.07  Preia-Mar           
2019-05-23  11:38  1.21  Baixa-Mar           
2019-05-23  17:59  3.21  Preia-Mar           
2019-05-24   0:15  1.20  Baixa-Mar           
2019-05-24   6:30  2.90  Preia-Mar           
2019-05-24  12:24  1.39  Baixa-Mar           
2019-05-24  18:47  3.04  Preia-Mar           
2019-05-25   1:07  1.35  Baixa-Mar           
2019-05-25   7:25  2.75  Preia-Mar           
2019-05-25  13:18  1.55  Baixa-Mar           
2019-05-25  19:44  2.90  Preia-Mar           
2019-05-26   2:10  1.47  Baixa-Mar           
2019-05-26   8:30  2.66  Preia-Mar           
2019-05-26  14:25  1.64  Baixa-Mar           
2019-05-26  20:50  2.81  Preia-Mar           
2019-05-27   3:20  1.50  Baixa-Mar           
2019-05-27   9:40  2.66  Preia-Mar           
2019-05-27  15:40  1.65  Baixa-Mar           
2019-05-27  21:58  2.81  Preia-Mar           
2019-05-28   4:27  1.46  Baixa-Mar           
2019-05-28  10:44  2.73  Preia-Mar           
2019-05-28  16:47  1.56  Baixa-Mar           
2019-05-28  22:59  2.88  Preia-Mar           
2019-05-29   5:22  1.36  Baixa-Mar           
2019-05-29  11:37  2.86  Preia-Mar           
2019-05-29  17:40  1.43  Baixa-Mar           
2019-05-29  23:50  2.99  Preia-Mar           
2019-05-30   6:07  1.23  Baixa-Mar           
2019-05-30  12:21  3.01  Preia-Mar           
2019-05-30  18:25  1.27  Baixa-Mar           
2019-05-31   0:34  3.12  Preia-Mar           
2019-05-31   6:47  1.10  Baixa-Mar           
2019-05-31  13:00  3.17  Preia-Mar           
2019-05-31  19:06  1.11  Baixa-Mar           
2019-06-01   1:15  3.25  Preia-Mar           
2019-06-01   7:24  0.96  Baixa-Mar           
2019-06-01  13:38  3.33  Preia-Mar           
2019-06-01  19:44  0.96  Baixa-Mar           
2019-06-02   1:54  3.36  Preia-Mar           
2019-06-02   8:01  0.85  Baixa-Mar           
2019-06-02  14:16  3.46  Preia-Mar           
2019-06-02  20:23  0.83  Baixa-Mar           
2019-06-03   2:34  3.44  Preia-Mar           
2019-06-03   8:39  0.77  Baixa-Mar           
2019-06-03  14:54  3.56  Preia-Mar           
2019-06-03  21:03  0.74  Baixa-Mar           
2019-06-04   3:15  3.48  Preia-Mar           
2019-06-04   9:19  0.74  Baixa-Mar           
2019-06-04  15:34  3.61  Preia-Mar           
2019-06-04  21:46  0.70  Baixa-Mar           
2019-06-05   3:58  3.47  Preia-Mar           
2019-06-05  10:00  0.77  Baixa-Mar           
2019-06-05  16:17  3.61  Preia-Mar           
2019-06-05  22:30  0.71  Baixa-Mar           
2019-06-06   4:44  3.40  Preia-Mar           
2019-06-06  10:45  0.84  Baixa-Mar           
2019-06-06  17:03  3.57  Preia-Mar           
2019-06-06  23:19  0.77  Baixa-Mar           
2019-06-07   5:34  3.30  Preia-Mar           
2019-06-07  11:34  0.96  Baixa-Mar           
2019-06-07  17:54  3.48  Preia-Mar           
2019-06-08   0:13  0.87  Baixa-Mar           
2019-06-08   6:30  3.17  Preia-Mar           
2019-06-08  12:29  1.09  Baixa-Mar           
2019-06-08  18:51  3.36  Preia-Mar           
2019-06-09   1:14  0.98  Baixa-Mar           
2019-06-09   7:33  3.05  Preia-Mar           
2019-06-09  13:32  1.22  Baixa-Mar           
2019-06-09  19:56  3.26  Preia-Mar           
2019-06-10   2:23  1.07  Baixa-Mar           
2019-06-10   8:43  2.99  Preia-Mar           
2019-06-10  14:44  1.28  Baixa-Mar           
2019-06-10  21:06  3.20  Preia-Mar           
2019-06-11   3:35  1.10  Baixa-Mar           
2019-06-11   9:54  3.00  Preia-Mar           
2019-06-11  15:59  1.27  Baixa-Mar           
2019-06-11  22:17  3.20  Preia-Mar           
2019-06-12   4:44  1.07  Baixa-Mar           
2019-06-12  11:01  3.08  Preia-Mar           
2019-06-12  17:08  1.18  Baixa-Mar           
2019-06-12  23:23  3.25  Preia-Mar           
2019-06-13   5:45  1.00  Baixa-Mar           
2019-06-13  12:00  3.19  Preia-Mar           
2019-06-13  18:08  1.06  Baixa-Mar           
2019-06-14   0:21  3.31  Preia-Mar           
2019-06-14   6:37  0.93  Baixa-Mar           
2019-06-14  12:51  3.32  Preia-Mar           
2019-06-14  19:01  0.95  Baixa-Mar           
2019-06-15   1:12  3.36  Preia-Mar           
2019-06-15   7:23  0.88  Baixa-Mar           
2019-06-15  13:37  3.42  Preia-Mar           
2019-06-15  19:47  0.85  Baixa-Mar           
2019-06-16   1:59  3.38  Preia-Mar           
2019-06-16   8:04  0.85  Baixa-Mar           
2019-06-16  14:19  3.50  Preia-Mar           
2019-06-16  20:31  0.80  Baixa-Mar           
2019-06-17   2:41  3.37  Preia-Mar           
2019-06-17   8:44  0.85  Baixa-Mar           
2019-06-17  14:59  3.53  Preia-Mar           
2019-06-17  21:11  0.79  Baixa-Mar           
2019-06-18   3:22  3.33  Preia-Mar           
2019-06-18   9:21  0.88  Baixa-Mar           
2019-06-18  15:38  3.52  Preia-Mar           
2019-06-18  21:51  0.82  Baixa-Mar           
2019-06-19   4:01  3.27  Preia-Mar           
2019-06-19   9:59  0.94  Baixa-Mar           
2019-06-19  16:16  3.47  Preia-Mar           
2019-06-19  22:29  0.89  Baixa-Mar           
2019-06-20   4:40  3.18  Preia-Mar           
2019-06-20  10:36  1.03  Baixa-Mar           
2019-06-20  16:55  3.38  Preia-Mar           
2019-06-20  23:09  0.98  Baixa-Mar           
2019-06-21   5:21  3.08  Preia-Mar           
2019-06-21  11:15  1.14  Baixa-Mar           
2019-06-21  17:35  3.27  Preia-Mar           
2019-06-21  23:50  1.09  Baixa-Mar           
2019-06-22   6:03  2.97  Preia-Mar           
2019-06-22  11:56  1.26  Baixa-Mar           
2019-06-22  18:17  3.14  Preia-Mar           
2019-06-23   0:34  1.21  Baixa-Mar           
2019-06-23   6:48  2.86  Preia-Mar           
2019-06-23  12:41  1.38  Baixa-Mar           
2019-06-23  19:03  3.02  Preia-Mar           
2019-06-24   1:22  1.32  Baixa-Mar           
2019-06-24   7:39  2.77  Preia-Mar           
2019-06-24  13:33  1.48  Baixa-Mar           
2019-06-24  19:56  2.91  Preia-Mar           
2019-06-25   2:17  1.40  Baixa-Mar           
2019-06-25   8:36  2.72  Preia-Mar           
2019-06-25  14:33  1.54  Baixa-Mar           
2019-06-25  20:54  2.85  Preia-Mar           
2019-06-26   3:17  1.43  Baixa-Mar           
2019-06-26   9:37  2.72  Preia-Mar           
2019-06-26  15:38  1.55  Baixa-Mar           
2019-06-26  21:55  2.83  Preia-Mar           
2019-06-27   4:18  1.40  Baixa-Mar           
2019-06-27  10:36  2.79  Preia-Mar           
2019-06-27  16:42  1.48  Baixa-Mar           
2019-06-27  22:55  2.88  Preia-Mar           
2019-06-28   5:14  1.32  Baixa-Mar           
2019-06-28  11:31  2.91  Preia-Mar           
2019-06-28  17:39  1.36  Baixa-Mar           
2019-06-28  23:50  2.98  Preia-Mar           
2019-06-29   6:04  1.19  Baixa-Mar           
2019-06-29  12:21  3.07  Preia-Mar           
2019-06-29  18:30  1.19  Baixa-Mar           
2019-06-30   0:40  3.11  Preia-Mar           
2019-06-30   6:50  1.05  Baixa-Mar           
2019-06-30  13:07  3.25  Preia-Mar           
2019-06-30  19:17  1.02  Baixa-Mar           
2019-07-01   1:27  3.24  Preia-Mar           
2019-07-01   7:34  0.91  Baixa-Mar           
2019-07-01  13:51  3.42  Preia-Mar           
2019-07-01  20:02  0.84  Baixa-Mar           
2019-07-02   2:13  3.37  Preia-Mar           
2019-07-02   8:18  0.79  Baixa-Mar           
2019-07-02  14:35  3.58  Preia-Mar           
2019-07-02  20:48  0.69  Baixa-Mar           
2019-07-03   2:59  3.46  Preia-Mar           
2019-07-03   9:03  0.71  Baixa-Mar           
2019-07-03  15:19  3.69  Preia-Mar           
2019-07-03  21:33  0.59  Baixa-Mar           
2019-07-04   3:46  3.51  Preia-Mar           
2019-07-04   9:48  0.68  Baixa-Mar           
2019-07-04  16:05  3.74  Preia-Mar           
2019-07-04  22:20  0.56  Baixa-Mar           
2019-07-05   4:34  3.50  Preia-Mar           
2019-07-05  10:34  0.70  Baixa-Mar           
2019-07-05  16:53  3.74  Preia-Mar           
2019-07-05  23:10  0.59  Baixa-Mar           
2019-07-06   5:24  3.43  Preia-Mar           
2019-07-06  11:23  0.78  Baixa-Mar           
2019-07-06  17:43  3.66  Preia-Mar           
2019-07-07   0:01  0.68  Baixa-Mar           
2019-07-07   6:17  3.32  Preia-Mar           
2019-07-07  12:16  0.90  Baixa-Mar           
2019-07-07  18:37  3.54  Preia-Mar           
2019-07-08   0:57  0.82  Baixa-Mar           
2019-07-08   7:13  3.20  Preia-Mar           
2019-07-08  13:13  1.04  Baixa-Mar           
2019-07-08  19:36  3.39  Preia-Mar           
2019-07-09   1:58  0.96  Baixa-Mar           
2019-07-09   8:16  3.08  Preia-Mar           
2019-07-09  14:18  1.17  Baixa-Mar           
2019-07-09  20:40  3.24  Preia-Mar           
2019-07-10   3:05  1.09  Baixa-Mar           
2019-07-10   9:23  3.01  Preia-Mar           
2019-07-10  15:30  1.25  Baixa-Mar           
2019-07-10  21:50  3.13  Preia-Mar           
2019-07-11   4:14  1.16  Baixa-Mar           
2019-07-11  10:32  3.01  Preia-Mar           
2019-07-11  16:44  1.25  Baixa-Mar           
2019-07-11  22:59  3.08  Preia-Mar           
2019-07-12   5:20  1.17  Baixa-Mar           
2019-07-12  11:36  3.07  Preia-Mar           
2019-07-12  17:51  1.19  Baixa-Mar           
2019-07-13   0:03  3.08  Preia-Mar           
2019-07-13   6:17  1.14  Baixa-Mar           
2019-07-13  12:33  3.16  Preia-Mar           
2019-07-13  18:48  1.11  Baixa-Mar           
2019-07-14   0:59  3.11  Preia-Mar           
2019-07-14   7:06  1.09  Baixa-Mar           
2019-07-14  13:22  3.27  Preia-Mar           
2019-07-14  19:37  1.02  Baixa-Mar           
2019-07-15   1:47  3.16  Preia-Mar           
2019-07-15   7:50  1.04  Baixa-Mar           
2019-07-15  14:05  3.36  Preia-Mar           
2019-07-15  20:20  0.94  Baixa-Mar           
2019-07-16   2:29  3.19  Preia-Mar           
2019-07-16   8:29  0.99  Baixa-Mar           
2019-07-16  14:44  3.42  Preia-Mar           
2019-07-16  20:58  0.89  Baixa-Mar           
2019-07-17   3:07  3.22  Preia-Mar           
2019-07-17   9:05  0.96  Baixa-Mar           
2019-07-17  15:21  3.46  Preia-Mar           
2019-07-17  21:35  0.86  Baixa-Mar           
2019-07-18   3:44  3.23  Preia-Mar           
2019-07-18   9:41  0.95  Baixa-Mar           
2019-07-18  15:57  3.47  Preia-Mar           
2019-07-18  22:10  0.87  Baixa-Mar           
2019-07-19   4:20  3.21  Preia-Mar           
2019-07-19  10:16  0.98  Baixa-Mar           
2019-07-19  16:33  3.43  Preia-Mar           
2019-07-19  22:45  0.90  Baixa-Mar           
2019-07-20   4:56  3.17  Preia-Mar           
2019-07-20  10:51  1.03  Baixa-Mar           
2019-07-20  17:09  3.37  Preia-Mar           
2019-07-20  23:21  0.98  Baixa-Mar           
2019-07-21   5:32  3.10  Preia-Mar           
2019-07-21  11:27  1.11  Baixa-Mar           
2019-07-21  17:45  3.27  Preia-Mar           
2019-07-21  23:58  1.07  Baixa-Mar           
2019-07-22   6:10  3.01  Preia-Mar           
2019-07-22  12:05  1.21  Baixa-Mar           
2019-07-22  18:24  3.15  Preia-Mar           
2019-07-23   0:37  1.19  Baixa-Mar           
2019-07-23   6:51  2.91  Preia-Mar           
2019-07-23  12:47  1.32  Baixa-Mar           
2019-07-23  19:06  3.02  Preia-Mar           
2019-07-24   1:21  1.30  Baixa-Mar           
2019-07-24   7:37  2.82  Preia-Mar           
2019-07-24  13:35  1.43  Baixa-Mar           
2019-07-24  19:55  2.90  Preia-Mar           
2019-07-25   2:12  1.39  Baixa-Mar           
2019-07-25   8:31  2.76  Preia-Mar           
2019-07-25  14:34  1.51  Baixa-Mar           
2019-07-25  20:54  2.82  Preia-Mar           
2019-07-26   3:13  1.44  Baixa-Mar           
2019-07-26   9:35  2.76  Preia-Mar           
2019-07-26  15:43  1.52  Baixa-Mar           
2019-07-26  22:01  2.80  Preia-Mar           
2019-07-27   4:20  1.41  Baixa-Mar           
2019-07-27  10:42  2.84  Preia-Mar           
2019-07-27  16:55  1.44  Baixa-Mar           
2019-07-27  23:09  2.87  Preia-Mar           
2019-07-28   5:24  1.31  Baixa-Mar           
2019-07-28  11:45  2.99  Preia-Mar           
2019-07-28  17:59  1.27  Baixa-Mar           
2019-07-29   0:11  3.01  Preia-Mar           
2019-07-29   6:22  1.15  Baixa-Mar           
2019-07-29  12:40  3.20  Preia-Mar           
2019-07-29  18:55  1.05  Baixa-Mar           
2019-07-30   1:07  3.19  Preia-Mar           
2019-07-30   7:13  0.97  Baixa-Mar           
2019-07-30  13:31  3.43  Preia-Mar           
2019-07-30  19:45  0.82  Baixa-Mar           
2019-07-31   1:57  3.37  Preia-Mar           
2019-07-31   8:01  0.79  Baixa-Mar           
2019-07-31  14:18  3.64  Preia-Mar           
2019-07-31  20:33  0.62  Baixa-Mar           
2019-08-01   2:45  3.52  Preia-Mar           
2019-08-01   8:48  0.64  Baixa-Mar           
2019-08-01  15:04  3.81  Preia-Mar           
2019-08-01  21:20  0.47  Baixa-Mar           
2019-08-02   3:32  3.62  Preia-Mar           
2019-08-02   9:34  0.55  Baixa-Mar           
2019-08-02  15:51  3.91  Preia-Mar           
2019-08-02  22:06  0.41  Baixa-Mar           
2019-08-03   4:19  3.65  Preia-Mar           
2019-08-03  10:20  0.54  Baixa-Mar           
2019-08-03  16:37  3.92  Preia-Mar           
2019-08-03  22:53  0.43  Baixa-Mar           
2019-08-04   5:06  3.60  Preia-Mar           
2019-08-04  11:07  0.60  Baixa-Mar           
2019-08-04  17:25  3.83  Preia-Mar           
2019-08-04  23:41  0.55  Baixa-Mar           
2019-08-05   5:55  3.49  Preia-Mar           
2019-08-05  11:56  0.74  Baixa-Mar           
2019-08-05  18:16  3.66  Preia-Mar           
2019-08-06   0:32  0.74  Baixa-Mar           
2019-08-06   6:47  3.33  Preia-Mar           
2019-08-06  12:49  0.92  Baixa-Mar           
2019-08-06  19:10  3.44  Preia-Mar           
2019-08-07   1:28  0.96  Baixa-Mar           
2019-08-07   7:44  3.15  Preia-Mar           
2019-08-07  13:49  1.13  Baixa-Mar           
2019-08-07  20:11  3.20  Preia-Mar           
2019-08-08   2:30  1.17  Baixa-Mar           
2019-08-08   8:49  3.00  Preia-Mar           
2019-08-08  15:00  1.29  Baixa-Mar           
2019-08-08  21:21  3.00  Preia-Mar           
2019-08-09   3:42  1.32  Baixa-Mar           
2019-08-09  10:02  2.93  Preia-Mar           
2019-08-09  16:21  1.37  Baixa-Mar           
2019-08-09  22:38  2.90  Preia-Mar           
2019-08-10   4:56  1.37  Baixa-Mar           
2019-08-10  11:15  2.95  Preia-Mar           
2019-08-10  17:38  1.33  Baixa-Mar           
2019-08-10  23:51  2.89  Preia-Mar           
2019-08-11   6:02  1.34  Baixa-Mar           
2019-08-11  12:19  3.04  Preia-Mar           
2019-08-11  18:39  1.24  Baixa-Mar           
2019-08-12   0:50  2.96  Preia-Mar           
2019-08-12   6:55  1.26  Baixa-Mar           
2019-08-12  13:10  3.16  Preia-Mar           
2019-08-12  19:28  1.12  Baixa-Mar           
2019-08-13   1:37  3.05  Preia-Mar           
2019-08-13   7:38  1.16  Baixa-Mar           
2019-08-13  13:52  3.28  Preia-Mar           
2019-08-13  20:07  1.02  Baixa-Mar           
2019-08-14   2:16  3.14  Preia-Mar           
2019-08-14   8:15  1.07  Baixa-Mar           
2019-08-14  14:29  3.39  Preia-Mar           
2019-08-14  20:42  0.92  Baixa-Mar           
2019-08-15   2:51  3.22  Preia-Mar           
2019-08-15   8:48  0.98  Baixa-Mar           
2019-08-15  15:03  3.46  Preia-Mar           
2019-08-15  21:15  0.86  Baixa-Mar           
2019-08-16   3:23  3.28  Preia-Mar           
2019-08-16   9:21  0.92  Baixa-Mar           
2019-08-16  15:35  3.51  Preia-Mar           
2019-08-16  21:46  0.83  Baixa-Mar           
2019-08-17   3:55  3.31  Preia-Mar           
2019-08-17   9:52  0.90  Baixa-Mar           
2019-08-17  16:08  3.51  Preia-Mar           
2019-08-17  22:18  0.84  Baixa-Mar           
2019-08-18   4:27  3.30  Preia-Mar           
2019-08-18  10:24  0.92  Baixa-Mar           
2019-08-18  16:40  3.47  Preia-Mar           
2019-08-18  22:49  0.89  Baixa-Mar           
2019-08-19   4:59  3.25  Preia-Mar           
2019-08-19  10:57  0.98  Baixa-Mar           
2019-08-19  17:13  3.38  Preia-Mar           
2019-08-19  23:22  0.98  Baixa-Mar           
2019-08-20   5:32  3.17  Preia-Mar           
2019-08-20  11:30  1.08  Baixa-Mar           
2019-08-20  17:46  3.26  Preia-Mar           
2019-08-20  23:56  1.10  Baixa-Mar           
2019-08-21   6:07  3.06  Preia-Mar           
2019-08-21  12:07  1.20  Baixa-Mar           
2019-08-21  18:23  3.11  Preia-Mar           
2019-08-22   0:33  1.23  Baixa-Mar           
2019-08-22   6:47  2.95  Preia-Mar           
2019-08-22  12:49  1.34  Baixa-Mar           
2019-08-22  19:07  2.96  Preia-Mar           
2019-08-23   1:18  1.36  Baixa-Mar           
2019-08-23   7:37  2.85  Preia-Mar           
2019-08-23  13:43  1.46  Baixa-Mar           
2019-08-23  20:03  2.83  Preia-Mar           
2019-08-24   2:17  1.47  Baixa-Mar           
2019-08-24   8:42  2.78  Preia-Mar           
2019-08-24  14:55  1.53  Baixa-Mar           
2019-08-24  21:17  2.76  Preia-Mar           
2019-08-25   3:33  1.51  Baixa-Mar           
2019-08-25  10:00  2.82  Preia-Mar           
2019-08-25  16:21  1.48  Baixa-Mar           
2019-08-25  22:39  2.81  Preia-Mar           
2019-08-26   4:53  1.42  Baixa-Mar           
2019-08-26  11:16  2.97  Preia-Mar           
2019-08-26  17:37  1.30  Baixa-Mar           
2019-08-26  23:52  2.97  Preia-Mar           
2019-08-27   6:01  1.24  Baixa-Mar           
2019-08-27  12:19  3.21  Preia-Mar           
2019-08-27  18:38  1.04  Baixa-Mar           
2019-08-28   0:51  3.20  Preia-Mar           
2019-08-28   6:56  1.00  Baixa-Mar           
2019-08-28  13:13  3.49  Preia-Mar           
2019-08-28  19:29  0.77  Baixa-Mar           
2019-08-29   1:42  3.43  Preia-Mar           
2019-08-29   7:45  0.77  Baixa-Mar           
2019-08-29  14:01  3.74  Preia-Mar           
2019-08-29  20:17  0.54  Baixa-Mar           
2019-08-30   2:28  3.63  Preia-Mar           
2019-08-30   8:30  0.57  Baixa-Mar           
2019-08-30  14:46  3.94  Preia-Mar           
2019-08-30  21:01  0.38  Baixa-Mar           
2019-08-31   3:13  3.76  Preia-Mar           
2019-08-31   9:15  0.45  Baixa-Mar           
2019-08-31  15:31  4.04  Preia-Mar           
2019-08-31  21:45  0.32  Baixa-Mar           
2019-09-01   3:57  3.81  Preia-Mar           
2019-09-01  10:00  0.42  Baixa-Mar           
2019-09-01  16:16  4.03  Preia-Mar           
2019-09-01  22:30  0.37  Baixa-Mar           
2019-09-02   4:42  3.76  Preia-Mar           
2019-09-02  10:45  0.49  Baixa-Mar           
2019-09-02  17:02  3.91  Preia-Mar           
2019-09-02  23:15  0.52  Baixa-Mar           
2019-09-03   5:27  3.62  Preia-Mar           
2019-09-03  11:31  0.66  Baixa-Mar           
2019-09-03  17:50  3.69  Preia-Mar           
2019-09-04   0:02  0.75  Baixa-Mar           
2019-09-04   6:16  3.43  Preia-Mar           
2019-09-04  12:21  0.89  Baixa-Mar           
2019-09-04  18:41  3.41  Preia-Mar           
2019-09-05   0:52  1.03  Baixa-Mar           
2019-09-05   7:09  3.20  Preia-Mar           
2019-09-05  13:18  1.15  Baixa-Mar           
2019-09-05  19:40  3.11  Preia-Mar           
2019-09-06   1:51  1.30  Baixa-Mar           
2019-09-06   8:12  3.00  Preia-Mar           
2019-09-06  14:29  1.37  Baixa-Mar           
2019-09-06  20:52  2.87  Preia-Mar           
2019-09-07   3:06  1.49  Baixa-Mar           
2019-09-07   9:29  2.87  Preia-Mar           
2019-09-07  15:58  1.48  Baixa-Mar           
2019-09-07  22:18  2.76  Preia-Mar           
2019-09-08   4:32  1.56  Baixa-Mar           
2019-09-08  10:52  2.87  Preia-Mar           
2019-09-08  17:23  1.45  Baixa-Mar           
2019-09-08  23:38  2.79  Preia-Mar           
2019-09-09   5:46  1.50  Baixa-Mar           
2019-09-09  12:01  2.97  Preia-Mar           
2019-09-09  18:26  1.33  Baixa-Mar           
2019-09-10   0:37  2.90  Preia-Mar           
2019-09-10   6:40  1.38  Baixa-Mar           
2019-09-10  12:52  3.11  Preia-Mar           
2019-09-10  19:11  1.19  Baixa-Mar           
2019-09-11   1:20  3.03  Preia-Mar           
2019-09-11   7:20  1.24  Baixa-Mar           
2019-09-11  13:32  3.26  Preia-Mar           
2019-09-11  19:47  1.06  Baixa-Mar           
2019-09-12   1:55  3.16  Preia-Mar           
2019-09-12   7:54  1.11  Baixa-Mar           
2019-09-12  14:06  3.39  Preia-Mar           
2019-09-12  20:18  0.95  Baixa-Mar           
2019-09-13   2:27  3.28  Preia-Mar           
2019-09-13   8:25  0.99  Baixa-Mar           
2019-09-13  14:37  3.49  Preia-Mar           
2019-09-13  20:48  0.86  Baixa-Mar           
2019-09-14   2:56  3.37  Preia-Mar           
2019-09-14   8:55  0.90  Baixa-Mar           
2019-09-14  15:08  3.56  Preia-Mar           
2019-09-14  21:17  0.81  Baixa-Mar           
2019-09-15   3:26  3.43  Preia-Mar           
2019-09-15   9:25  0.85  Baixa-Mar           
2019-09-15  15:38  3.57  Preia-Mar           
2019-09-15  21:46  0.80  Baixa-Mar           
2019-09-16   3:55  3.43  Preia-Mar           
2019-09-16   9:56  0.85  Baixa-Mar           
2019-09-16  16:09  3.54  Preia-Mar           
2019-09-16  22:16  0.84  Baixa-Mar           
2019-09-17   4:26  3.40  Preia-Mar           
2019-09-17  10:26  0.90  Baixa-Mar           
2019-09-17  16:40  3.46  Preia-Mar           
2019-09-17  22:46  0.93  Baixa-Mar           
2019-09-18   4:57  3.32  Preia-Mar           
2019-09-18  10:59  1.00  Baixa-Mar           
2019-09-18  17:12  3.33  Preia-Mar           
2019-09-18  23:18  1.05  Baixa-Mar           
2019-09-19   5:30  3.21  Preia-Mar           
2019-09-19  11:34  1.13  Baixa-Mar           
2019-09-19  17:48  3.18  Preia-Mar           
2019-09-19  23:54  1.20  Baixa-Mar           
2019-09-20   6:08  3.09  Preia-Mar           
2019-09-20  12:15  1.28  Baixa-Mar           
2019-09-20  18:30  3.01  Preia-Mar           
2019-09-21   0:38  1.36  Baixa-Mar           
2019-09-21   6:57  2.96  Preia-Mar           
2019-09-21  13:08  1.43  Baixa-Mar           
2019-09-21  19:28  2.85  Preia-Mar           
2019-09-22   1:37  1.51  Baixa-Mar           
2019-09-22   8:03  2.86  Preia-Mar           
2019-09-22  14:23  1.52  Baixa-Mar           
2019-09-22  20:48  2.75  Preia-Mar           
2019-09-23   2:59  1.58  Baixa-Mar           
2019-09-23   9:29  2.86  Preia-Mar           
2019-09-23  15:57  1.48  Baixa-Mar           
2019-09-23  22:20  2.81  Preia-Mar           
2019-09-24   4:30  1.50  Baixa-Mar           
2019-09-24  10:52  3.02  Preia-Mar           
2019-09-24  17:18  1.29  Baixa-Mar           
2019-09-24  23:35  3.00  Preia-Mar           
2019-09-25   5:42  1.29  Baixa-Mar           
2019-09-25  11:58  3.28  Preia-Mar           
2019-09-25  18:20  1.01  Baixa-Mar           
2019-09-26   0:34  3.26  Preia-Mar           
2019-09-26   6:38  1.02  Baixa-Mar           
2019-09-26  12:53  3.57  Preia-Mar           
2019-09-26  19:11  0.74  Baixa-Mar           
2019-09-27   1:23  3.52  Preia-Mar           
2019-09-27   7:27  0.76  Baixa-Mar           
2019-09-27  13:41  3.82  Preia-Mar           
2019-09-27  19:57  0.51  Baixa-Mar           
2019-09-28   2:09  3.73  Preia-Mar           
2019-09-28   8:12  0.55  Baixa-Mar           
2019-09-28  14:27  4.00  Preia-Mar           
2019-09-28  20:40  0.37  Baixa-Mar           
2019-09-29   2:52  3.86  Preia-Mar           
2019-09-29   8:56  0.42  Baixa-Mar           
2019-09-29  15:11  4.08  Preia-Mar           
2019-09-29  21:23  0.34  Baixa-Mar           
2019-09-30   3:34  3.90  Preia-Mar           
2019-09-30   9:39  0.40  Baixa-Mar           
2019-09-30  15:55  4.03  Preia-Mar           
2019-09-30  22:05  0.42  Baixa-Mar           
2019-10-01   4:17  3.85  Preia-Mar           
2019-10-01  10:23  0.49  Baixa-Mar           
2019-10-01  16:39  3.88  Preia-Mar           
2019-10-01  22:47  0.60  Baixa-Mar           
2019-10-02   5:00  3.71  Preia-Mar           
2019-10-02  11:07  0.67  Baixa-Mar           
2019-10-02  17:24  3.63  Preia-Mar           
2019-10-02  23:31  0.84  Baixa-Mar           
2019-10-03   5:46  3.50  Preia-Mar           
2019-10-03  11:55  0.93  Baixa-Mar           
2019-10-03  18:13  3.33  Preia-Mar           
2019-10-04   0:18  1.13  Baixa-Mar           
2019-10-04   6:36  3.25  Preia-Mar           
2019-10-04  12:50  1.20  Baixa-Mar           
2019-10-04  19:10  3.03  Preia-Mar           
2019-10-05   1:13  1.41  Baixa-Mar           
2019-10-05   7:37  3.02  Preia-Mar           
2019-10-05  13:59  1.44  Baixa-Mar           
2019-10-05  20:21  2.79  Preia-Mar           
2019-10-06   2:26  1.63  Baixa-Mar           
2019-10-06   8:53  2.86  Preia-Mar           
2019-10-06  15:29  1.56  Baixa-Mar           
2019-10-06  21:51  2.69  Preia-Mar           
2019-10-07   4:00  1.70  Baixa-Mar           
2019-10-07  10:20  2.84  Preia-Mar           
2019-10-07  16:57  1.53  Baixa-Mar           
2019-10-07  23:13  2.75  Preia-Mar           
2019-10-08   5:20  1.63  Baixa-Mar           
2019-10-08  11:32  2.93  Preia-Mar           
2019-10-08  17:59  1.41  Baixa-Mar           
2019-10-09   0:11  2.88  Preia-Mar           
2019-10-09   6:14  1.49  Baixa-Mar           
2019-10-09  12:23  3.08  Preia-Mar           
2019-10-09  18:43  1.26  Baixa-Mar           
2019-10-10   0:53  3.04  Preia-Mar           
2019-10-10   6:54  1.32  Baixa-Mar           
2019-10-10  13:03  3.23  Preia-Mar           
2019-10-10  19:17  1.12  Baixa-Mar           
