CÁLCULO DE MARÉS DE PORTOS PORTUGUESES
FACULDADE DE CIÊNCIAS DA UNIVERSIDADE DE LISBOA
Carlos Antunes, http://enggeografica.fc.ul.pt

MODELO DE PREVISÃO DE MARÉS DA FCUL (EG/DEGGE)                  
ajustado ao marégrafo de LEIXÕES pelo Grupo de EG da FCUL       
DADOS DE MARÉ DO Instituto Hidrográfico - 1H DE 2007            

PORTO DE LEIXOES                  

  Data       Hora   Alt    Maré
2017-05-10  14:48  3.45  Preia-Mar           
2017-05-10  20:53  0.86  Baixa-Mar           
2017-05-11   3:03  3.41  Preia-Mar           
2017-05-11   9:06  0.86  Baixa-Mar           
2017-05-11  15:20  3.47  Preia-Mar           
2017-05-11  21:26  0.85  Baixa-Mar           
2017-05-12   3:36  3.38  Preia-Mar           
2017-05-12   9:38  0.89  Baixa-Mar           
2017-05-12  15:52  3.45  Preia-Mar           
2017-05-12  21:59  0.88  Baixa-Mar           
2017-05-13   4:10  3.31  Preia-Mar           
2017-05-13  10:10  0.96  Baixa-Mar           
2017-05-13  16:25  3.39  Preia-Mar           
2017-05-13  22:34  0.95  Baixa-Mar           
2017-05-14   4:45  3.20  Preia-Mar           
2017-05-14  10:44  1.06  Baixa-Mar           
2017-05-14  17:00  3.30  Preia-Mar           
2017-05-14  23:11  1.06  Baixa-Mar           
2017-05-15   5:23  3.07  Preia-Mar           
2017-05-15  11:20  1.18  Baixa-Mar           
2017-05-15  17:38  3.18  Preia-Mar           
2017-05-15  23:51  1.18  Baixa-Mar           
2017-05-16   6:04  2.94  Preia-Mar           
2017-05-16  12:00  1.32  Baixa-Mar           
2017-05-16  18:21  3.05  Preia-Mar           
2017-05-17   0:37  1.30  Baixa-Mar           
2017-05-17   6:52  2.81  Preia-Mar           
2017-05-17  12:48  1.44  Baixa-Mar           
2017-05-17  19:12  2.95  Preia-Mar           
2017-05-18   1:32  1.39  Baixa-Mar           
2017-05-18   7:52  2.73  Preia-Mar           
2017-05-18  13:49  1.53  Baixa-Mar           
2017-05-18  20:15  2.88  Preia-Mar           
2017-05-19   2:40  1.42  Baixa-Mar           
2017-05-19   9:01  2.73  Preia-Mar           
2017-05-19  15:02  1.53  Baixa-Mar           
2017-05-19  21:25  2.90  Preia-Mar           
2017-05-20   3:51  1.36  Baixa-Mar           
2017-05-20  10:11  2.82  Preia-Mar           
2017-05-20  16:15  1.44  Baixa-Mar           
2017-05-20  22:32  3.01  Preia-Mar           
2017-05-21   4:56  1.21  Baixa-Mar           
2017-05-21  11:13  2.99  Preia-Mar           
2017-05-21  17:18  1.25  Baixa-Mar           
2017-05-21  23:32  3.19  Preia-Mar           
2017-05-22   5:51  1.01  Baixa-Mar           
2017-05-22  12:07  3.21  Preia-Mar           
2017-05-22  18:13  1.03  Baixa-Mar           
2017-05-23   0:26  3.39  Preia-Mar           
2017-05-23   6:41  0.81  Baixa-Mar           
2017-05-23  12:56  3.44  Preia-Mar           
2017-05-23  19:03  0.80  Baixa-Mar           
2017-05-24   1:16  3.58  Preia-Mar           
2017-05-24   7:28  0.63  Baixa-Mar           
2017-05-24  13:43  3.64  Preia-Mar           
2017-05-24  19:52  0.60  Baixa-Mar           
2017-05-25   2:05  3.72  Preia-Mar           
2017-05-25   8:14  0.50  Baixa-Mar           
2017-05-25  14:29  3.79  Preia-Mar           
2017-05-25  20:39  0.46  Baixa-Mar           
2017-05-26   2:53  3.78  Preia-Mar           
2017-05-26   9:00  0.45  Baixa-Mar           
2017-05-26  15:16  3.87  Preia-Mar           
2017-05-26  21:27  0.40  Baixa-Mar           
2017-05-27   3:41  3.76  Preia-Mar           
2017-05-27   9:47  0.49  Baixa-Mar           
2017-05-27  16:03  3.87  Preia-Mar           
2017-05-27  22:16  0.44  Baixa-Mar           
2017-05-28   4:31  3.66  Preia-Mar           
2017-05-28  10:35  0.60  Baixa-Mar           
2017-05-28  16:52  3.78  Preia-Mar           
2017-05-28  23:08  0.55  Baixa-Mar           
2017-05-29   5:23  3.50  Preia-Mar           
2017-05-29  11:25  0.78  Baixa-Mar           
2017-05-29  17:44  3.63  Preia-Mar           
2017-05-30   0:02  0.73  Baixa-Mar           
2017-05-30   6:19  3.30  Preia-Mar           
2017-05-30  12:19  0.98  Baixa-Mar           
2017-05-30  18:41  3.43  Preia-Mar           
2017-05-31   1:02  0.92  Baixa-Mar           
2017-05-31   7:20  3.10  Preia-Mar           
2017-05-31  13:21  1.18  Baixa-Mar           
2017-05-31  19:43  3.24  Preia-Mar           
2017-06-01   2:09  1.10  Baixa-Mar           
2017-06-01   8:28  2.95  Preia-Mar           
2017-06-01  14:31  1.33  Baixa-Mar           
2017-06-01  20:52  3.09  Preia-Mar           
2017-06-02   3:21  1.21  Baixa-Mar           
2017-06-02   9:40  2.88  Preia-Mar           
2017-06-02  15:46  1.40  Baixa-Mar           
2017-06-02  22:02  3.02  Preia-Mar           
2017-06-03   4:31  1.24  Baixa-Mar           
2017-06-03  10:47  2.90  Preia-Mar           
2017-06-03  16:56  1.38  Baixa-Mar           
2017-06-03  23:07  3.01  Preia-Mar           
2017-06-04   5:30  1.21  Baixa-Mar           
2017-06-04  11:45  2.97  Preia-Mar           
2017-06-04  17:53  1.30  Baixa-Mar           
2017-06-05   0:03  3.04  Preia-Mar           
2017-06-05   6:19  1.16  Baixa-Mar           
2017-06-05  12:33  3.06  Preia-Mar           
2017-06-05  18:40  1.21  Baixa-Mar           
2017-06-06   0:49  3.10  Preia-Mar           
2017-06-06   6:59  1.10  Baixa-Mar           
2017-06-06  13:13  3.16  Preia-Mar           
2017-06-06  19:21  1.12  Baixa-Mar           
2017-06-07   1:29  3.15  Preia-Mar           
2017-06-07   7:35  1.04  Baixa-Mar           
2017-06-07  13:49  3.25  Preia-Mar           
2017-06-07  19:57  1.03  Baixa-Mar           
2017-06-08   2:05  3.20  Preia-Mar           
2017-06-08   8:09  0.98  Baixa-Mar           
2017-06-08  14:23  3.33  Preia-Mar           
2017-06-08  20:32  0.95  Baixa-Mar           
2017-06-09   2:41  3.23  Preia-Mar           
2017-06-09   8:42  0.95  Baixa-Mar           
2017-06-09  14:57  3.38  Preia-Mar           
2017-06-09  21:06  0.91  Baixa-Mar           
2017-06-10   3:16  3.24  Preia-Mar           
2017-06-10   9:16  0.94  Baixa-Mar           
2017-06-10  15:31  3.41  Preia-Mar           
2017-06-10  21:41  0.89  Baixa-Mar           
2017-06-11   3:51  3.22  Preia-Mar           
2017-06-11   9:50  0.96  Baixa-Mar           
2017-06-11  16:06  3.39  Preia-Mar           
2017-06-11  22:17  0.92  Baixa-Mar           
2017-06-12   4:27  3.17  Preia-Mar           
2017-06-12  10:25  1.01  Baixa-Mar           
2017-06-12  16:42  3.34  Preia-Mar           
2017-06-12  22:54  0.97  Baixa-Mar           
2017-06-13   5:05  3.10  Preia-Mar           
2017-06-13  11:01  1.08  Baixa-Mar           
2017-06-13  17:20  3.27  Preia-Mar           
2017-06-13  23:33  1.04  Baixa-Mar           
2017-06-14   5:45  3.02  Preia-Mar           
2017-06-14  11:41  1.17  Baixa-Mar           
2017-06-14  18:00  3.18  Preia-Mar           
2017-06-15   0:15  1.12  Baixa-Mar           
2017-06-15   6:29  2.93  Preia-Mar           
2017-06-15  12:25  1.26  Baixa-Mar           
2017-06-15  18:46  3.10  Preia-Mar           
2017-06-16   1:04  1.20  Baixa-Mar           
2017-06-16   7:20  2.87  Preia-Mar           
2017-06-16  13:17  1.34  Baixa-Mar           
2017-06-16  19:39  3.03  Preia-Mar           
2017-06-17   2:00  1.24  Baixa-Mar           
2017-06-17   8:19  2.84  Preia-Mar           
2017-06-17  14:19  1.38  Baixa-Mar           
2017-06-17  20:41  3.01  Preia-Mar           
2017-06-18   3:05  1.24  Baixa-Mar           
2017-06-18   9:25  2.88  Preia-Mar           
2017-06-18  15:29  1.35  Baixa-Mar           
2017-06-18  21:48  3.04  Preia-Mar           
2017-06-19   4:12  1.16  Baixa-Mar           
2017-06-19  10:31  2.99  Preia-Mar           
2017-06-19  16:39  1.23  Baixa-Mar           
2017-06-19  22:55  3.14  Preia-Mar           
2017-06-20   5:15  1.03  Baixa-Mar           
2017-06-20  11:33  3.16  Preia-Mar           
2017-06-20  17:42  1.05  Baixa-Mar           
2017-06-20  23:56  3.28  Preia-Mar           
2017-06-21   6:12  0.88  Baixa-Mar           
2017-06-21  12:29  3.36  Preia-Mar           
2017-06-21  18:40  0.85  Baixa-Mar           
2017-06-22   0:54  3.44  Preia-Mar           
2017-06-22   7:05  0.72  Baixa-Mar           
2017-06-22  13:22  3.57  Preia-Mar           
2017-06-22  19:34  0.65  Baixa-Mar           
2017-06-23   1:47  3.56  Preia-Mar           
2017-06-23   7:56  0.60  Baixa-Mar           
2017-06-23  14:12  3.73  Preia-Mar           
2017-06-23  20:26  0.50  Baixa-Mar           
2017-06-24   2:39  3.64  Preia-Mar           
2017-06-24   8:45  0.53  Baixa-Mar           
2017-06-24  15:01  3.84  Preia-Mar           
2017-06-24  21:16  0.42  Baixa-Mar           
2017-06-25   3:29  3.66  Preia-Mar           
2017-06-25   9:33  0.52  Baixa-Mar           
2017-06-25  15:50  3.87  Preia-Mar           
2017-06-25  22:05  0.42  Baixa-Mar           
2017-06-26   4:19  3.60  Preia-Mar           
2017-06-26  10:21  0.59  Baixa-Mar           
2017-06-26  16:39  3.81  Preia-Mar           
2017-06-26  22:55  0.51  Baixa-Mar           
2017-06-27   5:09  3.49  Preia-Mar           
2017-06-27  11:09  0.72  Baixa-Mar           
2017-06-27  17:28  3.68  Preia-Mar           
2017-06-27  23:46  0.66  Baixa-Mar           
2017-06-28   6:00  3.33  Preia-Mar           
2017-06-28  12:00  0.89  Baixa-Mar           
2017-06-28  18:20  3.50  Preia-Mar           
2017-06-29   0:39  0.84  Baixa-Mar           
2017-06-29   6:54  3.16  Preia-Mar           
2017-06-29  12:53  1.08  Baixa-Mar           
2017-06-29  19:14  3.30  Preia-Mar           
2017-06-30   1:35  1.04  Baixa-Mar           
2017-06-30   7:51  3.00  Preia-Mar           
2017-06-30  13:52  1.25  Baixa-Mar           
2017-06-30  20:12  3.10  Preia-Mar           
2017-07-01   2:36  1.20  Baixa-Mar           
2017-07-01   8:53  2.88  Preia-Mar           
2017-07-01  14:58  1.39  Baixa-Mar           
2017-07-01  21:15  2.95  Preia-Mar           
2017-07-02   3:40  1.30  Baixa-Mar           
2017-07-02   9:58  2.82  Preia-Mar           
2017-07-02  16:07  1.44  Baixa-Mar           
2017-07-02  22:21  2.87  Preia-Mar           
2017-07-03   4:43  1.34  Baixa-Mar           
2017-07-03  11:01  2.84  Preia-Mar           
2017-07-03  17:13  1.42  Baixa-Mar           
2017-07-03  23:22  2.86  Preia-Mar           
2017-07-04   5:39  1.32  Baixa-Mar           
2017-07-04  11:56  2.91  Preia-Mar           
2017-07-04  18:08  1.35  Baixa-Mar           
2017-07-05   0:16  2.90  Preia-Mar           
2017-07-05   6:27  1.26  Baixa-Mar           
2017-07-05  12:43  3.01  Preia-Mar           
2017-07-05  18:54  1.25  Baixa-Mar           
2017-07-06   1:02  2.97  Preia-Mar           
2017-07-06   7:08  1.18  Baixa-Mar           
2017-07-06  13:24  3.13  Preia-Mar           
2017-07-06  19:35  1.13  Baixa-Mar           
2017-07-07   1:43  3.05  Preia-Mar           
2017-07-07   7:46  1.09  Baixa-Mar           
2017-07-07  14:01  3.24  Preia-Mar           
2017-07-07  20:12  1.02  Baixa-Mar           
2017-07-08   2:21  3.13  Preia-Mar           
2017-07-08   8:22  1.01  Baixa-Mar           
2017-07-08  14:37  3.34  Preia-Mar           
2017-07-08  20:48  0.93  Baixa-Mar           
2017-07-09   2:58  3.19  Preia-Mar           
2017-07-09   8:57  0.95  Baixa-Mar           
2017-07-09  15:13  3.41  Preia-Mar           
2017-07-09  21:24  0.87  Baixa-Mar           
2017-07-10   3:33  3.23  Preia-Mar           
2017-07-10   9:31  0.92  Baixa-Mar           
2017-07-10  15:48  3.44  Preia-Mar           
2017-07-10  21:59  0.84  Baixa-Mar           
2017-07-11   4:09  3.23  Preia-Mar           
2017-07-11  10:07  0.91  Baixa-Mar           
2017-07-11  16:23  3.44  Preia-Mar           
2017-07-11  22:35  0.85  Baixa-Mar           
2017-07-12   4:45  3.21  Preia-Mar           
2017-07-12  10:42  0.94  Baixa-Mar           
2017-07-12  17:00  3.41  Preia-Mar           
2017-07-12  23:12  0.88  Baixa-Mar           
2017-07-13   5:23  3.17  Preia-Mar           
2017-07-13  11:20  1.00  Baixa-Mar           
2017-07-13  17:38  3.35  Preia-Mar           
2017-07-13  23:51  0.94  Baixa-Mar           
2017-07-14   6:04  3.10  Preia-Mar           
2017-07-14  12:01  1.07  Baixa-Mar           
2017-07-14  18:20  3.27  Preia-Mar           
2017-07-15   0:35  1.02  Baixa-Mar           
2017-07-15   6:50  3.03  Preia-Mar           
2017-07-15  12:49  1.16  Baixa-Mar           
2017-07-15  19:09  3.18  Preia-Mar           
2017-07-16   1:26  1.10  Baixa-Mar           
2017-07-16   7:43  2.97  Preia-Mar           
2017-07-16  13:45  1.24  Baixa-Mar           
2017-07-16  20:06  3.10  Preia-Mar           
2017-07-17   2:26  1.16  Baixa-Mar           
2017-07-17   8:46  2.94  Preia-Mar           
2017-07-17  14:52  1.28  Baixa-Mar           
2017-07-17  21:13  3.05  Preia-Mar           
2017-07-18   3:35  1.18  Baixa-Mar           
2017-07-18   9:56  2.98  Preia-Mar           
2017-07-18  16:07  1.24  Baixa-Mar           
2017-07-18  22:26  3.07  Preia-Mar           
2017-07-19   4:46  1.12  Baixa-Mar           
2017-07-19  11:06  3.10  Preia-Mar           
2017-07-19  17:21  1.11  Baixa-Mar           
2017-07-19  23:37  3.16  Preia-Mar           
2017-07-20   5:51  1.00  Baixa-Mar           
2017-07-20  12:10  3.29  Preia-Mar           
2017-07-20  18:26  0.92  Baixa-Mar           
2017-07-21   0:40  3.29  Preia-Mar           
2017-07-21   6:50  0.85  Baixa-Mar           
2017-07-21  13:08  3.49  Preia-Mar           
2017-07-21  19:24  0.72  Baixa-Mar           
2017-07-22   1:37  3.43  Preia-Mar           
2017-07-22   7:43  0.71  Baixa-Mar           
2017-07-22  14:00  3.68  Preia-Mar           
2017-07-22  20:16  0.56  Baixa-Mar           
2017-07-23   2:29  3.55  Preia-Mar           
2017-07-23   8:32  0.60  Baixa-Mar           
2017-07-23  14:49  3.81  Preia-Mar           
2017-07-23  21:05  0.45  Baixa-Mar           
2017-07-24   3:17  3.60  Preia-Mar           
2017-07-24   9:19  0.55  Baixa-Mar           
2017-07-24  15:36  3.87  Preia-Mar           
2017-07-24  21:51  0.43  Baixa-Mar           
2017-07-25   4:04  3.60  Preia-Mar           
2017-07-25  10:04  0.57  Baixa-Mar           
2017-07-25  16:22  3.83  Preia-Mar           
2017-07-25  22:37  0.50  Baixa-Mar           
2017-07-26   4:49  3.52  Preia-Mar           
2017-07-26  10:49  0.66  Baixa-Mar           
2017-07-26  17:07  3.72  Preia-Mar           
2017-07-26  23:21  0.63  Baixa-Mar           
2017-07-27   5:34  3.40  Preia-Mar           
2017-07-27  11:33  0.81  Baixa-Mar           
2017-07-27  17:52  3.54  Preia-Mar           
2017-07-28   0:06  0.81  Baixa-Mar           
2017-07-28   6:19  3.23  Preia-Mar           
2017-07-28  12:19   .99  Baixa-Mar           
2017-07-28  18:38  3.32  Preia-Mar           
2017-07-29   0:52  1.02  Baixa-Mar           
2017-07-29   7:07  3.06  Preia-Mar           
2017-07-29  13:08  1.20  Baixa-Mar           
2017-07-29  19:27  3.10  Preia-Mar           
2017-07-30   1:43  1.22  Baixa-Mar           
2017-07-30   8:00  2.89  Preia-Mar           
2017-07-30  14:04  1.38  Baixa-Mar           
2017-07-30  20:23  2.90  Preia-Mar           
2017-07-31   2:40  1.38  Baixa-Mar           
2017-07-31   9:01  2.78  Preia-Mar           
2017-07-31  15:10  1.51  Baixa-Mar           
2017-07-31  21:28  2.76  Preia-Mar           
2017-08-01   3:47  1.48  Baixa-Mar           
2017-08-01  10:09  2.74  Preia-Mar           
2017-08-01  16:25  1.54  Baixa-Mar           
2017-08-01  22:39  2.71  Preia-Mar           
2017-08-02   4:56  1.49  Baixa-Mar           
2017-08-02  11:16  2.78  Preia-Mar           
2017-08-02  17:34  1.48  Baixa-Mar           
2017-08-02  23:44  2.75  Preia-Mar           
2017-08-03   5:55  1.42  Baixa-Mar           
2017-08-03  12:13  2.89  Preia-Mar           
2017-08-03  18:29  1.36  Baixa-Mar           
2017-08-04   0:38  2.85  Preia-Mar           
2017-08-04   6:43  1.31  Baixa-Mar           
2017-08-04  12:59  3.04  Preia-Mar           
2017-08-04  19:14  1.21  Baixa-Mar           
2017-08-05   1:22  2.97  Preia-Mar           
2017-08-05   7:24  1.18  Baixa-Mar           
2017-08-05  13:40  3.19  Preia-Mar           
2017-08-05  19:52  1.06  Baixa-Mar           
2017-08-06   2:01  3.10  Preia-Mar           
2017-08-06   8:01  1.04  Baixa-Mar           
2017-08-06  14:16  3.34  Preia-Mar           
2017-08-06  20:28  0.92  Baixa-Mar           
2017-08-07   2:37  3.22  Preia-Mar           
2017-08-07   8:36  0.93  Baixa-Mar           
2017-08-07  14:52  3.46  Preia-Mar           
2017-08-07  21:03  0.82  Baixa-Mar           
2017-08-08   3:12  3.31  Preia-Mar           
2017-08-08   9:11  0.84  Baixa-Mar           
2017-08-08  15:26  3.54  Preia-Mar           
2017-08-08  21:37  0.74  Baixa-Mar           
2017-08-09   3:46  3.37  Preia-Mar           
2017-08-09   9:45  0.79  Baixa-Mar           
2017-08-09  16:01  3.58  Preia-Mar           
2017-08-09  22:11  0.71  Baixa-Mar           
2017-08-10   4:21  3.39  Preia-Mar           
2017-08-10  10:21  0.78  Baixa-Mar           
2017-08-10  16:36  3.58  Preia-Mar           
2017-08-10  22:47  0.72  Baixa-Mar           
2017-08-11   4:58  3.36  Preia-Mar           
2017-08-11  10:58  0.82  Baixa-Mar           
2017-08-11  17:14  3.53  Preia-Mar           
2017-08-11  23:26  0.79  Baixa-Mar           
2017-08-12   5:37  3.30  Preia-Mar           
2017-08-12  11:38  0.90  Baixa-Mar           
2017-08-12  17:55  3.43  Preia-Mar           
2017-08-13   0:08  0.89  Baixa-Mar           
2017-08-13   6:22  3.20  Preia-Mar           
2017-08-13  12:24  1.01  Baixa-Mar           
2017-08-13  18:43  3.29  Preia-Mar           
2017-08-14   0:57  1.02  Baixa-Mar           
2017-08-14   7:13  3.09  Preia-Mar           
2017-08-14  13:18  1.15  Baixa-Mar           
2017-08-14  19:39  3.14  Preia-Mar           
2017-08-15   1:55  1.16  Baixa-Mar           
2017-08-15   8:16  3.00  Preia-Mar           
2017-08-15  14:26  1.26  Baixa-Mar           
2017-08-15  20:49  3.01  Preia-Mar           
2017-08-16   3:07  1.26  Baixa-Mar           
2017-08-16   9:31  2.98  Preia-Mar           
2017-08-16  15:48  1.28  Baixa-Mar           
2017-08-16  22:10  2.97  Preia-Mar           
2017-08-17   4:27  1.26  Baixa-Mar           
2017-08-17  10:49  3.06  Preia-Mar           
2017-08-17  17:11  1.18  Baixa-Mar           
2017-08-17  23:28  3.05  Preia-Mar           
2017-08-18   5:40  1.15  Baixa-Mar           
2017-08-18  11:59  3.24  Preia-Mar           
2017-08-18  18:20  0.99  Baixa-Mar           
2017-08-19   0:34  3.20  Preia-Mar           
2017-08-19   6:41  0.98  Baixa-Mar           
2017-08-19  12:58  3.46  Preia-Mar           
2017-08-19  19:17  0.78  Baixa-Mar           
2017-08-20   1:30  3.37  Preia-Mar           
2017-08-20   7:34  0.81  Baixa-Mar           
2017-08-20  13:50  3.65  Preia-Mar           
2017-08-20  20:06  0.61  Baixa-Mar           
2017-08-21   2:18  3.51  Preia-Mar           
2017-08-21   8:20  0.67  Baixa-Mar           
2017-08-21  14:36  3.79  Preia-Mar           
2017-08-21  20:51  0.51  Baixa-Mar           
2017-08-22   3:02  3.60  Preia-Mar           
2017-08-22   9:04  0.59  Baixa-Mar           
2017-08-22  15:19  3.85  Preia-Mar           
2017-08-22  21:33  0.48  Baixa-Mar           
2017-08-23   3:43  3.62  Preia-Mar           
2017-08-23   9:45  0.58  Baixa-Mar           
2017-08-23  16:00  3.82  Preia-Mar           
2017-08-23  22:12  0.54  Baixa-Mar           
2017-08-24   4:23  3.57  Preia-Mar           
2017-08-24  10:24  0.64  Baixa-Mar           
2017-08-24  16:40  3.71  Preia-Mar           
2017-08-24  22:51  0.66  Baixa-Mar           
2017-08-25   5:02  3.47  Preia-Mar           
2017-08-25  11:03  0.77  Baixa-Mar           
2017-08-25  17:20  3.54  Preia-Mar           
2017-08-25  23:29  0.83  Baixa-Mar           
2017-08-26   5:41  3.31  Preia-Mar           
2017-08-26  11:43  0.95  Baixa-Mar           
2017-08-26  18:00  3.33  Preia-Mar           
2017-08-27   0:08  1.03  Baixa-Mar           
2017-08-27   6:22  3.13  Preia-Mar           
2017-08-27  12:24  1.16  Baixa-Mar           
2017-08-27  18:42  3.09  Preia-Mar           
2017-08-28   0:50  1.25  Baixa-Mar           
2017-08-28   7:07  2.95  Preia-Mar           
2017-08-28  13:12  1.37  Baixa-Mar           
2017-08-28  19:31  2.87  Preia-Mar           
2017-08-29   1:39  1.44  Baixa-Mar           
2017-08-29   8:02  2.79  Preia-Mar           
2017-08-29  14:12  1.54  Baixa-Mar           
2017-08-29  20:33  2.70  Preia-Mar           
2017-08-30   2:43  1.59  Baixa-Mar           
2017-08-30   9:11  2.70  Preia-Mar           
2017-08-30  15:32  1.63  Baixa-Mar           
2017-08-30  21:51  2.61  Preia-Mar           
2017-08-31   4:05  1.64  Baixa-Mar           
2017-08-31  10:30  2.71  Preia-Mar           
2017-08-31  16:56  1.58  Baixa-Mar           
2017-08-31  23:10  2.66  Preia-Mar           
2017-09-01   5:20  1.57  Baixa-Mar           
2017-09-01  11:38  2.82  Preia-Mar           
2017-09-01  18:00  1.45  Baixa-Mar           
2017-09-02   0:10  2.79  Preia-Mar           
2017-09-02   6:15  1.42  Baixa-Mar           
2017-09-02  12:30  3.00  Preia-Mar           
2017-09-02  18:47  1.27  Baixa-Mar           
2017-09-03   0:56  2.96  Preia-Mar           
2017-09-03   6:58  1.24  Baixa-Mar           
2017-09-03  13:12  3.19  Preia-Mar           
2017-09-03  19:26  1.08  Baixa-Mar           
2017-09-04   1:35  3.14  Preia-Mar           
2017-09-04   7:36  1.06  Baixa-Mar           
2017-09-04  13:49  3.37  Preia-Mar           
2017-09-04  20:01  0.91  Baixa-Mar           
2017-09-05   2:10  3.30  Preia-Mar           
2017-09-05   8:11  0.90  Baixa-Mar           
2017-09-05  14:24  3.53  Preia-Mar           
2017-09-05  20:35  0.76  Baixa-Mar           
2017-09-06   2:45  3.44  Preia-Mar           
2017-09-06   8:45  0.76  Baixa-Mar           
2017-09-06  14:59  3.66  Preia-Mar           
2017-09-06  21:09  0.65  Baixa-Mar           
2017-09-07   3:19  3.54  Preia-Mar           
2017-09-07   9:20  0.67  Baixa-Mar           
2017-09-07  15:34  3.73  Preia-Mar           
2017-09-07  21:44  0.59  Baixa-Mar           
2017-09-08   3:54  3.59  Preia-Mar           
2017-09-08   9:56  0.64  Baixa-Mar           
2017-09-08  16:11  3.74  Preia-Mar           
2017-09-08  22:21  0.60  Baixa-Mar           
2017-09-09   4:32  3.57  Preia-Mar           
2017-09-09  10:34  0.67  Baixa-Mar           
2017-09-09  16:50  3.67  Preia-Mar           
2017-09-09  23:00  0.68  Baixa-Mar           
2017-09-10   5:12  3.50  Preia-Mar           
2017-09-10  11:16  0.77  Baixa-Mar           
2017-09-10  17:32  3.54  Preia-Mar           
2017-09-10  23:42  0.83  Baixa-Mar           
2017-09-11   5:57  3.37  Preia-Mar           
2017-09-11  12:03  0.92  Baixa-Mar           
2017-09-11  18:21  3.35  Preia-Mar           
2017-09-12   0:32  1.02  Baixa-Mar           
2017-09-12   6:49  3.21  Preia-Mar           
2017-09-12  12:59  1.10  Baixa-Mar           
2017-09-12  19:20  3.14  Preia-Mar           
2017-09-13   1:31  1.22  Baixa-Mar           
2017-09-13   7:54  3.07  Preia-Mar           
2017-09-13  14:11  1.26  Baixa-Mar           
2017-09-13  20:35  2.97  Preia-Mar           
2017-09-14   2:48  1.37  Baixa-Mar           
2017-09-14   9:14  3.00  Preia-Mar           
2017-09-14  15:40  1.31  Baixa-Mar           
2017-09-14  22:03  2.92  Preia-Mar           
2017-09-15   4:16  1.38  Baixa-Mar           
2017-09-15  10:38  3.07  Preia-Mar           
2017-09-15  17:06  1.21  Baixa-Mar           
2017-09-15  23:24  3.01  Preia-Mar           
2017-09-16   5:33  1.26  Baixa-Mar           
2017-09-16  11:50  3.24  Preia-Mar           
2017-09-16  18:13  1.02  Baixa-Mar           
2017-09-17   0:28  3.18  Preia-Mar           
2017-09-17   6:33  1.07  Baixa-Mar           
2017-09-17  12:48  3.45  Preia-Mar           
2017-09-17  19:07  0.84  Baixa-Mar           
2017-09-18   1:19  3.36  Preia-Mar           
2017-09-18   7:22  0.89  Baixa-Mar           
2017-09-18  13:36  3.62  Preia-Mar           
2017-09-18  19:52  0.69  Baixa-Mar           
2017-09-19   2:02  3.51  Preia-Mar           
2017-09-19   8:05  0.74  Baixa-Mar           
2017-09-19  14:19  3.74  Preia-Mar           
2017-09-19  20:32  0.60  Baixa-Mar           
2017-09-20   2:42  3.60  Preia-Mar           
2017-09-20   8:44  0.66  Baixa-Mar           
2017-09-20  14:58  3.78  Preia-Mar           
2017-09-20  21:08  0.58  Baixa-Mar           
2017-09-21   3:19  3.64  Preia-Mar           
2017-09-21   9:21  0.64  Baixa-Mar           
2017-09-21  15:35  3.75  Preia-Mar           
2017-09-21  21:43  0.63  Baixa-Mar           
2017-09-22   3:54  3.61  Preia-Mar           
2017-09-22   9:57  0.69  Baixa-Mar           
2017-09-22  16:11  3.66  Preia-Mar           
2017-09-22  22:17  0.73  Baixa-Mar           
2017-09-23   4:29  3.52  Preia-Mar           
2017-09-23  10:32  0.80  Baixa-Mar           
2017-09-23  16:46  3.51  Preia-Mar           
2017-09-23  22:51  0.88  Baixa-Mar           
2017-09-24   5:04  3.39  Preia-Mar           
2017-09-24  11:08  0.95  Baixa-Mar           
2017-09-24  17:22  3.31  Preia-Mar           
2017-09-24  23:26  1.06  Baixa-Mar           
2017-09-25   5:40  3.23  Preia-Mar           
2017-09-25  11:45  1.14  Baixa-Mar           
2017-09-25  18:01  3.10  Preia-Mar           
2017-09-26   0:03  1.26  Baixa-Mar           
2017-09-26   6:21  3.05  Preia-Mar           
2017-09-26  12:28  1.34  Baixa-Mar           
2017-09-26  18:45  2.89  Preia-Mar           
2017-09-27   0:47  1.47  Baixa-Mar           
2017-09-27   7:10  2.87  Preia-Mar           
2017-09-27  13:22  1.53  Baixa-Mar           
2017-09-27  19:43  2.70  Preia-Mar           
2017-09-28   1:45  1.64  Baixa-Mar           
2017-09-28   8:15  2.74  Preia-Mar           
2017-09-28  14:38  1.65  Baixa-Mar           
2017-09-28  21:03  2.60  Preia-Mar           
2017-09-29   3:09  1.73  Baixa-Mar           
2017-09-29   9:39  2.71  Preia-Mar           
2017-09-29  16:10  1.64  Baixa-Mar           
2017-09-29  22:29  2.63  Preia-Mar           
2017-09-30   4:36  1.68  Baixa-Mar           
2017-09-30  10:56  2.80  Preia-Mar           
2017-09-30  17:22  1.51  Baixa-Mar           
2017-09-30  23:35  2.78  Preia-Mar           
2017-10-01   5:40  1.52  Baixa-Mar           
2017-10-01  11:53  2.98  Preia-Mar           
2017-10-01  18:12  1.32  Baixa-Mar           
2017-10-02   0:24  2.97  Preia-Mar           
2017-10-02   6:26  1.31  Baixa-Mar           
2017-10-02  12:38  3.19  Preia-Mar           
