,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,34.092838287353516
1,-10813.8935546875,-9907.7373046875,-0.5,34.092838287353516
2,-10813.8935546875,-9907.7373046875,-1.5,34.890018463134766
3,-10813.8935546875,-9907.7373046875,-2.5,35.09022521972656
4,-10813.8935546875,-9907.7373046875,-3.5,35.09022521972656
5,-10813.8935546875,-9907.7373046875,-4.5,35.22456741333008
6,-10813.8935546875,-9842.873046875,0.0,34.092838287353516
7,-10813.8935546875,-9842.873046875,-0.5,34.092838287353516
8,-10813.8935546875,-9842.873046875,-1.5,34.890018463134766
9,-10813.8935546875,-9842.873046875,-2.5,35.09022521972656
10,-10813.8935546875,-9842.873046875,-3.5,35.09022521972656
11,-10813.8935546875,-9842.873046875,-4.5,35.22456741333008
12,-10813.8935546875,-9778.0078125,0.0,34.08061599731445
13,-10813.8935546875,-9778.0078125,-0.5,34.08061599731445
14,-10813.8935546875,-9778.0078125,-1.5,34.88172149658203
15,-10813.8935546875,-9778.0078125,-2.5,35.085540771484375
16,-10813.8935546875,-9778.0078125,-3.5,35.085540771484375
17,-10813.8935546875,-9778.0078125,-4.5,35.2214469909668
18,-10813.8935546875,-9713.142578125,0.0,34.068687438964844
19,-10813.8935546875,-9713.142578125,-0.5,34.068687438964844
20,-10813.8935546875,-9713.142578125,-1.5,34.87186813354492
21,-10813.8935546875,-9713.142578125,-2.5,35.08000946044922
22,-10813.8935546875,-9713.142578125,-3.5,35.08000946044922
23,-10813.8935546875,-9713.142578125,-4.5,35.21776580810547
24,-10813.8935546875,-9648.2783203125,0.0,34.068687438964844
25,-10813.8935546875,-9648.2783203125,-0.5,34.068687438964844
26,-10813.8935546875,-9648.2783203125,-1.5,34.87186813354492
27,-10813.8935546875,-9648.2783203125,-2.5,35.08000946044922
28,-10813.8935546875,-9648.2783203125,-3.5,35.08000946044922
29,-10813.8935546875,-9648.2783203125,-4.5,35.21776580810547
30,-10813.8935546875,-9583.4130859375,0.0,34.05442810058594
31,-10813.8935546875,-9583.4130859375,-0.5,34.05442810058594
32,-10813.8935546875,-9583.4130859375,-1.5,34.86180877685547
33,-10813.8935546875,-9583.4130859375,-2.5,35.07444763183594
34,-10813.8935546875,-9583.4130859375,-3.5,35.07444763183594
35,-10813.8935546875,-9583.4130859375,-4.5,35.21417999267578
