,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,34.02914810180664
1,-10813.8935546875,-9907.7373046875,-0.5,34.029144287109375
2,-10813.8935546875,-9907.7373046875,-1.5,34.5023307800293
3,-10813.8935546875,-9907.7373046875,-2.5,34.787654876708984
4,-10813.8935546875,-9907.7373046875,-3.5,35.02699661254883
5,-10813.8935546875,-9907.7373046875,-4.5,35.19447708129883
6,-10813.8935546875,-9842.873046875,0.0,34.02914810180664
7,-10813.8935546875,-9842.873046875,-0.5,34.029144287109375
8,-10813.8935546875,-9842.873046875,-1.5,34.5023307800293
9,-10813.8935546875,-9842.873046875,-2.5,34.787654876708984
10,-10813.8935546875,-9842.873046875,-3.5,35.02699661254883
11,-10813.8935546875,-9842.873046875,-4.5,35.19447708129883
12,-10813.8935546875,-9778.0078125,0.0,34.02080535888672
13,-10813.8935546875,-9778.0078125,-0.5,34.02080535888672
14,-10813.8935546875,-9778.0078125,-1.5,34.483211517333984
15,-10813.8935546875,-9778.0078125,-2.5,34.77522659301758
16,-10813.8935546875,-9778.0078125,-3.5,35.01932907104492
17,-10813.8935546875,-9778.0078125,-4.5,35.19008255004883
18,-10813.8935546875,-9713.142578125,0.0,34.025787353515625
19,-10813.8935546875,-9713.142578125,-0.5,34.025787353515625
20,-10813.8935546875,-9713.142578125,-1.5,34.45526885986328
21,-10813.8935546875,-9713.142578125,-2.5,34.759429931640625
22,-10813.8935546875,-9713.142578125,-3.5,35.00934600830078
23,-10813.8935546875,-9713.142578125,-4.5,35.18392562866211
24,-10813.8935546875,-9648.2783203125,0.0,34.025787353515625
25,-10813.8935546875,-9648.2783203125,-0.5,34.025787353515625
26,-10813.8935546875,-9648.2783203125,-1.5,34.45526885986328
27,-10813.8935546875,-9648.2783203125,-2.5,34.759429931640625
28,-10813.8935546875,-9648.2783203125,-3.5,35.00934600830078
29,-10813.8935546875,-9648.2783203125,-4.5,35.18392562866211
30,-10813.8935546875,-9583.4130859375,0.0,34.019020080566406
