,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,34.205345153808594
1,-10813.8935546875,-9907.7373046875,-0.5,34.644962310791016
2,-10813.8935546875,-9907.7373046875,-1.5,34.911346435546875
3,-10813.8935546875,-9907.7373046875,-2.5,35.04664993286133
4,-10813.8935546875,-9907.7373046875,-3.5,35.18522262573242
5,-10813.8935546875,-9907.7373046875,-4.5,35.28192901611328
6,-10813.8935546875,-9842.873046875,0.0,34.205345153808594
7,-10813.8935546875,-9842.873046875,-0.5,34.644962310791016
8,-10813.8935546875,-9842.873046875,-1.5,34.911346435546875
9,-10813.8935546875,-9842.873046875,-2.5,35.04664993286133
10,-10813.8935546875,-9842.873046875,-3.5,35.18522262573242
11,-10813.8935546875,-9842.873046875,-4.5,35.28192901611328
12,-10813.8935546875,-9778.0078125,0.0,34.20018768310547
13,-10813.8935546875,-9778.0078125,-0.5,34.64929962158203
14,-10813.8935546875,-9778.0078125,-1.5,34.91176986694336
15,-10813.8935546875,-9778.0078125,-2.5,35.048038482666016
16,-10813.8935546875,-9778.0078125,-3.5,35.186790466308594
17,-10813.8935546875,-9778.0078125,-4.5,35.28284454345703
18,-10813.8935546875,-9713.142578125,0.0,34.17231750488281
19,-10813.8935546875,-9713.142578125,-0.5,34.64080047607422
20,-10813.8935546875,-9713.142578125,-1.5,34.90421676635742
21,-10813.8935546875,-9713.142578125,-2.5,35.04423904418945
22,-10813.8935546875,-9713.142578125,-3.5,35.18436050415039
23,-10813.8935546875,-9713.142578125,-4.5,35.280914306640625
24,-10813.8935546875,-9648.2783203125,0.0,34.17231750488281
25,-10813.8935546875,-9648.2783203125,-0.5,34.64080047607422
26,-10813.8935546875,-9648.2783203125,-1.5,34.90421676635742
27,-10813.8935546875,-9648.2783203125,-2.5,35.04423904418945
28,-10813.8935546875,-9648.2783203125,-3.5,35.18436050415039
29,-10813.8935546875,-9648.2783203125,-4.5,35.280914306640625
30,-10813.8935546875,-9583.4130859375,0.0,34.158260345458984
31,-10813.8935546875,-9583.4130859375,-0.5,34.64308166503906
32,-10813.8935546875,-9583.4130859375,-1.5,34.903160095214844
33,-10813.8935546875,-9583.4130859375,-2.5,35.04395294189453
34,-10813.8935546875,-9583.4130859375,-3.5,35.18421173095703
35,-10813.8935546875,-9583.4130859375,-4.5,35.28059005737305
36,-10813.8935546875,-9518.5478515625,0.0,34.158260345458984
37,-10813.8935546875,-9518.5478515625,-0.5,34.64308166503906
38,-10813.8935546875,-9518.5478515625,-1.5,34.903160095214844
39,-10813.8935546875,-9518.5478515625,-2.5,35.04395294189453
40,-10813.8935546875,-9518.5478515625,-3.5,35.18421173095703
41,-10813.8935546875,-9518.5478515625,-4.5,35.28059005737305
42,-10813.8935546875,-9453.68359375,0.0,34.13959884643555
43,-10813.8935546875,-9453.68359375,-0.5,34.64423370361328
44,-10813.8935546875,-9453.68359375,-1.5,34.901451110839844
45,-10813.8935546875,-9453.68359375,-2.5,35.04317855834961
46,-10813.8935546875,-9453.68359375,-3.5,35.18366241455078
47,-10813.8935546875,-9453.68359375,-4.5,35.28007125854492
48,-10813.8935546875,-9388.818359375,0.0,34.1126594543457
