,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,34.03630065917969
1,-10813.8935546875,-9907.7373046875,-0.5,34.03588104248047
2,-10813.8935546875,-9907.7373046875,-1.5,34.492218017578125
3,-10813.8935546875,-9907.7373046875,-2.5,34.77821731567383
4,-10813.8935546875,-9907.7373046875,-3.5,35.01693344116211
5,-10813.8935546875,-9907.7373046875,-4.5,35.185787200927734
6,-10813.8935546875,-9842.873046875,0.0,34.03630065917969
7,-10813.8935546875,-9842.873046875,-0.5,34.03588104248047
8,-10813.8935546875,-9842.873046875,-1.5,34.492218017578125
9,-10813.8935546875,-9842.873046875,-2.5,34.77821731567383
10,-10813.8935546875,-9842.873046875,-3.5,35.01693344116211
11,-10813.8935546875,-9842.873046875,-4.5,35.185787200927734
12,-10813.8935546875,-9778.0078125,0.0,34.02777862548828
13,-10813.8935546875,-9778.0078125,-0.5,34.027347564697266
14,-10813.8935546875,-9778.0078125,-1.5,34.473445892333984
15,-10813.8935546875,-9778.0078125,-2.5,34.765865325927734
16,-10813.8935546875,-9778.0078125,-3.5,35.00904846191406
17,-10813.8935546875,-9778.0078125,-4.5,35.181156158447266
18,-10813.8935546875,-9713.142578125,0.0,34.03219223022461
19,-10813.8935546875,-9713.142578125,-0.5,34.031742095947266
20,-10813.8935546875,-9713.142578125,-1.5,34.44736099243164
21,-10813.8935546875,-9713.142578125,-2.5,34.75032424926758
22,-10813.8935546875,-9713.142578125,-3.5,34.99876403808594
23,-10813.8935546875,-9713.142578125,-4.5,35.17461395263672
24,-10813.8935546875,-9648.2783203125,0.0,34.03219223022461
25,-10813.8935546875,-9648.2783203125,-0.5,34.031742095947266
26,-10813.8935546875,-9648.2783203125,-1.5,34.44736099243164
27,-10813.8935546875,-9648.2783203125,-2.5,34.75032424926758
28,-10813.8935546875,-9648.2783203125,-3.5,34.99876403808594
29,-10813.8935546875,-9648.2783203125,-4.5,35.17461395263672
30,-10813.8935546875,-9583.4130859375,0.0,34.025390625
31,-10813.8935546875,-9583.4130859375,-0.5,34.02494430541992
32,-10813.8935546875,-9583.4130859375,-1.5,34.42897033691406
33,-10813.8935546875,-9583.4130859375,-2.5,34.73618698120117
34,-10813.8935546875,-9583.4130859375,-3.5,34.988792419433594
35,-10813.8935546875,-9583.4130859375,-4.5,35.168392181396484
36,-10813.8935546875,-9518.5478515625,0.0,34.025390625
37,-10813.8935546875,-9518.5478515625,-0.5,34.02494430541992
38,-10813.8935546875,-9518.5478515625,-1.5,34.42897033691406
39,-10813.8935546875,-9518.5478515625,-2.5,34.73618698120117
40,-10813.8935546875,-9518.5478515625,-3.5,34.988792419433594
41,-10813.8935546875,-9518.5478515625,-4.5,35.168392181396484
42,-10813.8935546875,-9453.68359375,0.0,34.0191764831543
43,-10813.8935546875,-9453.68359375,-0.5,34.018741607666016
44,-10813.8935546875,-9453.68359375,-1.5,34.40591049194336
45,-10813.8935546875,-9453.68359375,-2.5,34.718971252441406
46,-10813.8935546875,-9453.68359375,-3.5,34.97686004638672
47,-10813.8935546875,-9453.68359375,-4.5,35.16130828857422
48,-10813.8935546875,-9388.818359375,0.0,34.031524658203125
49,-10813.8935546875,-9388.818359375,-0.5,34.031124114990234
50,-10813.8935546875,-9388.818359375,-1.5,34.393157958984375
51,-10813.8935546875,-9388.818359375,-2.5,34.71304702758789
52,-10813.8935546875,-9388.818359375,-3.5,34.97343444824219
53,-10813.8935546875,-9388.818359375,-4.5,35.158992767333984
54,-10813.8935546875,-9323.9541015625,0.0,34.02580642700195
55,-10813.8935546875,-9323.9541015625,-0.5,34.0255241394043
56,-10813.8935546875,-9323.9541015625,-1.5,34.384037017822266
57,-10813.8935546875,-9323.9541015625,-2.5,34.70370101928711
58,-10813.8935546875,-9323.9541015625,-3.5,34.966583251953125
59,-10813.8935546875,-9323.9541015625,-4.5,35.155208587646484
60,-10813.8935546875,-9259.0888671875,0.0,34.02580642700195
61,-10813.8935546875,-9259.0888671875,-0.5,34.0255241394043
62,-10813.8935546875,-9259.0888671875,-1.5,34.384037017822266
63,-10813.8935546875,-9259.0888671875,-2.5,34.70370101928711
64,-10813.8935546875,-9259.0888671875,-3.5,34.966583251953125
65,-10813.8935546875,-9259.0888671875,-4.5,35.155208587646484
66,-10813.8935546875,-9194.2236328125,0.0,34.02035140991211
67,-10813.8935546875,-9194.2236328125,-0.5,34.020015716552734
68,-10813.8935546875,-9194.2236328125,-1.5,34.35881805419922
69,-10813.8935546875,-9194.2236328125,-2.5,34.682613372802734
70,-10813.8935546875,-9194.2236328125,-3.5,34.95134353637695
71,-10813.8935546875,-9194.2236328125,-4.5,35.145851135253906
72,-10813.8935546875,-9129.359375,0.0,34.02035140991211
73,-10813.8935546875,-9129.359375,-0.5,34.020015716552734
74,-10813.8935546875,-9129.359375,-1.5,34.35881805419922
75,-10813.8935546875,-9129.359375,-2.5,34.682613372802734
76,-10813.8935546875,-9129.359375,-3.5,34.95134353637695
77,-10813.8935546875,-9129.359375,-4.5,35.145851135253906
78,-10813.8935546875,-9064.494140625,0.0,34.01547622680664
79,-10813.8935546875,-9064.494140625,-0.5,34.015159606933594
80,-10813.8935546875,-9064.494140625,-1.5,34.34050750732422
81,-10813.8935546875,-9064.494140625,-2.5,34.6662712097168
82,-10813.8935546875,-9064.494140625,-3.5,34.93935775756836
83,-10813.8935546875,-9064.494140625,-4.5,35.13881301879883
84,-10813.8935546875,-8999.62890625,0.0,34.02803421020508
85,-10813.8935546875,-8999.62890625,-0.5,34.02772521972656
86,-10813.8935546875,-8999.62890625,-1.5,34.32916259765625
87,-10813.8935546875,-8999.62890625,-2.5,34.66130828857422
88,-10813.8935546875,-8999.62890625,-3.5,34.9365234375
89,-10813.8935546875,-8999.62890625,-4.5,35.13670349121094
90,-10813.8935546875,-8934.7646484375,0.0,34.02361297607422
91,-10813.8935546875,-8934.7646484375,-0.5,34.02330017089844
92,-10813.8935546875,-8934.7646484375,-1.5,34.31039047241211
93,-10813.8935546875,-8934.7646484375,-2.5,34.64323806762695
94,-10813.8935546875,-8934.7646484375,-3.5,34.922271728515625
95,-10813.8935546875,-8934.7646484375,-4.5,35.127559661865234
96,-10813.8935546875,-8869.8994140625,0.0,34.02361297607422
97,-10813.8935546875,-8869.8994140625,-0.5,34.02330017089844
98,-10813.8935546875,-8869.8994140625,-1.5,34.31039047241211
99,-10813.8935546875,-8869.8994140625,-2.5,34.64323806762695
100,-10813.8935546875,-8869.8994140625,-3.5,34.922271728515625
