,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,34.27738571166992
1,-10813.8935546875,-9907.7373046875,-0.5,34.301116943359375
2,-10813.8935546875,-9907.7373046875,-1.5,34.63309860229492
3,-10813.8935546875,-9907.7373046875,-2.5,34.8042106628418
4,-10813.8935546875,-9907.7373046875,-3.5,35.00046157836914
5,-10813.8935546875,-9907.7373046875,-4.5,35.16957092285156
6,-10813.8935546875,-9842.873046875,0.0,34.27738571166992
7,-10813.8935546875,-9842.873046875,-0.5,34.301116943359375
8,-10813.8935546875,-9842.873046875,-1.5,34.63309860229492
9,-10813.8935546875,-9842.873046875,-2.5,34.8042106628418
10,-10813.8935546875,-9842.873046875,-3.5,35.00046157836914
11,-10813.8935546875,-9842.873046875,-4.5,35.16957092285156
12,-10813.8935546875,-9778.0078125,0.0,34.26638412475586
13,-10813.8935546875,-9778.0078125,-0.5,34.28738784790039
14,-10813.8935546875,-9778.0078125,-1.5,34.617244720458984
15,-10813.8935546875,-9778.0078125,-2.5,34.793460845947266
16,-10813.8935546875,-9778.0078125,-3.5,34.992637634277344
17,-10813.8935546875,-9778.0078125,-4.5,35.164066314697266
18,-10813.8935546875,-9713.142578125,0.0,34.262908935546875
19,-10813.8935546875,-9713.142578125,-0.5,34.281185150146484
20,-10813.8935546875,-9713.142578125,-1.5,34.60248565673828
21,-10813.8935546875,-9713.142578125,-2.5,34.78376770019531
22,-10813.8935546875,-9713.142578125,-3.5,34.986026763916016
23,-10813.8935546875,-9713.142578125,-4.5,35.15974426269531
24,-10813.8935546875,-9648.2783203125,0.0,34.262908935546875
25,-10813.8935546875,-9648.2783203125,-0.5,34.281185150146484
26,-10813.8935546875,-9648.2783203125,-1.5,34.60248565673828
27,-10813.8935546875,-9648.2783203125,-2.5,34.78376770019531
28,-10813.8935546875,-9648.2783203125,-3.5,34.986026763916016
29,-10813.8935546875,-9648.2783203125,-4.5,35.15974426269531
30,-10813.8935546875,-9583.4130859375,0.0,34.25532531738281
31,-10813.8935546875,-9583.4130859375,-0.5,34.27141571044922
32,-10813.8935546875,-9583.4130859375,-1.5,34.58803939819336
33,-10813.8935546875,-9583.4130859375,-2.5,34.77374267578125
34,-10813.8935546875,-9583.4130859375,-3.5,34.97853469848633
35,-10813.8935546875,-9583.4130859375,-4.5,35.154632568359375
36,-10813.8935546875,-9518.5478515625,0.0,34.25532531738281
37,-10813.8935546875,-9518.5478515625,-0.5,34.27141571044922
38,-10813.8935546875,-9518.5478515625,-1.5,34.58803939819336
39,-10813.8935546875,-9518.5478515625,-2.5,34.77374267578125
40,-10813.8935546875,-9518.5478515625,-3.5,34.97853469848633
41,-10813.8935546875,-9518.5478515625,-4.5,35.154632568359375
42,-10813.8935546875,-9453.68359375,0.0,34.24893569946289
43,-10813.8935546875,-9453.68359375,-0.5,34.262718200683594
44,-10813.8935546875,-9453.68359375,-1.5,34.57136535644531
45,-10813.8935546875,-9453.68359375,-2.5,34.761451721191406
46,-10813.8935546875,-9453.68359375,-3.5,34.96883010864258
47,-10813.8935546875,-9453.68359375,-4.5,35.14771270751953
48,-10813.8935546875,-9388.818359375,0.0,34.255332946777344
49,-10813.8935546875,-9388.818359375,-0.5,34.26877212524414
50,-10813.8935546875,-9388.818359375,-1.5,34.56909942626953
51,-10813.8935546875,-9388.818359375,-2.5,34.75945281982422
52,-10813.8935546875,-9388.818359375,-3.5,34.96750259399414
53,-10813.8935546875,-9388.818359375,-4.5,35.146724700927734
54,-10813.8935546875,-9323.9541015625,0.0,34.2502326965332
55,-10813.8935546875,-9323.9541015625,-0.5,34.26250076293945
56,-10813.8935546875,-9323.9541015625,-1.5,34.55951690673828
57,-10813.8935546875,-9323.9541015625,-2.5,34.752967834472656
58,-10813.8935546875,-9323.9541015625,-3.5,34.96267318725586
59,-10813.8935546875,-9323.9541015625,-4.5,35.14404296875
60,-10813.8935546875,-9259.0888671875,0.0,34.2502326965332
61,-10813.8935546875,-9259.0888671875,-0.5,34.26250076293945
62,-10813.8935546875,-9259.0888671875,-1.5,34.55951690673828
63,-10813.8935546875,-9259.0888671875,-2.5,34.752967834472656
64,-10813.8935546875,-9259.0888671875,-3.5,34.96267318725586
65,-10813.8935546875,-9259.0888671875,-4.5,35.14404296875
66,-10813.8935546875,-9194.2236328125,0.0,34.24605178833008
67,-10813.8935546875,-9194.2236328125,-0.5,34.256248474121094
68,-10813.8935546875,-9194.2236328125,-1.5,34.542259216308594
69,-10813.8935546875,-9194.2236328125,-2.5,34.73904800415039
70,-10813.8935546875,-9194.2236328125,-3.5,34.95112609863281
71,-10813.8935546875,-9194.2236328125,-4.5,35.13571548461914
72,-10813.8935546875,-9129.359375,0.0,34.24605178833008
73,-10813.8935546875,-9129.359375,-0.5,34.256248474121094
74,-10813.8935546875,-9129.359375,-1.5,34.542259216308594
75,-10813.8935546875,-9129.359375,-2.5,34.73904800415039
76,-10813.8935546875,-9129.359375,-3.5,34.95112609863281
77,-10813.8935546875,-9129.359375,-4.5,35.13571548461914
78,-10813.8935546875,-9064.494140625,0.0,34.242759704589844
79,-10813.8935546875,-9064.494140625,-0.5,34.251495361328125
80,-10813.8935546875,-9064.494140625,-1.5,34.52838134765625
81,-10813.8935546875,-9064.494140625,-2.5,34.727577209472656
82,-10813.8935546875,-9064.494140625,-3.5,34.941322326660156
83,-10813.8935546875,-9064.494140625,-4.5,35.12889099121094
84,-10813.8935546875,-8999.62890625,0.0,34.24981689453125
85,-10813.8935546875,-8999.62890625,-0.5,34.25867462158203
86,-10813.8935546875,-8999.62890625,-1.5,34.52777862548828
87,-10813.8935546875,-8999.62890625,-2.5,34.72637176513672
88,-10813.8935546875,-8999.62890625,-3.5,34.940711975097656
89,-10813.8935546875,-8999.62890625,-4.5,35.12858581542969
90,-10813.8935546875,-8934.7646484375,0.0,34.247440338134766
91,-10813.8935546875,-8934.7646484375,-0.5,34.25497055053711
92,-10813.8935546875,-8934.7646484375,-1.5,34.51427459716797
93,-10813.8935546875,-8934.7646484375,-2.5,34.714359283447266
94,-10813.8935546875,-8934.7646484375,-3.5,34.93010711669922
95,-10813.8935546875,-8934.7646484375,-4.5,35.121055603027344
