,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,34.38581466674805
1,-10813.8935546875,-9907.7373046875,-0.5,34.383148193359375
2,-10813.8935546875,-9907.7373046875,-1.5,34.40629959106445
3,-10813.8935546875,-9907.7373046875,-2.5,34.65845489501953
4,-10813.8935546875,-9907.7373046875,-3.5,35.01704025268555
5,-10813.8935546875,-9907.7373046875,-4.5,35.01704025268555
6,-10813.8935546875,-9842.873046875,0.0,34.38581466674805
7,-10813.8935546875,-9842.873046875,-0.5,34.383148193359375
8,-10813.8935546875,-9842.873046875,-1.5,34.40629959106445
9,-10813.8935546875,-9842.873046875,-2.5,34.65845489501953
10,-10813.8935546875,-9842.873046875,-3.5,35.01704025268555
11,-10813.8935546875,-9842.873046875,-4.5,35.01704025268555
12,-10813.8935546875,-9778.0078125,0.0,34.37706756591797
13,-10813.8935546875,-9778.0078125,-0.5,34.37429428100586
14,-10813.8935546875,-9778.0078125,-1.5,34.39320755004883
15,-10813.8935546875,-9778.0078125,-2.5,34.64461135864258
16,-10813.8935546875,-9778.0078125,-3.5,35.00899887084961
17,-10813.8935546875,-9778.0078125,-4.5,35.00899887084961
18,-10813.8935546875,-9713.142578125,0.0,34.37403869628906
19,-10813.8935546875,-9713.142578125,-0.5,34.37095260620117
20,-10813.8935546875,-9713.142578125,-1.5,34.383155822753906
21,-10813.8935546875,-9713.142578125,-2.5,34.6279182434082
22,-10813.8935546875,-9713.142578125,-3.5,35.00185775756836
23,-10813.8935546875,-9713.142578125,-4.5,35.00185775756836
24,-10813.8935546875,-9648.2783203125,0.0,34.37403869628906
25,-10813.8935546875,-9648.2783203125,-0.5,34.37095260620117
26,-10813.8935546875,-9648.2783203125,-1.5,34.383155822753906
27,-10813.8935546875,-9648.2783203125,-2.5,34.6279182434082
28,-10813.8935546875,-9648.2783203125,-3.5,35.00185775756836
29,-10813.8935546875,-9648.2783203125,-4.5,35.00185775756836
30,-10813.8935546875,-9583.4130859375,0.0,34.36664962768555
31,-10813.8935546875,-9583.4130859375,-0.5,34.36350631713867
32,-10813.8935546875,-9583.4130859375,-1.5,34.37333679199219
33,-10813.8935546875,-9583.4130859375,-2.5,34.61497116088867
34,-10813.8935546875,-9583.4130859375,-3.5,34.993282318115234
35,-10813.8935546875,-9583.4130859375,-4.5,34.993282318115234
