,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,33.830047607421875
1,-10813.8935546875,-9907.7373046875,-0.5,33.830047607421875
2,-10813.8935546875,-9907.7373046875,-1.5,34.62178421020508
3,-10813.8935546875,-9907.7373046875,-2.5,34.86488342285156
4,-10813.8935546875,-9907.7373046875,-3.5,35.06694412231445
5,-10813.8935546875,-9907.7373046875,-4.5,35.205177307128906
6,-10813.8935546875,-9842.873046875,0.0,33.830047607421875
7,-10813.8935546875,-9842.873046875,-0.5,33.830047607421875
8,-10813.8935546875,-9842.873046875,-1.5,34.62178421020508
9,-10813.8935546875,-9842.873046875,-2.5,34.86488342285156
10,-10813.8935546875,-9842.873046875,-3.5,35.06694412231445
11,-10813.8935546875,-9842.873046875,-4.5,35.205177307128906
12,-10813.8935546875,-9778.0078125,0.0,33.81218719482422
13,-10813.8935546875,-9778.0078125,-0.5,33.81218719482422
14,-10813.8935546875,-9778.0078125,-1.5,34.60865020751953
15,-10813.8935546875,-9778.0078125,-2.5,34.85484313964844
16,-10813.8935546875,-9778.0078125,-3.5,35.059051513671875
17,-10813.8935546875,-9778.0078125,-4.5,35.199073791503906
18,-10813.8935546875,-9713.142578125,0.0,33.80659484863281
19,-10813.8935546875,-9713.142578125,-0.5,33.80659484863281
20,-10813.8935546875,-9713.142578125,-1.5,34.598751068115234
21,-10813.8935546875,-9713.142578125,-2.5,34.84825134277344
22,-10813.8935546875,-9713.142578125,-3.5,35.053321838378906
23,-10813.8935546875,-9713.142578125,-4.5,35.19479751586914
24,-10813.8935546875,-9648.2783203125,0.0,33.80659484863281
25,-10813.8935546875,-9648.2783203125,-0.5,33.80659484863281
26,-10813.8935546875,-9648.2783203125,-1.5,34.598751068115234
27,-10813.8935546875,-9648.2783203125,-2.5,34.84825134277344
28,-10813.8935546875,-9648.2783203125,-3.5,35.053321838378906
29,-10813.8935546875,-9648.2783203125,-4.5,35.19479751586914
30,-10813.8935546875,-9583.4130859375,0.0,33.79059982299805
31,-10813.8935546875,-9583.4130859375,-0.5,33.79059982299805
32,-10813.8935546875,-9583.4130859375,-1.5,34.58783721923828
33,-10813.8935546875,-9583.4130859375,-2.5,34.839141845703125
34,-10813.8935546875,-9583.4130859375,-3.5,35.046260833740234
35,-10813.8935546875,-9583.4130859375,-4.5,35.18983840942383
36,-10813.8935546875,-9518.5478515625,0.0,33.79059982299805
37,-10813.8935546875,-9518.5478515625,-0.5,33.79059982299805
38,-10813.8935546875,-9518.5478515625,-1.5,34.58783721923828
39,-10813.8935546875,-9518.5478515625,-2.5,34.839141845703125
40,-10813.8935546875,-9518.5478515625,-3.5,35.046260833740234
41,-10813.8935546875,-9518.5478515625,-4.5,35.18983840942383
42,-10813.8935546875,-9453.68359375,0.0,33.77522659301758
43,-10813.8935546875,-9453.68359375,-0.5,33.77522659301758
44,-10813.8935546875,-9453.68359375,-1.5,34.5713005065918
45,-10813.8935546875,-9453.68359375,-2.5,34.826786041259766
46,-10813.8935546875,-9453.68359375,-3.5,35.037025451660156
47,-10813.8935546875,-9453.68359375,-4.5,35.18351364135742
48,-10813.8935546875,-9388.818359375,0.0,33.787174224853516
49,-10813.8935546875,-9388.818359375,-0.5,33.787174224853516
50,-10813.8935546875,-9388.818359375,-1.5,34.56749725341797
51,-10813.8935546875,-9388.818359375,-2.5,34.82691192626953
52,-10813.8935546875,-9388.818359375,-3.5,35.03648376464844
53,-10813.8935546875,-9388.818359375,-4.5,35.183326721191406
54,-10813.8935546875,-9323.9541015625,0.0,33.77223587036133
55,-10813.8935546875,-9323.9541015625,-0.5,33.77227020263672
56,-10813.8935546875,-9323.9541015625,-1.5,34.55973815917969
57,-10813.8935546875,-9323.9541015625,-2.5,34.81902313232422
58,-10813.8935546875,-9323.9541015625,-3.5,35.0307502746582
59,-10813.8935546875,-9323.9541015625,-4.5,35.18025588989258
60,-10813.8935546875,-9259.0888671875,0.0,33.77223587036133
61,-10813.8935546875,-9259.0888671875,-0.5,33.77227020263672
62,-10813.8935546875,-9259.0888671875,-1.5,34.55973815917969
63,-10813.8935546875,-9259.0888671875,-2.5,34.81902313232422
64,-10813.8935546875,-9259.0888671875,-3.5,35.0307502746582
65,-10813.8935546875,-9259.0888671875,-4.5,35.18025588989258
66,-10813.8935546875,-9194.2236328125,0.0,33.7578010559082
67,-10813.8935546875,-9194.2236328125,-0.5,33.75752258300781
68,-10813.8935546875,-9194.2236328125,-1.5,34.54090881347656
69,-10813.8935546875,-9194.2236328125,-2.5,34.80455780029297
70,-10813.8935546875,-9194.2236328125,-3.5,35.020172119140625
71,-10813.8935546875,-9194.2236328125,-4.5,35.17360305786133
72,-10813.8935546875,-9129.359375,0.0,33.7578010559082
73,-10813.8935546875,-9129.359375,-0.5,33.75752258300781
74,-10813.8935546875,-9129.359375,-1.5,34.54090881347656
75,-10813.8935546875,-9129.359375,-2.5,34.80455780029297
76,-10813.8935546875,-9129.359375,-3.5,35.020172119140625
77,-10813.8935546875,-9129.359375,-4.5,35.17360305786133
78,-10813.8935546875,-9064.494140625,0.0,33.744239807128906
79,-10813.8935546875,-9064.494140625,-0.5,33.744239807128906
80,-10813.8935546875,-9064.494140625,-1.5,34.521793365478516
81,-10813.8935546875,-9064.494140625,-2.5,34.78977966308594
82,-10813.8935546875,-9064.494140625,-3.5,35.009830474853516
83,-10813.8935546875,-9064.494140625,-4.5,35.16766357421875
84,-10813.8935546875,-8999.62890625,0.0,33.75652313232422
85,-10813.8935546875,-8999.62890625,-0.5,33.75652313232422
86,-10813.8935546875,-8999.62890625,-1.5,34.518646240234375
87,-10813.8935546875,-8999.62890625,-2.5,34.790096282958984
88,-10813.8935546875,-8999.62890625,-3.5,35.00956726074219
89,-10813.8935546875,-8999.62890625,-4.5,35.168678283691406
90,-10813.8935546875,-8934.7646484375,0.0,33.74384307861328
91,-10813.8935546875,-8934.7646484375,-0.5,33.74384307861328
92,-10813.8935546875,-8934.7646484375,-1.5,34.50009536743164
93,-10813.8935546875,-8934.7646484375,-2.5,34.774871826171875
94,-10813.8935546875,-8934.7646484375,-3.5,34.998992919921875
95,-10813.8935546875,-8934.7646484375,-4.5,35.162967681884766
96,-10813.8935546875,-8869.8994140625,0.0,33.74384307861328
97,-10813.8935546875,-8869.8994140625,-0.5,33.74384307861328
98,-10813.8935546875,-8869.8994140625,-1.5,34.50009536743164
99,-10813.8935546875,-8869.8994140625,-2.5,34.774871826171875
100,-10813.8935546875,-8869.8994140625,-3.5,34.998992919921875
101,-10813.8935546875,-8869.8994140625,-4.5,35.162967681884766
102,-10813.8935546875,-8805.03515625,0.0,33.732330322265625
103,-10813.8935546875,-8805.03515625,-0.5,33.732330322265625
104,-10813.8935546875,-8805.03515625,-1.5,34.472877502441406
105,-10813.8935546875,-8805.03515625,-2.5,34.754188537597656
106,-10813.8935546875,-8805.03515625,-3.5,34.98451614379883
107,-10813.8935546875,-8805.03515625,-4.5,35.154537200927734
108,-10813.8935546875,-8740.169921875,0.0,33.72196960449219
109,-10813.8935546875,-8740.169921875,-0.5,33.72196960449219
110,-10813.8935546875,-8740.169921875,-1.5,34.44656753540039
111,-10813.8935546875,-8740.169921875,-2.5,34.733577728271484
112,-10813.8935546875,-8740.169921875,-3.5,34.97029495239258
113,-10813.8935546875,-8740.169921875,-4.5,35.14655685424805
114,-10813.8935546875,-8675.3046875,0.0,33.72196960449219
115,-10813.8935546875,-8675.3046875,-0.5,33.72196960449219
116,-10813.8935546875,-8675.3046875,-1.5,34.44656753540039
117,-10813.8935546875,-8675.3046875,-2.5,34.733577728271484
118,-10813.8935546875,-8675.3046875,-3.5,34.97029495239258
119,-10813.8935546875,-8675.3046875,-4.5,35.14655685424805
120,-10813.8935546875,-8610.4404296875,0.0,33.72460174560547
121,-10813.8935546875,-8610.4404296875,-0.5,33.72460174560547
122,-10813.8935546875,-8610.4404296875,-1.5,34.4133186340332
123,-10813.8935546875,-8610.4404296875,-2.5,34.709144592285156
124,-10813.8935546875,-8610.4404296875,-3.5,34.95418167114258
125,-10813.8935546875,-8610.4404296875,-4.5,35.140438079833984
126,-10813.8935546875,-8545.5751953125,0.0,33.72460174560547
127,-10813.8935546875,-8545.5751953125,-0.5,33.72460174560547
128,-10813.8935546875,-8545.5751953125,-1.5,34.4133186340332
129,-10813.8935546875,-8545.5751953125,-2.5,34.709144592285156
130,-10813.8935546875,-8545.5751953125,-3.5,34.95418167114258
131,-10813.8935546875,-8545.5751953125,-4.5,35.140438079833984
132,-10813.8935546875,-8480.7109375,0.0,33.71648025512695
133,-10813.8935546875,-8480.7109375,-0.5,33.71648025512695
134,-10813.8935546875,-8480.7109375,-1.5,34.38734817504883
135,-10813.8935546875,-8480.7109375,-2.5,34.687171936035156
136,-10813.8935546875,-8480.7109375,-3.5,34.939449310302734
137,-10813.8935546875,-8480.7109375,-4.5,35.1326904296875
138,-10813.8935546875,-8415.845703125,0.0,33.71648025512695
139,-10813.8935546875,-8415.845703125,-0.5,33.71648025512695
140,-10813.8935546875,-8415.845703125,-1.5,34.38734817504883
141,-10813.8935546875,-8415.845703125,-2.5,34.687171936035156
142,-10813.8935546875,-8415.845703125,-3.5,34.939449310302734
143,-10813.8935546875,-8415.845703125,-4.5,35.1326904296875
144,-10813.8935546875,-8350.98046875,0.0,33.70951843261719
145,-10813.8935546875,-8350.98046875,-0.5,33.70951843261719
146,-10813.8935546875,-8350.98046875,-1.5,34.360111236572266
147,-10813.8935546875,-8350.98046875,-2.5,34.663536071777344
148,-10813.8935546875,-8350.98046875,-3.5,34.92342758178711
149,-10813.8935546875,-8350.98046875,-4.5,35.1238899230957
150,-10813.8935546875,-8286.1162109375,0.0,33.703765869140625
151,-10813.8935546875,-8286.1162109375,-0.5,33.70364761352539
152,-10813.8935546875,-8286.1162109375,-1.5,34.33546829223633
153,-10813.8935546875,-8286.1162109375,-2.5,34.641414642333984
154,-10813.8935546875,-8286.1162109375,-3.5,34.90901565551758
155,-10813.8935546875,-8286.1162109375,-4.5,35.11628723144531
156,-10813.8935546875,-8221.2509765625,0.0,33.71484375
157,-10813.8935546875,-8221.2509765625,-0.5,33.714725494384766
158,-10813.8935546875,-8221.2509765625,-1.5,34.322608947753906
159,-10813.8935546875,-8221.2509765625,-2.5,34.63197326660156
160,-10813.8935546875,-8221.2509765625,-3.5,34.904815673828125
161,-10813.8935546875,-8221.2509765625,-4.5,35.11753463745117
162,-10813.8935546875,-8156.38623046875,0.0,33.71015167236328
163,-10813.8935546875,-8156.38623046875,-0.5,33.71000671386719
164,-10813.8935546875,-8156.38623046875,-1.5,34.29417419433594
165,-10813.8935546875,-8156.38623046875,-2.5,34.60578918457031
166,-10813.8935546875,-8156.38623046875,-3.5,34.887638092041016
167,-10813.8935546875,-8156.38623046875,-4.5,35.107669830322266
168,-10813.8935546875,-8091.521484375,0.0,33.71015167236328
169,-10813.8935546875,-8091.521484375,-0.5,33.71000671386719
170,-10813.8935546875,-8091.521484375,-1.5,34.29417419433594
171,-10813.8935546875,-8091.521484375,-2.5,34.60578918457031
172,-10813.8935546875,-8091.521484375,-3.5,34.887638092041016
173,-10813.8935546875,-8091.521484375,-4.5,35.107669830322266
174,-10813.8935546875,-8026.65625,0.0,33.70675277709961
175,-10813.8935546875,-8026.65625,-0.5,33.70658493041992
176,-10813.8935546875,-8026.65625,-1.5,34.26039123535156
177,-10813.8935546875,-8026.65625,-2.5,34.57476806640625
178,-10813.8935546875,-8026.65625,-3.5,34.86674499511719
179,-10813.8935546875,-8026.65625,-4.5,35.094932556152344
180,-10813.8935546875,-7961.79150390625,0.0,33.70463943481445
181,-10813.8935546875,-7961.79150390625,-0.5,33.70454406738281
182,-10813.8935546875,-7961.79150390625,-1.5,34.23198318481445
183,-10813.8935546875,-7961.79150390625,-2.5,34.54777526855469
184,-10813.8935546875,-7961.79150390625,-3.5,34.849578857421875
185,-10813.8935546875,-7961.79150390625,-4.5,35.08449172973633
186,-10813.8935546875,-7896.9267578125,0.0,33.70463943481445
187,-10813.8935546875,-7896.9267578125,-0.5,33.70454406738281
188,-10813.8935546875,-7896.9267578125,-1.5,34.23198318481445
189,-10813.8935546875,-7896.9267578125,-2.5,34.54777526855469
190,-10813.8935546875,-7896.9267578125,-3.5,34.849578857421875
191,-10813.8935546875,-7896.9267578125,-4.5,35.08449172973633
192,-10813.8935546875,-7832.06201171875,0.0,33.71407699584961
193,-10813.8935546875,-7832.06201171875,-0.5,33.71407699584961
194,-10813.8935546875,-7832.06201171875,-1.5,34.18673324584961
195,-10813.8935546875,-7832.06201171875,-2.5,34.502445220947266
196,-10813.8935546875,-7832.06201171875,-3.5,34.82344055175781
197,-10813.8935546875,-7832.06201171875,-4.5,35.07131576538086
198,-10813.8935546875,-7767.19677734375,0.0,33.71432876586914
199,-10813.8935546875,-7767.19677734375,-0.5,33.71437072753906
200,-10813.8935546875,-7767.19677734375,-1.5,34.153568267822266
201,-10813.8935546875,-7767.19677734375,-2.5,34.468101501464844
202,-10813.8935546875,-7767.19677734375,-3.5,34.79977035522461
203,-10813.8935546875,-7767.19677734375,-4.5,35.05520248413086
204,-10813.8935546875,-7702.33203125,0.0,33.71432876586914
205,-10813.8935546875,-7702.33203125,-0.5,33.71437072753906
206,-10813.8935546875,-7702.33203125,-1.5,34.153568267822266
207,-10813.8935546875,-7702.33203125,-2.5,34.468101501464844
208,-10813.8935546875,-7702.33203125,-3.5,34.79977035522461
209,-10813.8935546875,-7702.33203125,-4.5,35.05520248413086
210,-10813.8935546875,-7637.46728515625,0.0,33.715816497802734
211,-10813.8935546875,-7637.46728515625,-0.5,33.71597671508789
212,-10813.8935546875,-7637.46728515625,-1.5,34.12908172607422
213,-10813.8935546875,-7637.46728515625,-2.5,34.44159698486328
214,-10813.8935546875,-7637.46728515625,-3.5,34.78253173828125
215,-10813.8935546875,-7637.46728515625,-4.5,35.04285430908203
216,-10813.8935546875,-7572.6025390625,0.0,33.71852111816406
217,-10813.8935546875,-7572.6025390625,-0.5,33.718814849853516
218,-10813.8935546875,-7572.6025390625,-1.5,34.104347229003906
219,-10813.8935546875,-7572.6025390625,-2.5,34.413570404052734
220,-10813.8935546875,-7572.6025390625,-3.5,34.76272201538086
221,-10813.8935546875,-7572.6025390625,-4.5,35.028053283691406
222,-10813.8935546875,-7507.7373046875,0.0,33.71852111816406
223,-10813.8935546875,-7507.7373046875,-0.5,33.718814849853516
224,-10813.8935546875,-7507.7373046875,-1.5,34.104347229003906
225,-10813.8935546875,-7507.7373046875,-2.5,34.413570404052734
226,-10813.8935546875,-7507.7373046875,-3.5,34.76272201538086
227,-10813.8935546875,-7507.7373046875,-4.5,35.028053283691406
228,-10813.8935546875,-7442.87255859375,0.0,33.722412109375
229,-10813.8935546875,-7442.87255859375,-0.5,33.722896575927734
230,-10813.8935546875,-7442.87255859375,-1.5,34.08064651489258
231,-10813.8935546875,-7442.87255859375,-2.5,34.386165618896484
232,-10813.8935546875,-7442.87255859375,-3.5,34.74274444580078
233,-10813.8935546875,-7442.87255859375,-4.5,35.01274108886719
234,-10813.8935546875,-7378.0078125,0.0,33.73691940307617
235,-10813.8935546875,-7378.0078125,-0.5,33.73814010620117
236,-10813.8935546875,-7378.0078125,-1.5,34.05305862426758
237,-10813.8935546875,-7378.0078125,-2.5,34.34994125366211
238,-10813.8935546875,-7378.0078125,-3.5,34.72194290161133
239,-10813.8935546875,-7378.0078125,-4.5,34.99925231933594
240,-10813.8935546875,-7313.14306640625,0.0,33.73691940307617
241,-10813.8935546875,-7313.14306640625,-0.5,33.73814010620117
242,-10813.8935546875,-7313.14306640625,-1.5,34.05305862426758
243,-10813.8935546875,-7313.14306640625,-2.5,34.34994125366211
244,-10813.8935546875,-7313.14306640625,-3.5,34.72194290161133
245,-10813.8935546875,-7313.14306640625,-4.5,34.99925231933594
246,-10813.8935546875,-7248.27783203125,0.0,33.74266052246094
247,-10813.8935546875,-7248.27783203125,-0.5,33.74427795410156
248,-10813.8935546875,-7248.27783203125,-1.5,34.035640716552734
249,-10813.8935546875,-7248.27783203125,-2.5,34.3275032043457
250,-10813.8935546875,-7248.27783203125,-3.5,34.70237350463867
251,-10813.8935546875,-7248.27783203125,-4.5,34.982643127441406
252,-10813.8935546875,-7183.4130859375,0.0,33.74928283691406
253,-10813.8935546875,-7183.4130859375,-0.5,33.751312255859375
254,-10813.8935546875,-7183.4130859375,-1.5,34.020484924316406
255,-10813.8935546875,-7183.4130859375,-2.5,34.30772018432617
256,-10813.8935546875,-7183.4130859375,-3.5,34.6836051940918
257,-10813.8935546875,-7183.4130859375,-4.5,34.96603775024414
