x,y,z,mvar
0.0,4799.999999999998,-0.5,0.07863525300198745
0.0,4799.999999999998,-1.5,0.022399145385698555
0.0,4799.999999999998,-2.5,0.00012479238122174263
0.0,4799.999999999998,-3.5,9.168302702120183e-05
0.0,4799.999999999998,-4.5,8.709290170323921e-05
69.74789915939706,4799.9542659782355,-0.5,0.057040576950618774
69.74789915939706,4799.9542659782355,-1.5,0.013797877344805283
69.74789915939706,4799.9542659782355,-2.5,6.961841651584416e-05
69.74789915939706,4799.9542659782355,-3.5,5.24236431865467e-05
69.74789915939706,4799.9542659782355,-4.5,5.007189991153463e-05
139.4957983195851,4799.908531382474,-0.5,0.050624025814586984
139.4957983195851,4799.908531382474,-1.5,0.013051859180203648
139.4957983195851,4799.908531382474,-2.5,7.661974015267182e-05
139.4957983195851,4799.908531382474,-3.5,5.641392990022514e-05
139.4957983195851,4799.908531382474,-4.5,5.365368501944799e-05
209.24369747898217,4799.862796212717,-0.5,0.039869164961300246
209.24369747898217,4799.862796212717,-1.5,0.008889626168100686
209.24369747898217,4799.862796212717,-2.5,5.6049756098032455e-05
209.24369747898217,4799.862796212717,-3.5,4.291378196224707e-05
209.24369747898217,4799.862796212717,-4.5,4.107881469244477e-05
278.99159663837924,4799.817060468971,-0.5,0.036437227359913026
278.99159663837924,4799.817060468971,-1.5,0.008381357492223204
278.99159663837924,4799.817060468971,-2.5,5.3248752091111546e-05
278.99159663837924,4799.817060468971,-3.5,4.052648918957582e-05
278.99159663837924,4799.817060468971,-4.5,3.8713089162284855e-05
348.73949579856725,4799.77132415124,-0.5,0.029112450085605715
348.73949579856725,4799.77132415124,-1.5,0.006227410685209537
348.73949579856725,4799.77132415124,-2.5,4.728208334367543e-05
348.73949579856725,4799.77132415124,-3.5,3.729394752879315e-05
348.73949579856725,4799.77132415124,-4.5,3.5844846551163185e-05
418.48739495796434,4799.725587259532,-0.5,0.025911671113410976
418.48739495796434,4799.725587259532,-1.5,0.005757505881255646
418.48739495796434,4799.725587259532,-2.5,3.822577289038799e-05
418.48739495796434,4799.725587259532,-3.5,3.0057287526796416e-05
418.48739495796434,4799.725587259532,-4.5,2.869570546649956e-05
488.2352941173614,4799.679849793852,-0.5,0.021716965238192606
488.2352941173614,4799.679849793852,-1.5,0.004400302411287813
488.2352941173614,4799.679849793852,-2.5,3.832202625399527e-05
488.2352941173614,4799.679849793852,-3.5,3.0487592161576374e-05
488.2352941173614,4799.679849793852,-4.5,2.9329564504077228e-05
557.9831932775495,4799.6341117542015,-0.5,0.018442756704265047
557.9831932775495,4799.6341117542015,-1.5,0.003885213931778126
557.9831932775495,4799.6341117542015,-2.5,3.14001151895461e-05
557.9831932775495,4799.6341117542015,-3.5,2.5417401926699534e-05
557.9831932775495,4799.6341117542015,-4.5,2.4536983605411594e-05
627.7310924369465,4799.588373140593,-0.5,0.016428547815551153
627.7310924369465,4799.588373140593,-1.5,0.003227893034717437
627.7310924369465,4799.588373140593,-2.5,3.6892377901203364e-05
627.7310924369465,4799.588373140593,-3.5,3.0460862618161105e-05
627.7310924369465,4799.588373140593,-4.5,2.9315322561663225e-05
697.4789915963436,4799.542633953025,-0.5,0.013831170751470494
697.4789915963436,4799.542633953025,-1.5,0.0028524767347589846
697.4789915963436,4799.542633953025,-2.5,3.043186294919142e-05
697.4789915963436,4799.542633953025,-3.5,2.520576517489612e-05
697.4789915963436,4799.542633953025,-4.5,2.427681370659835e-05
767.2268907565316,4799.496894191508,-0.5,0.012572167900731318
767.2268907565316,4799.496894191508,-1.5,0.002480063784901984
767.2268907565316,4799.496894191508,-2.5,3.100054838496329e-05
767.2268907565316,4799.496894191508,-3.5,2.6365014903606197e-05
767.2268907565316,4799.496894191508,-4.5,2.5449582875643737e-05
836.9747899159287,4799.451153856045,-0.5,0.011129279543391487
836.9747899159287,4799.451153856045,-1.5,0.0022235281636127564
836.9747899159287,4799.451153856045,-2.5,3.4735388951015633e-05
836.9747899159287,4799.451153856045,-3.5,2.8801072765267276e-05
836.9747899159287,4799.451153856045,-4.5,2.7912145340156885e-05
906.7226890753258,4799.405412946641,-0.5,0.009517777653090472
906.7226890753258,4799.405412946641,-1.5,0.0019201006236584457
906.7226890753258,4799.405412946641,-2.5,3.5106429735506077e-05
906.7226890753258,4799.405412946641,-3.5,2.9530214689538825e-05
906.7226890753258,4799.405412946641,-4.5,2.8584215371069258e-05
976.4705882355139,4799.359671463302,-0.5,0.008701296847514386
976.4705882355139,4799.359671463302,-1.5,0.0017010402130710406
976.4705882355139,4799.359671463302,-2.5,3.196959563213846e-05
976.4705882355139,4799.359671463302,-3.5,2.7542735314847583e-05
976.4705882355139,4799.359671463302,-4.5,2.67823982884113e-05
1046.2184873949109,4799.313929406036,-0.5,0.008116227278084817
1046.2184873949109,4799.313929406036,-1.5,0.001560879153455564
1046.2184873949109,4799.313929406036,-2.5,3.296780471271528e-05
1046.2184873949109,4799.313929406036,-3.5,2.7862762228699346e-05
1046.2184873949109,4799.313929406036,-4.5,2.697900145814436e-05
1115.9663865543077,4799.268186774846,-0.5,0.007044690899892002
1115.9663865543077,4799.268186774846,-1.5,0.0013820074632950505
1115.9663865543077,4799.268186774846,-2.5,3.29299249097142e-05
1115.9663865543077,4799.268186774846,-3.5,2.834471910144678e-05
1115.9663865543077,4799.268186774846,-4.5,2.757075766787831e-05
1185.7142857144959,4799.222443569736,-0.5,0.006363872534807665
1185.7142857144959,4799.222443569736,-1.5,0.0013614984508614261
1185.7142857144959,4799.222443569736,-2.5,2.8020111089923226e-05
1185.7142857144959,4799.222443569736,-3.5,2.433352663311261e-05
1185.7142857144959,4799.222443569736,-4.5,2.3594755973834552e-05
1255.462184873893,4799.176699790715,-0.5,0.006295428672202663
1255.462184873893,4799.176699790715,-1.5,0.001149051363858667
1255.462184873893,4799.176699790715,-2.5,3.592694229802743e-05
1255.462184873893,4799.176699790715,-3.5,3.0157017526976177e-05
1255.462184873893,4799.176699790715,-4.5,2.9228638931116553e-05
1325.21008403329,4799.130955437788,-0.5,0.0062173819018834205
1325.21008403329,4799.130955437788,-1.5,0.0012752632413565094
1325.21008403329,4799.130955437788,-2.5,3.5064516620731385e-05
1325.21008403329,4799.130955437788,-3.5,2.9649241538863184e-05
1325.21008403329,4799.130955437788,-4.5,2.880575967889288e-05
1394.9579831934782,4799.085210510956,-0.5,0.005811066840304236
1394.9579831934782,4799.085210510956,-1.5,0.0010270103320743618
1394.9579831934782,4799.085210510956,-2.5,3.0086846398486742e-05
1394.9579831934782,4799.085210510956,-3.5,2.6476325123441883e-05
1394.9579831934782,4799.085210510956,-4.5,2.5669684156638674e-05
1464.7058823528753,4799.03946501023,-0.5,0.005456563356906409
1464.7058823528753,4799.03946501023,-1.5,0.00114106549432874
1464.7058823528753,4799.03946501023,-2.5,3.8730215122887796e-05
1464.7058823528753,4799.03946501023,-3.5,3.2360252670721804e-05
1464.7058823528753,4799.03946501023,-4.5,3.149854843119378e-05
1534.4537815122724,4798.993718935613,-0.5,0.004924875589871951
1534.4537815122724,4798.993718935613,-1.5,0.0010279594301811701
1534.4537815122724,4798.993718935613,-2.5,4.133457631009832e-05
1534.4537815122724,4798.993718935613,-3.5,3.4490117765399846e-05
1534.4537815122724,4798.993718935613,-4.5,3.3238373846908626e-05
1604.2016806724603,4798.94797228711,-0.5,0.0047440367216219715
1604.2016806724603,4798.94797228711,-1.5,0.0010765136498978344
1604.2016806724603,4798.94797228711,-2.5,3.40924118417232e-05
1604.2016806724603,4798.94797228711,-3.5,3.0003884081810317e-05
1604.2016806724603,4798.94797228711,-4.5,2.915247836332178e-05
1673.9495798318574,4798.902225064727,-0.5,0.004577856115216539
1673.9495798318574,4798.902225064727,-1.5,0.0010328215085597938
1673.9495798318574,4798.902225064727,-2.5,4.97828755478736e-05
1673.9495798318574,4798.902225064727,-3.5,4.300828398341233e-05
1673.9495798318574,4798.902225064727,-4.5,4.163353201678388e-05
1743.6974789912547,4798.85647726847,-0.5,0.004478973580458113
