x,y,z,mvar
0.0,4799.999999999998,-0.5,0.08146515060877936
0.0,4799.999999999998,-1.5,0.02325963599625445
0.0,4799.999999999998,-2.5,0.00011701490354654366
0.0,4799.999999999998,-3.5,8.425936234657747e-05
0.0,4799.999999999998,-4.5,7.999647574289576e-05
69.74789915939706,4799.9542659782355,-0.5,0.05805977315691326
69.74789915939706,4799.9542659782355,-1.5,0.013941467796165667
69.74789915939706,4799.9542659782355,-2.5,6.68889268601032e-05
69.74789915939706,4799.9542659782355,-3.5,4.927989705913564e-05
69.74789915939706,4799.9542659782355,-4.5,4.686114031718811e-05
139.4957983195851,4799.908531382474,-0.5,0.051750937218149495
139.4957983195851,4799.908531382474,-1.5,0.01312779502357582
139.4957983195851,4799.908531382474,-2.5,6.576618550823188e-05
139.4957983195851,4799.908531382474,-3.5,4.851343377545172e-05
139.4957983195851,4799.908531382474,-4.5,4.6089484485117144e-05
209.24369747898217,4799.862796212717,-0.5,0.039909566773721865
209.24369747898217,4799.862796212717,-1.5,0.008712369069809543
209.24369747898217,4799.862796212717,-2.5,5.3525199419932465e-05
209.24369747898217,4799.862796212717,-3.5,4.1264437671111494e-05
209.24369747898217,4799.862796212717,-4.5,3.935338748661013e-05
278.99159663837924,4799.817060468971,-0.5,0.0358008444202605
278.99159663837924,4799.817060468971,-1.5,0.008370748826950542
278.99159663837924,4799.817060468971,-2.5,5.036263091021274e-05
278.99159663837924,4799.817060468971,-3.5,3.7876880023262766e-05
278.99159663837924,4799.817060468971,-4.5,3.598620659501478e-05
348.73949579856725,4799.77132415124,-0.5,0.028925772024955384
348.73949579856725,4799.77132415124,-1.5,0.005986017378158777
348.73949579856725,4799.77132415124,-2.5,4.211361112232539e-05
348.73949579856725,4799.77132415124,-3.5,3.2868815744468845e-05
348.73949579856725,4799.77132415124,-4.5,3.143409761741887e-05
418.48739495796434,4799.725587259532,-0.5,0.02707775499069647
418.48739495796434,4799.725587259532,-1.5,0.005564541038077235
418.48739495796434,4799.725587259532,-2.5,3.7405247705253294e-05
418.48739495796434,4799.725587259532,-3.5,2.9727954809666263e-05
418.48739495796434,4799.725587259532,-4.5,2.855556074851927e-05
488.2352941173614,4799.679849793852,-0.5,0.020746987810503038
488.2352941173614,4799.679849793852,-1.5,0.004248621023337848
488.2352941173614,4799.679849793852,-2.5,3.441520861929112e-05
488.2352941173614,4799.679849793852,-3.5,2.7181719886751823e-05
488.2352941173614,4799.679849793852,-4.5,2.608536571537655e-05
557.9831932775495,4799.6341117542015,-0.5,0.019197513681322578
557.9831932775495,4799.6341117542015,-1.5,0.003949605885885135
557.9831932775495,4799.6341117542015,-2.5,3.5091663152579935e-05
557.9831932775495,4799.6341117542015,-3.5,2.7814364865937964e-05
557.9831932775495,4799.6341117542015,-4.5,2.6670480325808828e-05
627.7310924369465,4799.588373140593,-0.5,0.015125426513478597
627.7310924369465,4799.588373140593,-1.5,0.0029531326959487936
627.7310924369465,4799.588373140593,-2.5,3.360118855280687e-05
627.7310924369465,4799.588373140593,-3.5,2.730144746681142e-05
627.7310924369465,4799.588373140593,-4.5,2.6272760698034272e-05
697.4789915963436,4799.542633953025,-0.5,0.014179468944784663
697.4789915963436,4799.542633953025,-1.5,0.0029226328200145325
697.4789915963436,4799.542633953025,-2.5,3.2732096436944785e-05
697.4789915963436,4799.542633953025,-3.5,2.576738586861537e-05
697.4789915963436,4799.542633953025,-4.5,2.4739940847661493e-05
767.2268907565316,4799.496894191508,-0.5,0.011489458942809118
767.2268907565316,4799.496894191508,-1.5,0.0021955487678560395
767.2268907565316,4799.496894191508,-2.5,2.994080412383453e-05
767.2268907565316,4799.496894191508,-3.5,2.5020713506055875e-05
767.2268907565316,4799.496894191508,-4.5,2.4120777968962393e-05
836.9747899159287,4799.451153856045,-0.5,0.010022827324134486
836.9747899159287,4799.451153856045,-1.5,0.0021101059488493426
836.9747899159287,4799.451153856045,-2.5,3.489828260857868e-05
836.9747899159287,4799.451153856045,-3.5,2.9308518960947493e-05
836.9747899159287,4799.451153856045,-4.5,2.831010201231564e-05
906.7226890753258,4799.405412946641,-0.5,0.008644838098407444
906.7226890753258,4799.405412946641,-1.5,0.0017708772247371498
906.7226890753258,4799.405412946641,-2.5,3.269341736480876e-05
906.7226890753258,4799.405412946641,-3.5,2.7560464889498683e-05
906.7226890753258,4799.405412946641,-4.5,2.6629718172417862e-05
976.4705882355139,4799.359671463302,-0.5,0.008357200029988132
976.4705882355139,4799.359671463302,-1.5,0.0016169409743177704
976.4705882355139,4799.359671463302,-2.5,3.109270836032804e-05
976.4705882355139,4799.359671463302,-3.5,2.703949260895698e-05
976.4705882355139,4799.359671463302,-4.5,2.625550971296276e-05
1046.2184873949109,4799.313929406036,-0.5,0.008031735557310453
1046.2184873949109,4799.313929406036,-1.5,0.0015391336818053965
1046.2184873949109,4799.313929406036,-2.5,2.9438431627292425e-05
1046.2184873949109,4799.313929406036,-3.5,2.4975348363426065e-05
1046.2184873949109,4799.313929406036,-4.5,2.4225166944899635e-05
1115.9663865543077,4799.268186774846,-0.5,0.007407036953298624
1115.9663865543077,4799.268186774846,-1.5,0.0012054413599470214
1115.9663865543077,4799.268186774846,-2.5,2.829293936139572e-05
1115.9663865543077,4799.268186774846,-3.5,2.4399246752220688e-05
1115.9663865543077,4799.268186774846,-4.5,2.367558124633947e-05
1185.7142857144959,4799.222443569736,-0.5,0.006778831844108556
1185.7142857144959,4799.222443569736,-1.5,0.0013312229887211292
1185.7142857144959,4799.222443569736,-2.5,3.3847758499136305e-05
1185.7142857144959,4799.222443569736,-3.5,2.861913998904047e-05
1185.7142857144959,4799.222443569736,-4.5,2.771324174427391e-05
1255.462184873893,4799.176699790715,-0.5,0.00583062514930085
1255.462184873893,4799.176699790715,-1.5,0.0011166984730016823
1255.462184873893,4799.176699790715,-2.5,2.965863136690888e-05
1255.462184873893,4799.176699790715,-3.5,2.5611487893255906e-05
1255.462184873893,4799.176699790715,-4.5,2.4816760671830013e-05
1325.21008403329,4799.130955437788,-0.5,0.006186484226255151
1325.21008403329,4799.130955437788,-1.5,0.0011497019727549226
1325.21008403329,4799.130955437788,-2.5,2.937850759360032e-05
1325.21008403329,4799.130955437788,-3.5,2.539529690019603e-05
1325.21008403329,4799.130955437788,-4.5,2.4581664352348356e-05
1394.9579831934782,4799.085210510956,-0.5,0.0051655226117077666
1394.9579831934782,4799.085210510956,-1.5,0.0011328437312839487
1394.9579831934782,4799.085210510956,-2.5,3.461480651548551e-05
1394.9579831934782,4799.085210510956,-3.5,2.8633892917237666e-05
1394.9579831934782,4799.085210510956,-4.5,2.7623135694295802e-05
1464.7058823528753,4799.03946501023,-0.5,0.005060726390179882
1464.7058823528753,4799.03946501023,-1.5,0.001009359006662763
1464.7058823528753,4799.03946501023,-2.5,2.7936598812973133e-05
1464.7058823528753,4799.03946501023,-3.5,2.3420114387663722e-05
1464.7058823528753,4799.03946501023,-4.5,2.2615070370472368e-05
1534.4537815122724,4798.993718935613,-0.5,0.004766137615653028
1534.4537815122724,4798.993718935613,-1.5,0.000990348270645862
1534.4537815122724,4798.993718935613,-2.5,3.122705457818857e-05
1534.4537815122724,4798.993718935613,-3.5,2.6781765806437947e-05
1534.4537815122724,4798.993718935613,-4.5,2.5919706254244947e-05
1604.2016806724603,4798.94797228711,-0.5,0.00539011191169928
1604.2016806724603,4798.94797228711,-1.5,0.0010134611807864377
1604.2016806724603,4798.94797228711,-2.5,3.6725751511901074e-05
1604.2016806724603,4798.94797228711,-3.5,3.219208876926152e-05
1604.2016806724603,4798.94797228711,-4.5,3.125425171440684e-05
1673.9495798318574,4798.902225064727,-0.5,0.005183771252897925
1673.9495798318574,4798.902225064727,-1.5,0.0009617968552485348
1673.9495798318574,4798.902225064727,-2.5,4.066572094866806e-05
1673.9495798318574,4798.902225064727,-3.5,3.575793762718175e-05
1673.9495798318574,4798.902225064727,-4.5,3.4725230039347194e-05
1743.6974789912547,4798.85647726847,-0.5,0.005338397454084005
1743.6974789912547,4798.85647726847,-1.5,0.0009733147727157533
1743.6974789912547,4798.85647726847,-2.5,3.7050872030907566e-05
1743.6974789912547,4798.85647726847,-3.5,3.196439949089185e-05
1743.6974789912547,4798.85647726847,-4.5,3.103007334330475e-05
