timestamp,lat,lon,depth,salinity,temperature
1668163656.0,41.13274448228465,-8.701230793622962,0.06412377777777778,31.337,17.687
1668163657.0,41.132745119024165,-8.701237029096063,0.1134589,31.330999,17.687
1668163882.0,41.13235838895589,-8.702614977229564,0.1243061,31.188999,17.691999
1668163883.0,41.132356574375784,-8.702620859987993,0.17383625,31.190001,17.688999
1668163884.0,41.132356044799835,-8.702629822263063,0.12594635,31.188999,17.690001
1668163885.0,41.13235476325912,-8.702637963355553,0.09770514999999999,31.191,17.690001
1668163886.0,41.132352958834474,-8.702643313103898,0.10687569999999999,31.218,17.690001
1668163887.0,41.1323524617551,-8.70264590217055,0.1999793,31.207001,17.688999
1668163888.0,41.1323524334613,-8.702642891628564,0.24924045,31.193001,17.688
1668163889.0,41.13234963690449,-8.702634479816547,0.3867002,31.209,17.687
1668163890.0,41.13234561235287,-8.70262447045644,0.53612645,31.219,17.687
1668163891.0,41.13233926509114,-8.702612858468063,0.48734935,31.299999,17.687
1668163892.0,41.13232977466514,-8.702602708500178,0.44765305,31.313999,17.691
1668163893.0,41.13231484280702,-8.702593781148462,0.57814685,31.337999,17.691999
1668163894.0,41.13230014432368,-8.702592007195628,0.70280605,31.482,17.690001
1668163895.0,41.13228536641935,-8.702595071996505,0.54504715,31.42,17.691
1668163896.0,41.132271634325576,-8.702602639607521,0.5769952,31.329,17.691999
1668163897.0,41.132259780671376,-8.702614312299357,0.7412685,31.417,17.691999
1668163898.0,41.13225036826993,-8.702629802466575,0.6181223,31.518,17.691999
1668163899.0,41.13224367984363,-8.702647441433093,0.3697769,31.357,17.691999
1668163900.0,41.13223992264423,-8.702666560228979,0.48384574999999996,31.403,17.693001
1668163901.0,41.132239864520514,-8.702686282237748,0.6450699,31.341,17.694
1668163902.0,41.13224397243447,-8.702705294971851,0.5352964,31.539,17.695
1668163903.0,41.13225137861723,-8.702722358126227,0.4965003,31.297001,17.691999
1668163904.0,41.13226119209595,-8.702737003907702,0.696084,31.337999,17.693001
1668163905.0,41.13227162856288,-8.702751196595694,0.60111135,31.434,17.691999
1668163906.0,41.132281119254785,-8.702766606504161,0.482414,31.407,17.691999
1668163907.0,41.13229024464618,-8.70278249986704,0.42440055,31.225,17.691
1668163908.0,41.13229843582207,-8.702799376851209,0.45719079999999995,31.224001,17.691999
1668163909.0,41.132303908859626,-8.702817977057059,0.6786407,31.207001,17.691999
1668163910.0,41.13230727128074,-8.702837205469647,0.64580235,31.247,17.690001
1668163911.0,41.132308979697456,-8.702856904407707,0.4861131,31.264,17.691999
1668163912.0,41.13230883574911,-8.702876936448215,0.56668075,31.344999,17.691999
1668163913.0,41.132307266582096,-8.702896748066905,0.68456635,31.332001,17.693001
1668163914.0,41.1323052377281,-8.70291632247173,0.71036045,31.410999,17.691999
1668163915.0,41.13230303352423,-8.702935842927907,0.45970665000000005,31.388,17.691999
1668163916.0,41.13229978044745,-8.702955295388303,0.17797305,31.433001,17.691999
1668163917.0,41.13229625086461,-8.702975012701796,0.36916705,31.351,17.691
1668163918.0,41.13229326462756,-8.702994656697928,0.6864513,31.454,17.690001
1668163919.0,41.132290591781846,-8.703014096955762,0.7796492500000001,31.622999,17.690001
1668163920.0,41.132287291983666,-8.70303326852649,0.57556485,31.474001,17.690001
1668163921.0,41.13228335209471,-8.703052232341555,0.52846685,31.451,17.691
1668163922.0,41.13227948345386,-8.703071129440493,0.6553545,31.396999,17.691999
1668163923.0,41.13227590203417,-8.703090284502686,0.5908733500000001,31.374001,17.691999
1668163924.0,41.132272612146664,-8.703109470389284,0.75224395,31.462999,17.691999
1668163925.0,41.13226990374157,-8.703128668298577,0.7004331500000001,31.503,17.691
1668163926.0,41.13226683787872,-8.703147911267136,0.3326595,31.353001,17.691999
1668163927.0,41.132238911853165,-8.703333520981067,0.2567533,31.294001,17.695
1668163928.0,41.13218002365952,-8.70368391339485,0.20407134999999998,31.341,17.695999
1668163929.0,41.132163704310656,-8.703717178448564,0.45785175,31.252001,17.694
1668163930.0,41.132156262290046,-8.70372677698116,0.8137635,31.343,17.691999
1668163931.0,41.13215191338449,-8.703735641630244,0.7046006499999999,31.372999,17.691999
1668163932.0,41.13214870098838,-8.703739293239108,0.48880429999999997,31.319,17.691999
1668163933.0,41.13214842556884,-8.703778474566148,0.5356302000000001,31.264,17.695
1668163934.0,41.13214925793736,-8.70381737391873,0.40022655,31.563,17.693001
1668163935.0,41.13214743939432,-8.703827791900174,0.46811985,31.427,17.693001
1668163936.0,41.13214038006741,-8.70382287653159,0.5633117999999999,31.393,17.691999
1668163937.0,41.13212855059003,-8.703836145228019,0.4299367,31.268,17.691999
1668163938.0,41.13212967629948,-8.703886751109602,0.46760215,31.570999,17.690001
1668163939.0,41.13213017171068,-8.703883414526361,0.40776855,31.521999,17.691999
1668163940.0,41.13212992152438,-8.703903146625867,0.42363685,31.540001,17.691999
1668163941.0,41.13212119937296,-8.703887347168203,0.30289885,31.642,17.691
1668163942.0,41.13210344642414,-8.703838740527361,0.51253195,31.768,17.691
1668163943.0,41.13209834961017,-8.703834117579916,0.75240995,31.816,17.691999
1668163944.0,41.132102653711776,-8.703840180216,0.6303247,31.74,17.691
1668163945.0,41.13210530506484,-8.703842774806244,0.6064564,31.708,17.690001
1668163946.0,41.13210572692915,-8.7038454460664,0.8169302,31.785,17.690001
1668163947.0,41.13210913003677,-8.703856032217113,0.6648012999999999,31.832001,17.688
1668163948.0,41.13211431635038,-8.70387068314138,0.6052111499999999,31.646,17.690001
