lat,lon,salinity
41.04277681389445,-8.81393659640649,33.58944720313663
41.043149571242964,-8.811345437472529,33.579669203077046
41.04351549509131,-8.808798759161938,33.56813169661022
41.04387880420043,-8.80626690109105,33.54374556314377
41.044242682127795,-8.80372764178497,33.51550138564337
41.04460303260087,-8.801211688148284,33.496398721422466
41.044948479506374,-8.798802675451004,33.46239230746315
41.04526863586251,-8.796577731878708,33.41341713496617
41.04556532832252,-8.794528521372666,33.38848772503081
41.045852597800256,-8.792561241933631,33.349267550877165
41.046144978439784,-8.790578053287751,33.29182288760231
41.046447238402955,-8.788546421211414,33.261138053167436
41.04675438038168,-8.786499115464487,33.21353378750029
41.04706014635517,-8.784477285933667,33.148815313975014
41.04736173808454,-8.782498695723692,33.11288036618914
41.047659817643385,-8.78055771912517,33.061084633781796
41.04795559176377,-8.778645047003687,32.99227757680984
41.048249529576324,-8.776756342244246,32.95140797751291
41.048541362996076,-8.774892238248716,32.896572657993865
41.04883071393801,-8.773054111348815,32.82679952893938
41.049117385305046,-8.771242082681642,32.7770102137611
41.04940136123423,-8.769455017289769,32.71371033078148
41.0496827185227,-8.767691277640953,32.632661092849006
41.049961803721715,-8.765947966794432,32.5776047025408
41.05023923327313,-8.764220927884367,32.50657079333351
41.050515522871684,-8.762506699700419,32.42616212935675
41.050790394624286,-8.760806566796596,32.363162199656166
41.051062777121516,-8.759126559160777,32.28813314437866
41.051331643618816,-8.757472444769352,32.19332831246512
41.05159695831392,-8.755843937949471,32.123068968454994
41.05185967641817,-8.75423469918137,32.03962323779152
41.052120959521176,-8.752637179933455,31.940744195665633
41.0523819796908,-8.751043845488542,31.85969350451515
41.052643919478385,-8.74944717482113,31.764202163332985
41.05290768211775,-8.747841395114826,31.649914083026705
41.053172734335256,-8.746229481269115,31.558943453289213
41.053437106304955,-8.744623155858573,31.451221806662424
41.05369877364121,-8.743034481935808,31.32840374537877
41.0539568466722,-8.741468497379305,31.2267849785941
41.054211570423746,-8.739923214830563,31.11589440845308
41.05446326990071,-8.738396314496626,30.98996182850429
41.054711504211355,-8.736890860363907,30.884635380336217
41.054955066541346,-8.735415300180371,30.7725864137922
41.055192961850985,-8.733976911486202,30.65089105424427
41.055425978116816,-8.732571795469749,30.55721160343715
41.05565668641283,-8.731184876281207,30.45715956460862
41.05588758372347,-8.72980129492427,30.356121267591202
41.0561189836033,-8.728418481395197,30.26622016089303
41.05634901619816,-8.7270461543632,30.172054585956392
41.056575610801744,-8.725695191538883,30.071268989926292
41.05679787730033,-8.724369956194428,29.984997090839205
41.05701610606042,-8.723068297065504,29.91392351332165
41.05723077007979,-8.721787081552296,29.83995991661435
41.05744208868801,-8.7205247884856,29.771757897876558
41.05765002742577,-8.719281508082693,29.70545832316081
41.05785451355333,-8.718057567103365,29.63650201615833
41.058055553222005,-8.716852875766442,29.58635511852446
41.058253231347784,-8.715666927686865,29.549944786798385
41.05844764208689,-8.714499156372256,29.519455115000408
41.05863885869822,-8.713349128472903,29.48694674173991
41.05882693341837,-8.712216543709015,29.460205509549095
41.05901191539801,-8.711101116251537,29.439781370617094
41.05919386134007,-8.710002519455204,29.430752867744083
41.059372835372116,-8.708920385777141,29.439872128622874
41.05954890555608,-8.707854333136329,29.45593093690418
41.05972214113892,-8.706803969761076,29.46846003759475
41.05989261241897,-8.705768894100975,29.48699667340233
41.060060395478786,-8.704748694545039,29.515398025512695
41.06022556739053,-8.703742942765254,29.544199489411852
41.06038820607054,-8.702751193623781,29.582634403592063
41.06054839838406,-8.701772991180423,29.632533913566952
41.06070622962447,-8.70080786743595,29.676375934055873
41.06086178334754,-8.699855342236702,29.726711182367232
41.061015154083236,-8.698914933343929,29.78535406930106
41.061166425911615,-8.697986186172155,29.837522166115896
41.06131567226441,-8.697068673692755,29.899144990103586
41.061462983046916,-8.696161958383554,29.973728747594926
41.061608449322044,-8.695265548315975,30.041051092601958
41.06175216306595,-8.694378897058492,30.11668806984311
41.06189422732843,-8.69350150614858,30.203976994469052
41.062034679644356,-8.69263319466053,30.281484762827557
41.06217349171872,-8.691774099106656,30.36513394401187
41.06231066730746,-8.690924308768961,30.460543291909353
41.06244628866925,-8.690083358494851,30.545573915754044
41.062580516204754,-8.689250228634588,30.638345491318475
41.06271353081771,-8.688423985502281,30.74306631088257
41.06284535436293,-8.687604680316015,30.838776838211786
41.062975849172815,-8.686793349098926,30.94116074698312
41.06310496438767,-8.68599076987434,31.05504017784482
41.06323301202875,-8.685195484493017,31.157387324741908
41.063360666470366,-8.684403798369456,31.265195937383744
41.06348844529228,-8.68361344011298,31.385378133682977
41.063615428000695,-8.682831610353286,31.494814736502512
41.06373925508159,-8.682074981395628,31.606949533735
41.04392590267583,-8.811540388096306,33.585619585854666
41.044293867909545,-8.808994039428974,33.56908523468744
41.04465921190372,-8.806462467212407,33.54561185836792
41.04502514276399,-8.803923385196455,33.52656804947626
41.045387516695016,-8.801407647940515,33.49730961663382
41.045734837969555,-8.798999250789752,33.45627550851731
41.0460566118959,-8.796775656585258,33.41617370787121
41.04635467555734,-8.794728522344544,33.38031843730381
41.046643199146374,-8.792763695899042,33.33747670764015
41.04693685682394,-8.790782952724461,33.293274516151065
41.04724047403596,-8.788753578230086,33.25031380426316
41.04754902855884,-8.786708363617198,33.196296124231246
41.04785622400516,-8.784688514693046,33.14176573072161
41.04815924220363,-8.78271183879993,33.09259886968704
41.04845874429143,-8.780772740716838,33.03709236780802
41.04875593960614,-8.778861930825007,32.98065271831694
41.0490513034816,-8.776975051033013,32.92518268312727
