x,y,z
5409.611363842851,1790.3060595570014,-0.0449752956628799
5409.902409985249,1790.2412920588256,-0.041064366698265
5410.271581127869,1790.020763733857,-0.0438083261251449
5411.091252759055,1790.252439487163,-0.0439354069530963
5411.19809479957,1790.0074991606627,-0.072497434914112
5411.643407300119,1790.0367224071742,-0.0337078496813774
5412.099339917111,1789.8040934410003,-0.0278680901974439
5412.334386303708,1789.7417734210628,-0.0443219020962715
5412.4792837650775,1789.7327223869945,-0.0486098676919937
5412.668645337341,1789.7358229204035,-0.069952480494976
5412.970433666738,1789.729325193427,-0.0583412759006023
5413.445104077294,1789.5871547181605,-0.0464426204562187
5414.092503979397,1789.4431385222304,-0.0254537221044302
5414.489934399849,1789.0839554472198,-0.0461186356842517
5414.871831372466,1788.923834420241,-0.0578183755278587
5414.9089102295775,1788.7813921662748,-0.0266817286610603
5415.237370923116,1788.584749175706,-0.0643741935491561
5415.525517895469,1788.57904649499,-0.0318742506206035
5415.686131909091,1788.46255385891,-0.0601385459303855
5415.802586987501,1788.3083780360955,-0.0113339386880397
5416.033208325638,1788.006989714318,-0.058720875531435
5416.645940259159,1787.753336731578,0.0160402990877628
5417.15158601105,1787.4088043724034,-0.0237343572080135
5417.199620678635,1787.15024742039,-0.0297238286584615
5417.426457837318,1787.0330166439333,-0.0397500917315483
5417.528569653691,1787.202140328452,0.0220485720783472
5417.861577466248,1787.3553652848618,-0.0345874279737472
5417.920018628217,1786.6533028310969,-0.0679028704762458
5417.81531281748,1785.9871682639443,-0.1108256727457046
5418.307103588853,1785.498548165987,-0.1586993336677551
5419.731877758665,1785.6271341620268,-0.2084894478321075
5419.973821118237,1785.4524254691476,0.0074111334979534
5419.657353832773,1785.2672542242474,-0.0058230431750416
5420.1858572510055,1784.9131301546308,-0.1149812117218971
5420.21759553261,1784.6808999976042,-0.0691085085272789
5420.4758657958,1784.3952679771876,-0.1721141189336776
5420.556218579424,1784.018945353614,-0.0670391842722892
5420.548619702167,1783.5431906575895,-0.0893250480294227
5420.641515209954,1783.193986745711,-0.0843698903918266
5420.812474682684,1782.7806423182517,-0.0964855030179023
5421.129399731316,1782.3238583254922,-0.1698075383901596
5422.088445141824,1782.0582670091692,-0.0624173060059547
5421.786260083119,1781.8956944981458,-0.1097478866577148
5421.765080884095,1781.4591544116415,-0.1062983274459838
5421.900853589085,1781.123079356722,-0.04600815102458
5422.05426545405,1780.9715268570487,-0.0247502923011779
5422.427922680406,1781.01529233362,-0.0982584282755851
5422.575078442817,1780.980892561786,-0.0434698276221752
5422.677220776121,1780.749756257966,-0.1680073738098144
5422.977086499215,1780.4974095832422,0.0093370964750647
5422.975926831055,1780.2095376223674,-0.1043811812996864
5423.540776684478,1779.417707809246,-0.1357601732015609
5423.681462720153,1779.06251407422,-0.0572485253214836
5423.408910229497,1779.0498917852876,-0.0484233126044273
5423.498540356278,1778.5686931239302,-0.0660345628857612
5423.375585034201,1778.0376084282505,-0.2095555365085601
5423.964391186847,1777.9216315344968,-0.0227190442383289
5424.384404614179,1777.8918523785503,-0.1405631452798843
5424.4540762453735,1777.7243643429208,-0.0459655709564685
5425.056676342551,1777.182166983407,-0.145712599158287
5425.155553296266,1776.9032048164322,-0.177049234509468
5424.749852612622,1776.8428281747642,-0.0636427998542785
5425.224004224021,1776.4661688433823,-0.1112552136182785
5425.64969392089,1776.319297930683,-0.050620462745428
5425.87827058146,1776.1148436613823,-0.134490892291069
5425.865727856588,1775.6735994715957,-0.0928069204092025
5426.04883332559,1775.3236551242635,0.0011585210449993
5426.4254812742,1775.1445985977837,-0.177828848361969
5426.833409741247,1775.104314386655,-0.0743062943220138
5427.962315991602,1774.872058440817,-0.0404098704457283
5428.052220776425,1774.636158571146,-0.0450675226747989
5427.942998364313,1774.622973816027,-0.0978321135044097
5427.941472485191,1774.4685014322256,-0.0137414224445819
5428.016789868283,1774.1566796882128,-0.1112315729260444
5428.029729321047,1773.8451682733778,-0.043013259768486
5428.308568432602,1773.528505057714,-0.1027932986617088
5429.545537426911,1772.895307985279,-0.1312113106250763
5429.741857006719,1772.4967422797945,-0.0309247393161058
