x,y,z,mvar
0.0,4799.999999999998,-0.5,0.07290994433993224
0.0,4799.999999999998,-1.5,0.019626009708394586
0.0,4799.999999999998,-2.5,0.00011123071882624788
0.0,4799.999999999998,-3.5,8.077636444091618e-05
0.0,4799.999999999998,-4.5,7.661021288415053e-05
69.74789915939706,4799.9542659782355,-0.5,0.050606136624674315
69.74789915939706,4799.9542659782355,-1.5,0.011894147988906015
69.74789915939706,4799.9542659782355,-2.5,6.894240278616501e-05
69.74789915939706,4799.9542659782355,-3.5,5.150896422486511e-05
69.74789915939706,4799.9542659782355,-4.5,4.924131028691643e-05
139.4957983195851,4799.908531382474,-0.5,0.04707694252147075
139.4957983195851,4799.908531382474,-1.5,0.011668485540790604
139.4957983195851,4799.908531382474,-2.5,6.428596411867118e-05
139.4957983195851,4799.908531382474,-3.5,4.8264965905221336e-05
139.4957983195851,4799.908531382474,-4.5,4.599355612948987e-05
209.24369747898217,4799.862796212717,-0.5,0.03549779659489171
209.24369747898217,4799.862796212717,-1.5,0.007573509330935196
209.24369747898217,4799.862796212717,-2.5,4.885317305455789e-05
209.24369747898217,4799.862796212717,-3.5,3.7084574066787094e-05
209.24369747898217,4799.862796212717,-4.5,3.552592509425122e-05
278.99159663837924,4799.817060468971,-0.5,0.030163650498615573
278.99159663837924,4799.817060468971,-1.5,0.007174101837361646
278.99159663837924,4799.817060468971,-2.5,4.362688560730269e-05
278.99159663837924,4799.817060468971,-3.5,3.419697596480339e-05
278.99159663837924,4799.817060468971,-4.5,3.266514746155503e-05
348.73949579856725,4799.77132415124,-0.5,0.025842312308540345
348.73949579856725,4799.77132415124,-1.5,0.005306607806292988
348.73949579856725,4799.77132415124,-2.5,3.176843334847231e-05
348.73949579856725,4799.77132415124,-3.5,2.444648656517492e-05
348.73949579856725,4799.77132415124,-4.5,2.338590934432446e-05
418.48739495796434,4799.725587259532,-0.5,0.020802275040559044
418.48739495796434,4799.725587259532,-1.5,0.004742265426538225
418.48739495796434,4799.725587259532,-2.5,3.056094780207406e-05
418.48739495796434,4799.725587259532,-3.5,2.4307928999492133e-05
418.48739495796434,4799.725587259532,-4.5,2.333300843394495e-05
488.2352941173614,4799.679849793852,-0.5,0.018305213871154427
488.2352941173614,4799.679849793852,-1.5,0.003471823089614016
488.2352941173614,4799.679849793852,-2.5,2.7908929556263815e-05
488.2352941173614,4799.679849793852,-3.5,2.2210863421045705e-05
488.2352941173614,4799.679849793852,-4.5,2.132899934806975e-05
557.9831932775495,4799.6341117542015,-0.5,0.015065356342355434
557.9831932775495,4799.6341117542015,-1.5,0.0030146965221185757
557.9831932775495,4799.6341117542015,-2.5,3.344550633210905e-05
557.9831932775495,4799.6341117542015,-3.5,2.712078624916349e-05
557.9831932775495,4799.6341117542015,-4.5,2.60576413078795e-05
627.7310924369465,4799.588373140593,-0.5,0.012139246684330115
627.7310924369465,4799.588373140593,-1.5,0.0026903311718594436
627.7310924369465,4799.588373140593,-2.5,2.7140579742792538e-05
627.7310924369465,4799.588373140593,-3.5,2.2568332456124172e-05
627.7310924369465,4799.588373140593,-4.5,2.1800859656450847e-05
697.4789915963436,4799.542633953025,-0.5,0.01084692702309501
697.4789915963436,4799.542633953025,-1.5,0.002343503285809507
697.4789915963436,4799.542633953025,-2.5,2.5625744347570003e-05
697.4789915963436,4799.542633953025,-3.5,2.175955945099235e-05
697.4789915963436,4799.542633953025,-4.5,2.104034239930477e-05
767.2268907565316,4799.496894191508,-0.5,0.008808091396102382
767.2268907565316,4799.496894191508,-1.5,0.0020162636355759394
767.2268907565316,4799.496894191508,-2.5,3.0688888064116536e-05
767.2268907565316,4799.496894191508,-3.5,2.5680250613340923e-05
767.2268907565316,4799.496894191508,-4.5,2.4721680840024796e-05
836.9747899159287,4799.451153856045,-0.5,0.008974992891627415
836.9747899159287,4799.451153856045,-1.5,0.00175433050908311
836.9747899159287,4799.451153856045,-2.5,2.6907952505719875e-05
836.9747899159287,4799.451153856045,-3.5,2.252596213235804e-05
836.9747899159287,4799.451153856045,-4.5,2.1834533635079706e-05
906.7226890753258,4799.405412946641,-0.5,0.0074881591803232575
906.7226890753258,4799.405412946641,-1.5,0.0015394348250550856
906.7226890753258,4799.405412946641,-2.5,2.3329672717955105e-05
906.7226890753258,4799.405412946641,-3.5,1.9793977684404665e-05
906.7226890753258,4799.405412946641,-4.5,1.9148428081506414e-05
976.4705882355139,4799.359671463302,-0.5,0.007215073786780884
976.4705882355139,4799.359671463302,-1.5,0.0013482853018745278
976.4705882355139,4799.359671463302,-2.5,2.5965482378761263e-05
976.4705882355139,4799.359671463302,-3.5,2.2307094292664627e-05
976.4705882355139,4799.359671463302,-4.5,2.164069748433925e-05
1046.2184873949109,4799.313929406036,-0.5,0.006527662753596269
1046.2184873949109,4799.313929406036,-1.5,0.0011696707344731883
1046.2184873949109,4799.313929406036,-2.5,2.9703640547710976e-05
1046.2184873949109,4799.313929406036,-3.5,2.5384826783263864e-05
1046.2184873949109,4799.313929406036,-4.5,2.4537576712796448e-05
1115.9663865543077,4799.268186774846,-0.5,0.006345903670890002
1115.9663865543077,4799.268186774846,-1.5,0.0011307518464234653
1115.9663865543077,4799.268186774846,-2.5,3.288333409077882e-05
1115.9663865543077,4799.268186774846,-3.5,2.8409427766939805e-05
1115.9663865543077,4799.268186774846,-4.5,2.7596691559400004e-05
1185.7142857144959,4799.222443569736,-0.5,0.00565264167868793
1185.7142857144959,4799.222443569736,-1.5,0.0010259005869581062
1185.7142857144959,4799.222443569736,-2.5,2.579901170306521e-05
1185.7142857144959,4799.222443569736,-3.5,2.179554559120645e-05
1185.7142857144959,4799.222443569736,-4.5,2.106498650930735e-05
1255.462184873893,4799.176699790715,-0.5,0.005618353221084263
1255.462184873893,4799.176699790715,-1.5,0.0010421232821341418
1255.462184873893,4799.176699790715,-2.5,2.9727729730922815e-05
1255.462184873893,4799.176699790715,-3.5,2.604245534398896e-05
1255.462184873893,4799.176699790715,-4.5,2.533587371230233e-05
1325.21008403329,4799.130955437788,-0.5,0.00530584311154954
1325.21008403329,4799.130955437788,-1.5,0.0009401614059389551
1325.21008403329,4799.130955437788,-2.5,3.289272721078537e-05
1325.21008403329,4799.130955437788,-3.5,2.8293196236685164e-05
1325.21008403329,4799.130955437788,-4.5,2.7410802431537338e-05
1394.9579831934782,4799.085210510956,-0.5,0.004963638433295637
1394.9579831934782,4799.085210510956,-1.5,0.0009289251960542146
1394.9579831934782,4799.085210510956,-2.5,3.166609620897692e-05
1394.9579831934782,4799.085210510956,-3.5,2.776448234388455e-05
1394.9579831934782,4799.085210510956,-4.5,2.6998251798874084e-05
1464.7058823528753,4799.03946501023,-0.5,0.004884765367278513
1464.7058823528753,4799.03946501023,-1.5,0.0010486694914463807
1464.7058823528753,4799.03946501023,-2.5,3.88575548328406e-05
1464.7058823528753,4799.03946501023,-3.5,3.328335704601422e-05
1464.7058823528753,4799.03946501023,-4.5,3.208683287819845e-05
1534.4537815122724,4798.993718935613,-0.5,0.004447699217451687
1534.4537815122724,4798.993718935613,-1.5,0.0009045549775266167
1534.4537815122724,4798.993718935613,-2.5,3.954762876012857e-05
1534.4537815122724,4798.993718935613,-3.5,3.4119543141521365e-05
1534.4537815122724,4798.993718935613,-4.5,3.304590685027631e-05
1604.2016806724603,4798.94797228711,-0.5,0.00498108586323262
1604.2016806724603,4798.94797228711,-1.5,0.0009906014958640716
1604.2016806724603,4798.94797228711,-2.5,3.557978238482446e-05
1604.2016806724603,4798.94797228711,-3.5,3.0871938295390064e-05
1604.2016806724603,4798.94797228711,-4.5,3.000786166154762e-05
1673.9495798318574,4798.902225064727,-0.5,0.0038754714450621786
1673.9495798318574,4798.902225064727,-1.5,0.0007428662115398722
1673.9495798318574,4798.902225064727,-2.5,4.642581201983187e-05
1673.9495798318574,4798.902225064727,-3.5,4.000088280814379e-05
1673.9495798318574,4798.902225064727,-4.5,3.884281799254065e-05
1743.6974789912547,4798.85647726847,-0.5,0.004765385020603889
1743.6974789912547,4798.85647726847,-1.5,0.0010726921281901214
1743.6974789912547,4798.85647726847,-2.5,4.51888921452153e-05
1743.6974789912547,4798.85647726847,-3.5,3.882180618821665e-05
1743.6974789912547,4798.85647726847,-4.5,3.770081157756325e-05
1813.4453781514426,4798.810728898345,-0.5,0.004286154601869541
1813.4453781514426,4798.810728898345,-1.5,0.0007886054138554435
1813.4453781514426,4798.810728898345,-2.5,4.047933841545001e-05
1813.4453781514426,4798.810728898345,-3.5,3.542614245959743e-05
1813.4453781514426,4798.810728898345,-4.5,3.420660054942489e-05
1883.1932773108392,4798.764979954355,-0.5,0.005129469432047871
1883.1932773108392,4798.764979954355,-1.5,0.0011502938289803496
1883.1932773108392,4798.764979954355,-2.5,4.465384544502823e-05
1883.1932773108392,4798.764979954355,-3.5,3.839871099659333e-05
1883.1932773108392,4798.764979954355,-4.5,3.750378000995178e-05
1952.9411764702365,4798.719230436509,-0.5,0.00451374639992545
1952.9411764702365,4798.719230436509,-1.5,0.0009915605246954365
1952.9411764702365,4798.719230436509,-2.5,4.780656347931249e-05
1952.9411764702365,4798.719230436509,-3.5,4.1509604102562026e-05
1952.9411764702365,4798.719230436509,-4.5,4.035512312525324e-05
2022.6890756304244,4798.673480344809,-0.5,0.005015790423340115
2022.6890756304244,4798.673480344809,-1.5,0.001320491109797649
2022.6890756304244,4798.673480344809,-2.5,5.5730699951185584e-05
2022.6890756304244,4798.673480344809,-3.5,4.924173470856055e-05
2022.6890756304244,4798.673480344809,-4.5,4.7767191847952365e-05
2092.4369747898218,4798.627729679261,-0.5,0.00507277926429569
2092.4369747898218,4798.627729679261,-1.5,0.0011229115020824703
2092.4369747898218,4798.627729679261,-2.5,6.076089922420491e-05
2092.4369747898218,4798.627729679261,-3.5,5.08602021890751e-05
2092.4369747898218,4798.627729679261,-4.5,4.9272180512506986e-05
2162.184873949219,4798.581978439874,-0.5,0.005181057677305356
2162.184873949219,4798.581978439874,-1.5,0.0011951507286810902
2162.184873949219,4798.581978439874,-2.5,5.803618561259196e-05
2162.184873949219,4798.581978439874,-3.5,4.8179589403550605e-05
2162.184873949219,4798.581978439874,-4.5,4.669802992491002e-05
2231.932773109407,4798.536226626648,-0.5,0.005110635473604189
2231.932773109407,4798.536226626648,-1.5,0.0014390856755393663
2231.932773109407,4798.536226626648,-2.5,5.7944997931258305e-05
2231.932773109407,4798.536226626648,-3.5,4.764036316913886e-05
2231.932773109407,4798.536226626648,-4.5,4.6272589081752874e-05
2301.680672268804,4798.490474239594,-0.5,0.005114202649431858
2301.680672268804,4798.490474239594,-1.5,0.0013888393679497091
2301.680672268804,4798.490474239594,-2.5,5.53086226518138e-05
2301.680672268804,4798.490474239594,-3.5,4.672518386014544e-05
2301.680672268804,4798.490474239594,-4.5,4.556040608819648e-05
2371.428571428201,4798.444721278714,-0.5,0.0058823158956952185
2371.428571428201,4798.444721278714,-1.5,0.0016299934354891503
2371.428571428201,4798.444721278714,-2.5,7.229267642024247e-05
2371.428571428201,4798.444721278714,-3.5,6.09018220818611e-05
2371.428571428201,4798.444721278714,-4.5,5.890079925196579e-05
2441.176470588389,4798.398967744013,-0.5,0.006580220203928849
2441.176470588389,4798.398967744013,-1.5,0.0014460188367650354
2441.176470588389,4798.398967744013,-2.5,7.309716330199319e-05
2441.176470588389,4798.398967744013,-3.5,6.008688558577159e-05
2441.176470588389,4798.398967744013,-4.5,5.794495472012674e-05
2510.924369747786,4798.353213635499,-0.5,0.007591254535455492
2510.924369747786,4798.353213635499,-1.5,0.0017727503652271962
2510.924369747786,4798.353213635499,-2.5,7.505035122027775e-05
2510.924369747786,4798.353213635499,-3.5,6.239851223307587e-05
2510.924369747786,4798.353213635499,-4.5,6.038160071578623e-05
2580.672268907183,4798.307458953177,-0.5,0.007705382328802403
2580.672268907183,4798.307458953177,-1.5,0.0018033358116775534
2580.672268907183,4798.307458953177,-2.5,9.847773948295957e-05
2580.672268907183,4798.307458953177,-3.5,8.151092820758082e-05
2580.672268907183,4798.307458953177,-4.5,7.879075262833792e-05
2650.420168067371,4798.2617036970505,-0.5,0.008952441525524572
2650.420168067371,4798.2617036970505,-1.5,0.001895504123812884
2650.420168067371,4798.2617036970505,-2.5,0.00011335190015412605
2650.420168067371,4798.2617036970505,-3.5,9.140575222392006e-05
2650.420168067371,4798.2617036970505,-4.5,8.784006982587422e-05
2720.1680672267685,4798.215947867127,-0.5,0.008330044890361954
2720.1680672267685,4798.215947867127,-1.5,0.002168583731828957
2720.1680672267685,4798.215947867127,-2.5,8.994224563419102e-05
2720.1680672267685,4798.215947867127,-3.5,7.461790081036449e-05
2720.1680672267685,4798.215947867127,-4.5,7.248361974641726e-05
2789.915966386165,4798.170191463411,-0.5,0.009124629117098906
2789.915966386165,4798.170191463411,-1.5,0.002028582323559
2789.915966386165,4798.170191463411,-2.5,0.00011049515923062766
2789.915966386165,4798.170191463411,-3.5,8.784368893371446e-05
2789.915966386165,4798.170191463411,-4.5,8.481241130657529e-05
2859.6638655463535,4798.124434485908,-0.5,0.0092572432252763
2859.6638655463535,4798.124434485908,-1.5,0.0023463234067849577
2859.6638655463535,4798.124434485908,-2.5,0.00013397537160019288
2859.6638655463535,4798.124434485908,-3.5,0.00010539365374426479
2859.6638655463535,4798.124434485908,-4.5,0.00010138981879836479
2929.4117647057506,4798.078676934623,-0.5,0.010430128758944194
2929.4117647057506,4798.078676934623,-1.5,0.002598479263583954
2929.4117647057506,4798.078676934623,-2.5,0.00013897113831086287
2929.4117647057506,4798.078676934623,-3.5,0.00011017226810087049
2929.4117647057506,4798.078676934623,-4.5,0.00010557852455822052
2999.159663865938,4798.032918809563,-0.5,0.012445054258907278
2999.159663865938,4798.032918809563,-1.5,0.003044267821746562
2999.159663865938,4798.032918809563,-2.5,0.00015911309905042493
2999.159663865938,4798.032918809563,-3.5,0.00012207747698921657
2999.159663865938,4798.032918809563,-4.5,0.00011770318390204764
3068.9075630253355,4797.9871601107325,-0.5,0.01106333509653731
3068.9075630253355,4797.9871601107325,-1.5,0.0029704439939078264
3068.9075630253355,4797.9871601107325,-2.5,0.0001783796746414367
3068.9075630253355,4797.9871601107325,-3.5,0.0001318079432704399
3068.9075630253355,4797.9871601107325,-4.5,0.00012559768659966351
3138.655462184732,4797.941400838136,-0.5,0.013726402698749704
3138.655462184732,4797.941400838136,-1.5,0.0033225140393655333
3138.655462184732,4797.941400838136,-2.5,0.00020046176058475065
3138.655462184732,4797.941400838136,-3.5,0.00014693353218764343
3138.655462184732,4797.941400838136,-4.5,0.00014123882936056874
3208.4033613449205,4797.895640991782,-0.5,0.014706610129338642
3208.4033613449205,4797.895640991782,-1.5,0.004072329472645531
3208.4033613449205,4797.895640991782,-2.5,0.0002221829949730987
3208.4033613449205,4797.895640991782,-3.5,0.00016645662890288105
3208.4033613449205,4797.895640991782,-4.5,0.0001589574927981084
3278.1512605043176,4797.849880571672,-0.5,0.018265323844621963
3278.1512605043176,4797.849880571672,-1.5,0.0035840865241113873
3278.1512605043176,4797.849880571672,-2.5,0.00024590206389214206
3278.1512605043176,4797.849880571672,-3.5,0.00018684153857475465
3278.1512605043176,4797.849880571672,-4.5,0.0001786794464342807
3347.8991596637147,4797.804119577815,-0.5,0.017903488804587923
3347.8991596637147,4797.804119577815,-1.5,0.004519642471901123
3347.8991596637147,4797.804119577815,-2.5,0.0002929091175434887
3347.8991596637147,4797.804119577815,-3.5,0.00022107953354261306
3347.8991596637147,4797.804119577815,-4.5,0.00021095087378376057
3417.6470588239026,4797.758358010214,-0.5,0.019517979959067462
3417.6470588239026,4797.758358010214,-1.5,0.004524281909885757
3417.6470588239026,4797.758358010214,-2.5,0.0003253927900867265
3417.6470588239026,4797.758358010214,-3.5,0.0002233962783784672
3417.6470588239026,4797.758358010214,-4.5,0.0002128093705235998
3487.3949579832997,4797.712595868877,-0.5,0.021790319986097074
3487.3949579832997,4797.712595868877,-1.5,0.005752978130741723
3487.3949579832997,4797.712595868877,-2.5,0.0003791310574423687
3487.3949579832997,4797.712595868877,-3.5,0.0002491242656278486
3487.3949579832997,4797.712595868877,-4.5,0.0002360271600249263
3557.1428571426973,4797.666833153806,-0.5,0.021558097735265718
3557.1428571426973,4797.666833153806,-1.5,0.005733568671738059
3557.1428571426973,4797.666833153806,-2.5,0.00040051956824616877
3557.1428571426973,4797.666833153806,-3.5,0.0002681243045613734
3557.1428571426973,4797.666833153806,-4.5,0.0002556751798948541
3626.890756302885,4797.6210698650075,-0.5,0.026706120839800795
3626.890756302885,4797.6210698650075,-1.5,0.0060743496378446475
3626.890756302885,4797.6210698650075,-2.5,0.0005378216777277654
3626.890756302885,4797.6210698650075,-3.5,0.00034448625570701326
3626.890756302885,4797.6210698650075,-4.5,0.0003267503207835279
3696.638655462282,4797.57530600249,-0.5,0.02789169995138752
3696.638655462282,4797.57530600249,-1.5,0.006997140482568913
3696.638655462282,4797.57530600249,-2.5,0.0006016256332186222
3696.638655462282,4797.57530600249,-3.5,0.0003560115677515673
3696.638655462282,4797.57530600249,-4.5,0.00033746497934151494
3766.3865546216784,4797.529541566256,-0.5,0.03305824529432498
3766.3865546216784,4797.529541566256,-1.5,0.008357302458803662
3766.3865546216784,4797.529541566256,-2.5,0.0006364470984800392
3766.3865546216784,4797.529541566256,-3.5,0.0004025898797298776
