timestamp,wind_direction,wind_level,tide
1475280000.0,North,Heavy,Flood
1475281800.0000033,North,Heavy,Flood
1475283599.9999967,North,Heavy,Ebb
1475285400.0,North,Heavy,Ebb
1475287200.0000033,North,Heavy,Ebb
1475288999.9999967,North,Heavy,Ebb
1475290800.0,North,Heavy,Ebb
1475292600.0000033,North,Heavy,Ebb
1475294399.9999967,North,Heavy,Ebb
1475296200.0,North,Heavy,Ebb
1475298000.0000033,North,Heavy,Ebb
1475299799.9999967,North,Heavy,Ebb
1475301600.0,North,Heavy,Ebb
1475303400.0000033,North,Heavy,Ebb
1475305199.9999967,North,Heavy,Flood
1475307000.0,North,Heavy,Flood
1475308800.0000033,North,Heavy,Flood
1475310599.9999967,North,Heavy,Flood
1475312400.0,North,Heavy,Flood
1475314200.0000033,North,Moderate,Flood
1475315999.9999967,North,Moderate,Flood
1475317800.0,North,Moderate,Flood
1475319600.0000033,North,Moderate,Flood
1475321399.9999967,North,Moderate,Flood
1475323200.0,North,Moderate,Flood
1475325000.0000033,North,Heavy,Flood
1475326799.9999967,North,Heavy,Flood
1475328600.0,North,Heavy,Ebb
1475330400.0000033,North,Heavy,Ebb
1475332199.9999967,North,Heavy,Ebb
1475334000.0,North,Heavy,Ebb
1475335800.0000033,North,Moderate,Ebb
1475337599.9999967,North,Moderate,Ebb
1475339400.0,North,Moderate,Ebb
1475341200.0000033,North,Moderate,Ebb
1475342999.9999967,North,Moderate,Ebb
1475344800.0,North,Moderate,Ebb
1475346600.0000033,North,Moderate,Ebb
1475348399.9999967,North,Moderate,Ebb
1475350200.0,North,Moderate,Flood
1475352000.0000033,North,Moderate,Flood
1475353799.9999967,North,Moderate,Flood
1475355600.0,North,Moderate,Flood
1475357400.0000033,North,Moderate,Flood
1475359199.9999967,North,Moderate,Flood
1475361000.0,North,Moderate,Flood
1475362800.0000033,North,Moderate,Flood
1475364599.9999967,North,Moderate,Flood
1475366400.0,North,Moderate,Flood
1475368200.0000033,North,Moderate,Flood
1475369999.9999967,North,Moderate,Flood
1475371800.0,North,Moderate,Ebb
1475373600.0000033,North,Moderate,Ebb
1475375399.9999967,North,Moderate,Ebb
1475377200.0,North,Moderate,Ebb
1475379000.0000033,North,Moderate,Ebb
1475380799.9999967,North,Moderate,Ebb
1475382600.0,North,Moderate,Ebb
1475384400.0000033,North,Moderate,Ebb
1475386199.9999967,North,Moderate,Ebb
1475388000.0,North,Moderate,Ebb
1475389800.0000033,North,Moderate,Ebb
1475391599.9999967,North,Moderate,Ebb
1475393400.0,North,Moderate,Flood
1475395200.0000033,North,Moderate,Flood
1475396999.9999967,North,Moderate,Flood
1475398800.0,North,Moderate,Flood
1475400600.0000033,North,Moderate,Flood
1475402399.9999967,North,Moderate,Flood
1475404200.0,North,Moderate,Flood
1475406000.0000033,North,Moderate,Flood
1475407799.9999967,North,Moderate,Flood
1475409600.0,North,Moderate,Flood
1475411400.0000033,North,Moderate,Flood
1475413199.9999967,North,Moderate,Flood
1475415000.0,North,Moderate,Flood
1475416800.0000033,North,Moderate,Ebb
1475418599.9999967,North,Moderate,Ebb
1475420400.0,North,Moderate,Ebb
1475422200.0000033,North,Moderate,Ebb
1475423999.9999967,North,Moderate,Ebb
1475425800.0,North,Moderate,Ebb
1475427600.0000033,North,Moderate,Ebb
1475429399.9999967,North,Moderate,Ebb
1475431200.0,North,Moderate,Ebb
1475433000.0000033,North,Moderate,Ebb
1475434799.9999967,North,Moderate,Ebb
1475436600.0,North,Moderate,Ebb
1475438400.0000033,North,Moderate,Flood
1475440199.9999967,North,Moderate,Flood
1475442000.0,North,Moderate,Flood
1475443800.0000033,North,Moderate,Flood
1475445599.9999967,North,Moderate,Flood
1475447400.0,North,Moderate,Flood
1475449200.0000033,North,Moderate,Flood
1475450999.9999967,North,Moderate,Flood
1475452800.0,North,Moderate,Flood
1475454600.0000033,North,Moderate,Flood
1475456399.9999967,North,Moderate,Flood
1475458200.0,North,Moderate,Flood
1475460000.0000033,North,Moderate,Ebb
1475461799.9999967,North,Moderate,Ebb
1475463600.0,North,Moderate,Ebb
1475465400.0000033,North,Moderate,Ebb
1475467199.9999967,North,Moderate,Ebb
1475469000.0,North,Moderate,Ebb
1475470800.0000033,North,Moderate,Ebb
1475472599.9999967,North,Moderate,Ebb
1475474400.0,North,Moderate,Ebb
1475476200.0000033,North,Mild,Ebb
1475477999.9999967,North,Mild,Ebb
1475479800.0,North,Mild,Ebb
1475481600.0000033,North,Mild,Flood
1475483399.9999967,North,Mild,Flood
1475485200.0,North,Mild,Flood
1475487000.0000033,West,Mild,Flood
1475488799.9999967,West,Mild,Flood
1475490600.0,West,Mild,Flood
1475492400.0000033,West,Mild,Flood
1475494199.9999967,West,Mild,Flood
1475496000.0,West,Mild,Flood
1475497800.0000033,West,Moderate,Flood
1475499599.9999967,West,Moderate,Flood
1475501400.0,West,Moderate,Flood
1475503200.0000033,West,Moderate,Flood
1475504999.9999967,West,Moderate,Ebb
1475506800.0,West,Moderate,Ebb
1475508600.0000033,West,Moderate,Ebb
1475510399.9999967,West,Moderate,Ebb
1475512200.0,West,Moderate,Ebb
1475514000.0000033,West,Moderate,Ebb
1475515799.9999967,West,Moderate,Ebb
1475517600.0,West,Moderate,Ebb
1475519400.0000033,North,Mild,Ebb
1475521199.9999967,North,Mild,Ebb
1475523000.0,North,Mild,Ebb
1475524800.0000033,North,Mild,Ebb
1475526599.9999967,North,Mild,Flood
1475528400.0,North,Mild,Flood
1475530200.0000033,West,Mild,Flood
1475531999.9999967,West,Mild,Flood
1475533800.0,West,Mild,Flood
1475535600.0000033,West,Mild,Flood
1475537399.9999967,West,Mild,Flood
1475539200.0,West,Mild,Flood
1475541000.0000033,North,Mild,Flood
1475542799.9999967,North,Mild,Flood
1475544600.0,North,Mild,Flood
1475546400.0000033,North,Mild,Flood
1475548199.9999967,North,Mild,Ebb
1475550000.0,North,Mild,Ebb
1475551800.0000033,East,Mild,Ebb
1475553599.9999967,East,Mild,Ebb
1475555400.0,East,Mild,Ebb
1475557200.0000033,East,Mild,Ebb
1475558999.9999967,East,Mild,Ebb
1475560800.0,East,Mild,Ebb
1475562600.0000033,East,Mild,Ebb
1475564399.9999967,East,Mild,Ebb
1475566200.0,East,Mild,Ebb
1475568000.0000033,East,Mild,Ebb
1475569799.9999967,East,Mild,Flood
1475571600.0,East,Mild,Flood
1475573400.0000033,North,Mild,Flood
1475575199.9999967,North,Mild,Flood
1475577000.0,North,Mild,Flood
1475578800.0000033,North,Mild,Flood
1475580599.9999967,North,Mild,Flood
1475582400.0,North,Mild,Flood
1475584200.0000033,North,Heavy,Flood
1475585999.9999967,North,Heavy,Flood
1475587800.0,North,Heavy,Flood
1475589600.0000033,North,Heavy,Flood
1475591399.9999967,North,Heavy,Flood
1475593200.0,North,Heavy,Ebb
1475595000.0000033,North,Heavy,Ebb
1475596799.9999967,North,Heavy,Ebb
1475598600.0,North,Heavy,Ebb
1475600400.0000033,North,Heavy,Ebb
1475602199.9999967,North,Heavy,Ebb
1475604000.0,North,Heavy,Ebb
1475605800.0000033,North,Heavy,Ebb
1475607599.9999967,North,Heavy,Ebb
1475609400.0,North,Heavy,Ebb
1475611200.0000033,North,Heavy,Ebb
1475612999.9999967,North,Heavy,Ebb
1475614800.0,North,Heavy,Flood
1475616600.0000033,North,Heavy,Flood
1475618399.9999967,North,Heavy,Flood
1475620200.0,North,Heavy,Flood
1475622000.0000033,North,Heavy,Flood
1475623799.9999967,North,Heavy,Flood
1475625600.0,North,Heavy,Flood
1475627400.0000033,North,Heavy,Flood
1475629199.9999967,North,Heavy,Flood
1475631000.0,North,Heavy,Flood
1475632800.0000033,North,Heavy,Flood
1475634599.9999967,North,Heavy,Flood
1475636400.0,North,Heavy,Ebb
1475638200.0000033,North,Heavy,Ebb
1475639999.9999967,North,Heavy,Ebb
1475641800.0,North,Heavy,Ebb
1475643600.0000033,North,Heavy,Ebb
1475645399.9999967,North,Heavy,Ebb
1475647200.0,North,Heavy,Ebb
1475649000.0000033,North,Heavy,Ebb
1475650799.9999967,North,Heavy,Ebb
1475652600.0,North,Heavy,Ebb
1475654400.0000033,North,Heavy,Ebb
1475656199.9999967,North,Heavy,Ebb
1475658000.0,North,Heavy,Ebb
1475659800.0000033,North,Heavy,Flood
1475661599.9999967,North,Heavy,Flood
1475663400.0,North,Heavy,Flood
1475665200.0000033,North,Heavy,Flood
1475666999.9999967,North,Heavy,Flood
1475668800.0,North,Heavy,Flood
1475670600.0000033,North,Heavy,Flood
1475672399.9999967,North,Heavy,Flood
1475674200.0,North,Heavy,Flood
1475676000.0000033,North,Heavy,Flood
1475677799.9999967,North,Heavy,Flood
1475679600.0,North,Heavy,Flood
1475681400.0000033,North,Heavy,Ebb
1475683199.9999967,North,Heavy,Ebb
1475685000.0,North,Heavy,Ebb
1475686800.0000033,North,Heavy,Ebb
1475688599.9999967,North,Heavy,Ebb
1475690400.0,North,Heavy,Ebb
1475692200.0000033,North,Moderate,Ebb
1475693999.9999967,North,Moderate,Ebb
1475695800.0,North,Moderate,Ebb
1475697600.0000033,North,Moderate,Ebb
1475699399.9999967,North,Moderate,Ebb
1475701200.0,North,Moderate,Ebb
1475703000.0000033,North,Moderate,Flood
1475704799.9999967,North,Moderate,Flood
1475706600.0,North,Moderate,Flood
1475708400.0000033,North,Moderate,Flood
1475710199.9999967,North,Moderate,Flood
1475712000.0,North,Moderate,Flood
1475713800.0000033,North,Heavy,Flood
1475715599.9999967,North,Heavy,Flood
1475717400.0,North,Heavy,Flood
1475719200.0000033,North,Heavy,Flood
1475720999.9999967,North,Heavy,Flood
1475722800.0,North,Heavy,Flood
1475724600.0000033,North,Heavy,Flood
1475726399.9999967,North,Heavy,Ebb
1475728200.0,North,Heavy,Ebb
1475730000.0000033,North,Heavy,Ebb
1475731799.9999967,North,Heavy,Ebb
1475733600.0,North,Heavy,Ebb
1475735400.0000033,North,Moderate,Ebb
1475737199.9999967,North,Moderate,Ebb
1475739000.0,North,Moderate,Ebb
1475740800.0000033,North,Moderate,Ebb
1475742599.9999967,North,Moderate,Ebb
1475744400.0,North,Moderate,Ebb
1475746200.0000033,North,Moderate,Ebb
1475747999.9999967,North,Moderate,Flood
1475749800.0,North,Moderate,Flood
1475751600.0000033,North,Moderate,Flood
1475753399.9999967,North,Moderate,Flood
1475755200.0,North,Moderate,Flood
1475757000.0000033,North,Moderate,Flood
1475758799.9999967,North,Moderate,Flood
1475760600.0,North,Moderate,Flood
1475762400.0000033,North,Moderate,Flood
1475764199.9999967,North,Moderate,Flood
1475766000.0,North,Moderate,Flood
1475767800.0000033,North,Moderate,Flood
1475769599.9999967,North,Moderate,Ebb
1475771400.0,North,Moderate,Ebb
1475773200.0000033,North,Moderate,Ebb
1475774999.9999967,North,Moderate,Ebb
1475776800.0,North,Moderate,Ebb
1475778600.0000033,North,Moderate,Ebb
1475780399.9999967,North,Moderate,Ebb
1475782200.0,North,Moderate,Ebb
1475784000.0000033,North,Moderate,Ebb
1475785799.9999967,North,Moderate,Ebb
1475787600.0,North,Moderate,Ebb
1475789400.0000033,North,Moderate,Ebb
1475791199.9999967,North,Moderate,Flood
1475793000.0,North,Moderate,Flood
1475794800.0000033,North,Moderate,Flood
1475796599.9999967,North,Moderate,Flood
1475798400.0,North,Moderate,Flood
1475800200.0000033,North,Moderate,Flood
1475801999.9999967,North,Moderate,Flood
1475803800.0,North,Moderate,Flood
1475805600.0000033,North,Moderate,Flood
1475807399.9999967,North,Moderate,Flood
1475809200.0,North,Moderate,Flood
1475811000.0000033,North,Moderate,Flood
1475812799.9999967,North,Moderate,Flood
1475814600.0,North,Moderate,Ebb
1475816400.0000033,North,Moderate,Ebb
1475818199.9999967,North,Moderate,Ebb
1475820000.0,North,Moderate,Ebb
1475821800.0000033,North,Moderate,Ebb
1475823599.9999967,North,Moderate,Ebb
1475825400.0,North,Moderate,Ebb
1475827200.0000033,North,Moderate,Ebb
1475828999.9999967,North,Moderate,Ebb
1475830800.0,North,Moderate,Ebb
1475832600.0000033,North,Moderate,Ebb
1475834399.9999967,North,Moderate,Ebb
1475836200.0,North,Moderate,Flood
1475838000.0000033,North,Moderate,Flood
1475839799.9999967,North,Moderate,Flood
1475841600.0,North,Moderate,Flood
1475843400.0000033,North,Heavy,Flood
1475845199.9999967,North,Heavy,Flood
1475847000.0,North,Heavy,Flood
1475848800.0000033,North,Heavy,Flood
1475850599.9999967,North,Heavy,Flood
1475852400.0,North,Heavy,Flood
1475854200.0000033,North,Heavy,Flood
1475855999.9999967,North,Heavy,Flood
1475857800.0,North,Heavy,Flood
1475859600.0000033,North,Heavy,Ebb
1475861399.9999967,North,Heavy,Ebb
1475863200.0,North,Heavy,Ebb
1475865000.0000033,North,Heavy,Ebb
1475866799.9999967,North,Heavy,Ebb
1475868600.0,North,Heavy,Ebb
1475870400.0000033,North,Heavy,Ebb
1475872199.9999967,North,Heavy,Ebb
1475874000.0,North,Heavy,Ebb
1475875800.0000033,North,Heavy,Ebb
1475877599.9999967,North,Heavy,Ebb
1475879400.0,North,Heavy,Ebb
1475881200.0000033,North,Heavy,Flood
1475882999.9999967,North,Heavy,Flood
1475884800.0,North,Heavy,Flood
1475886600.0000033,North,Heavy,Flood
1475888399.9999967,North,Heavy,Flood
1475890200.0,North,Heavy,Flood
1475892000.0000033,North,Heavy,Flood
1475893799.9999967,North,Heavy,Flood
1475895600.0,North,Heavy,Flood
1475897400.0000033,North,Heavy,Flood
1475899199.9999967,North,Heavy,Flood
1475901000.0,North,Heavy,Flood
1475902800.0000033,North,Heavy,Flood
1475904599.9999967,North,Heavy,Ebb
1475906400.0,North,Heavy,Ebb
1475908200.0000033,North,Heavy,Ebb
1475909999.9999967,North,Heavy,Ebb
1475911800.0,North,Heavy,Ebb
1475913600.0000033,North,Heavy,Ebb
1475915399.9999967,North,Heavy,Ebb
1475917200.0,North,Heavy,Ebb
1475919000.0000033,North,Heavy,Ebb
1475920799.9999967,North,Heavy,Ebb
1475922600.0,North,Heavy,Ebb
1475924400.0000033,North,Heavy,Ebb
1475926199.9999967,North,Heavy,Flood
1475928000.0,North,Heavy,Flood
1475929800.0000033,North,Heavy,Flood
1475931599.9999967,North,Heavy,Flood
1475933400.0,North,Heavy,Flood
1475935200.0000033,North,Heavy,Flood
1475936999.9999967,North,Heavy,Flood
1475938800.0,North,Heavy,Flood
1475940600.0000033,North,Heavy,Flood
1475942399.9999967,North,Heavy,Flood
1475944200.0,North,Heavy,Flood
1475946000.0000033,North,Heavy,Flood
1475947799.9999967,North,Heavy,Flood
1475949600.0,North,Heavy,Ebb
1475951400.0000033,North,Heavy,Ebb
1475953199.9999967,North,Heavy,Ebb
1475955000.0,North,Heavy,Ebb
1475956800.0000033,North,Heavy,Ebb
1475958599.9999967,North,Heavy,Ebb
1475960400.0,North,Heavy,Ebb
1475962200.0000033,North,Moderate,Ebb
1475963999.9999967,North,Moderate,Ebb
1475965800.0,North,Moderate,Ebb
1475967600.0000033,North,Moderate,Ebb
1475969399.9999967,North,Moderate,Ebb
1475971200.0,North,Moderate,Flood
1475973000.0000033,North,Heavy,Flood
1475974799.9999967,North,Heavy,Flood
1475976600.0,North,Heavy,Flood
1475978400.0000033,North,Heavy,Flood
1475980199.9999967,North,Heavy,Flood
1475982000.0,North,Heavy,Flood
1475983800.0000033,North,Moderate,Flood
1475985599.9999967,North,Moderate,Flood
1475987400.0,North,Moderate,Flood
1475989200.0000033,North,Moderate,Flood
1475990999.9999967,North,Moderate,Flood
1475992800.0,North,Moderate,Flood
1475994600.0000033,North,Moderate,Ebb
1475996399.9999967,North,Moderate,Ebb
1475998200.0,North,Moderate,Ebb
1476000000.0000033,North,Moderate,Ebb
1476001799.9999967,North,Moderate,Ebb
1476003600.0,North,Moderate,Ebb
1476005400.0000033,North,Moderate,Ebb
1476007199.9999967,North,Moderate,Ebb
1476009000.0,North,Moderate,Ebb
1476010800.0000033,North,Moderate,Ebb
1476012599.9999967,North,Moderate,Ebb
1476014400.0,North,Moderate,Ebb
1476016200.0000033,North,Moderate,Ebb
1476017999.9999967,North,Moderate,Flood
1476019800.0,North,Moderate,Flood
1476021600.0000033,North,Moderate,Flood
1476023399.9999967,North,Moderate,Flood
1476025200.0,North,Moderate,Flood
1476027000.0000033,North,Moderate,Flood
1476028799.9999967,North,Moderate,Flood
1476030600.0,North,Moderate,Flood
1476032400.0000033,North,Moderate,Flood
1476034199.9999967,North,Moderate,Flood
1476036000.0,North,Moderate,Flood
1476037800.0000033,North,Moderate,Flood
1476039599.9999967,North,Moderate,Ebb
1476041400.0,North,Moderate,Ebb
1476043200.0000033,North,Moderate,Ebb
1476044999.9999967,North,Moderate,Ebb
1476046800.0,North,Moderate,Ebb
1476048600.0000033,West,Mild,Ebb
