timestamp,wind_direction,wind_level,tide
1507680000.0,North,Mild,Flood
1507681800.0000033,North,Moderate,Flood
1507683599.9999967,North,Moderate,Flood
1507685400.0,North,Moderate,Flood
1507687200.0000033,North,Moderate,Flood
1507688999.9999967,North,Moderate,Flood
1507690800.0,North,Moderate,Flood
1507692600.0000033,North,Moderate,Flood
1507694399.9999967,North,Moderate,Flood
1507696200.0,North,Moderate,Flood
1507698000.0000033,North,Moderate,Ebb
1507699799.9999967,North,Moderate,Ebb
1507701600.0,North,Moderate,Ebb
1507703400.0000033,North,Mild,Ebb
1507705199.9999967,North,Mild,Ebb
1507707000.0,North,Mild,Ebb
1507708800.0000033,North,Mild,Ebb
1507710599.9999967,North,Mild,Ebb
1507712400.0,North,Mild,Ebb
1507714200.0000033,North,Mild,Ebb
1507715999.9999967,North,Mild,Ebb
1507717800.0,North,Mild,Ebb
1507719600.0000033,North,Mild,Flood
1507721399.9999967,North,Mild,Flood
1507723200.0,North,Mild,Flood
1507725000.0000033,North,Moderate,Flood
1507726799.9999967,North,Moderate,Flood
1507728600.0,North,Moderate,Flood
1507730400.0000033,North,Moderate,Flood
1507732199.9999967,North,Moderate,Flood
1507734000.0,North,Moderate,Flood
1507735800.0000033,North,Moderate,Flood
1507737599.9999967,North,Moderate,Flood
1507739400.0,North,Moderate,Flood
1507741200.0000033,North,Moderate,Flood
1507742999.9999967,North,Moderate,Ebb
1507744800.0,North,Moderate,Ebb
1507746600.0000033,North,Heavy,Ebb
1507748399.9999967,North,Heavy,Ebb
1507750200.0,North,Heavy,Ebb
1507752000.0000033,North,Heavy,Ebb
1507753799.9999967,North,Heavy,Ebb
1507755600.0,North,Heavy,Ebb
1507757400.0000033,North,Moderate,Ebb
1507759199.9999967,North,Moderate,Ebb
1507761000.0,North,Moderate,Ebb
1507762800.0000033,North,Moderate,Ebb
1507764599.9999967,North,Moderate,Flood
1507766400.0,North,Moderate,Flood
1507768200.0000033,North,Heavy,Flood
1507769999.9999967,North,Heavy,Flood
1507771800.0,North,Heavy,Flood
1507773600.0000033,North,Heavy,Flood
1507775399.9999967,North,Heavy,Flood
1507777200.0,North,Heavy,Flood
1507779000.0000033,North,Moderate,Flood
1507780799.9999967,North,Moderate,Flood
1507782600.0,North,Moderate,Flood
1507784400.0000033,North,Moderate,Flood
1507786199.9999967,North,Moderate,Flood
1507788000.0,North,Moderate,Ebb
1507789800.0000033,North,Moderate,Ebb
1507791599.9999967,North,Moderate,Ebb
1507793400.0,North,Moderate,Ebb
1507795200.0000033,North,Moderate,Ebb
1507796999.9999967,North,Moderate,Ebb
1507798800.0,North,Moderate,Ebb
1507800600.0000033,North,Moderate,Ebb
1507802399.9999967,North,Moderate,Ebb
1507804200.0,North,Moderate,Ebb
1507806000.0000033,North,Moderate,Ebb
1507807799.9999967,North,Moderate,Ebb
1507809600.0,North,Moderate,Ebb
1507811400.0000033,North,Moderate,Flood
1507813199.9999967,North,Moderate,Flood
1507815000.0,North,Moderate,Flood
1507816800.0000033,North,Moderate,Flood
1507818599.9999967,North,Moderate,Flood
1507820400.0,North,Moderate,Flood
1507822200.0000033,North,Moderate,Flood
1507823999.9999967,North,Moderate,Flood
1507825800.0,North,Moderate,Flood
1507827600.0000033,North,Moderate,Flood
1507829399.9999967,North,Moderate,Flood
1507831200.0,North,Moderate,Flood
1507833000.0000033,North,Moderate,Ebb
1507834799.9999967,North,Moderate,Ebb
1507836600.0,North,Moderate,Ebb
1507838400.0000033,North,Moderate,Ebb
1507840199.9999967,North,Moderate,Ebb
1507842000.0,North,Moderate,Ebb
1507843800.0000033,North,Mild,Ebb
1507845599.9999967,North,Mild,Ebb
1507847400.0,North,Mild,Ebb
1507849200.0000033,North,Mild,Ebb
1507850999.9999967,North,Mild,Ebb
1507852800.0,North,Mild,Ebb
1507854600.0000033,North,Mild,Ebb
1507856399.9999967,North,Mild,Flood
1507858200.0,North,Mild,Flood
1507860000.0000033,North,Mild,Flood
1507861799.9999967,North,Mild,Flood
1507863600.0,North,Mild,Flood
1507865400.0000033,East,Mild,Flood
