timestamp,wind_direction,wind_level,tide
1569888000.0,West,Moderate,Flood
1569889800.0000033,South,Moderate,Flood
1569891599.9999967,South,Moderate,Flood
1569893400.0,South,Moderate,Flood
1569895200.0000033,South,Moderate,Flood
1569896999.9999967,South,Moderate,Ebb
1569898800.0,South,Moderate,Ebb
1569900600.0000033,West,Moderate,Ebb
1569902399.9999967,West,Moderate,Ebb
1569904200.0,West,Moderate,Ebb
1569906000.0000033,West,Moderate,Ebb
1569907799.9999967,West,Moderate,Ebb
1569909600.0,West,Moderate,Ebb
1569911400.0000033,West,Moderate,Ebb
1569913199.9999967,West,Moderate,Ebb
1569915000.0,West,Moderate,Ebb
1569916800.0000033,West,Moderate,Ebb
1569918599.9999967,West,Moderate,Flood
1569920400.0,West,Moderate,Flood
1569922200.0000033,West,Moderate,Flood
1569923999.9999967,West,Moderate,Flood
1569925800.0,West,Moderate,Flood
1569927600.0000033,West,Moderate,Flood
1569929399.9999967,West,Moderate,Flood
1569931200.0,West,Moderate,Flood
1569933000.0000033,West,Moderate,Flood
1569934799.9999967,West,Moderate,Flood
1569936600.0,West,Moderate,Flood
1569938400.0000033,West,Moderate,Flood
1569940199.9999967,West,Moderate,Flood
1569942000.0,West,Moderate,Ebb
1569943800.0000033,North,Moderate,Ebb
1569945599.9999967,North,Moderate,Ebb
1569947400.0,North,Moderate,Ebb
1569949200.0000033,North,Moderate,Ebb
1569950999.9999967,North,Moderate,Ebb
1569952800.0,North,Moderate,Ebb
1569954600.0000033,North,Moderate,Ebb
1569956399.9999967,North,Moderate,Ebb
1569958200.0,North,Moderate,Ebb
1569960000.0000033,North,Moderate,Ebb
1569961799.9999967,North,Moderate,Ebb
1569963600.0,North,Moderate,Flood
1569965400.0000033,North,Moderate,Flood
1569967199.9999967,North,Moderate,Flood
1569969000.0,North,Moderate,Flood
1569970800.0000033,North,Moderate,Flood
1569972599.9999967,North,Moderate,Flood
1569974400.0,North,Moderate,Flood
1569976200.0000033,North,Moderate,Flood
1569977999.9999967,North,Moderate,Flood
1569979800.0,North,Moderate,Flood
1569981600.0000033,North,Moderate,Flood
1569983399.9999967,North,Moderate,Flood
1569985200.0,North,Moderate,Ebb
1569987000.0000033,North,Moderate,Ebb
1569988799.9999967,North,Moderate,Ebb
1569990600.0,North,Moderate,Ebb
1569992400.0000033,North,Moderate,Ebb
1569994199.9999967,North,Moderate,Ebb
1569996000.0,North,Moderate,Ebb
1569997800.0000033,North,Moderate,Ebb
1569999599.9999967,North,Moderate,Ebb
1570001400.0,North,Moderate,Ebb
1570003200.0000033,North,Moderate,Ebb
1570004999.9999967,North,Moderate,Ebb
1570006800.0,North,Moderate,Ebb
1570008600.0000033,North,Moderate,Flood
1570010399.9999967,North,Moderate,Flood
1570012200.0,North,Moderate,Flood
1570014000.0000033,North,Moderate,Flood
1570015799.9999967,North,Moderate,Flood
1570017600.0,North,Moderate,Flood
1570019400.0000033,North,Moderate,Flood
1570021199.9999967,North,Moderate,Flood
1570023000.0,North,Moderate,Flood
1570024800.0000033,North,Moderate,Flood
1570026599.9999967,North,Moderate,Flood
1570028400.0,North,Moderate,Flood
1570030200.0000033,North,Heavy,Ebb
1570031999.9999967,North,Heavy,Ebb
1570033800.0,North,Heavy,Ebb
1570035600.0000033,North,Heavy,Ebb
1570037399.9999967,North,Heavy,Ebb
1570039200.0,North,Heavy,Ebb
1570041000.0000033,North,Moderate,Ebb
1570042799.9999967,North,Moderate,Ebb
1570044600.0,North,Moderate,Ebb
1570046400.0000033,North,Moderate,Ebb
1570048199.9999967,North,Moderate,Ebb
1570050000.0,North,Moderate,Ebb
1570051800.0000033,West,Moderate,Ebb
1570053599.9999967,West,Moderate,Flood
1570055400.0,West,Moderate,Flood
1570057200.0000033,West,Moderate,Flood
1570058999.9999967,West,Moderate,Flood
1570060800.0,West,Moderate,Flood
1570062600.0000033,West,Moderate,Flood
1570064399.9999967,West,Moderate,Flood
1570066200.0,West,Moderate,Flood
1570068000.0000033,West,Moderate,Flood
1570069799.9999967,West,Moderate,Flood
1570071600.0,West,Moderate,Flood
1570073400.0000033,North,Mild,Flood
1570075199.9999967,North,Mild,Ebb
1570077000.0,North,Mild,Ebb
1570078800.0000033,North,Mild,Ebb
1570080599.9999967,North,Mild,Ebb
1570082400.0,North,Mild,Ebb
1570084200.0000033,South,Moderate,Ebb
1570085999.9999967,South,Moderate,Ebb
1570087800.0,South,Moderate,Ebb
1570089600.0000033,South,Moderate,Ebb
1570091399.9999967,South,Moderate,Ebb
1570093200.0,South,Moderate,Ebb
1570095000.0000033,South,Moderate,Ebb
1570096799.9999967,South,Moderate,Flood
1570098600.0,South,Moderate,Flood
1570100400.0000033,South,Moderate,Flood
1570102199.9999967,South,Moderate,Flood
1570104000.0,South,Moderate,Flood
1570105800.0000033,South,Moderate,Flood
1570107599.9999967,South,Moderate,Flood
1570109400.0,South,Moderate,Flood
1570111200.0000033,South,Moderate,Flood
1570112999.9999967,South,Moderate,Flood
1570114800.0,South,Moderate,Flood
1570116600.0000033,South,Moderate,Flood
1570118399.9999967,South,Moderate,Flood
1570120200.0,South,Moderate,Ebb
1570122000.0000033,South,Moderate,Ebb
1570123799.9999967,South,Moderate,Ebb
1570125600.0,South,Moderate,Ebb
1570127400.0000033,West,Moderate,Ebb
1570129199.9999967,West,Moderate,Ebb
1570131000.0,West,Moderate,Ebb
1570132800.0000033,West,Moderate,Ebb
1570134599.9999967,West,Moderate,Ebb
1570136400.0,West,Moderate,Ebb
1570138200.0000033,West,Mild,Ebb
1570139999.9999967,West,Mild,Ebb
1570141800.0,West,Mild,Flood
1570143600.0000033,West,Mild,Flood
1570145399.9999967,West,Mild,Flood
1570147200.0,West,Mild,Flood
1570149000.0000033,North,Moderate,Flood
