lat,lon,salinity
41.06769266271035,-8.682532335142799,32.70639230226215
41.06781633476591,-8.681866043207187,32.69994940908332
41.06790999645885,-8.6865880658838,32.70410103245786
41.068049972829385,-8.685804269782253,32.69372925005461
41.068190063589064,-8.685022790591386,32.68384143026252
41.06832893484661,-8.68425253115761,32.67472582164564
41.06846337613237,-8.68351340877915,32.66653484344482
41.068590896296975,-8.68282122720158,32.6593268524973
41.06871420214037,-8.682160184086598,32.65278403633519
41.06807773934144,-8.690890835129977,32.721608499225816
41.06822528240597,-8.690069285808772,32.70797928860313
41.068371506518154,-8.68925511768995,32.69489080529464
41.0685162255574,-8.688449687060773,32.68246079695852
41.06865927612402,-8.687654070001646,32.67076707137259
41.06880099235314,-8.686866872865266,32.659742405540065
41.06894220585832,-8.686084232186023,32.64928719570762
41.06908341312316,-8.685304060277506,32.639219986765006
41.06922319788072,-8.684535611680188,32.62994158092298
41.069358231775865,-8.683799481953823,32.62164515846654
41.069485867359106,-8.683111920521878,32.614377178392914
41.06960903448832,-8.682456055961374,32.60777054033781
41.069736240164374,-8.681781893821107,32.601360315021715
41.068502644536125,-8.693677294762743,32.724853957326786
41.06865644447907,-8.692832701782118,32.709106312801964
41.0688086512887,-8.69199682537456,32.69396226180227
41.068959442967596,-8.691168787162269,32.67946539828652
41.06910891591063,-8.690347842775356,32.66563515512567
41.06925702579325,-8.689534324869857,32.652367278651184
41.06940358753585,-8.68872964313131,32.63975161703009
41.069548404132554,-8.687934921840597,32.62782856790643
41.06969180917976,-8.687148776072323,32.6165733999955
41.06983466664167,-8.68636731149968,32.60594335054096
41.069977450877474,-8.685588468254299,32.5957486865395
41.07011865326846,-8.684821852486575,32.586250381469725
41.07025478320993,-8.684088734050935,32.577808295802065
41.070383049125084,-8.683405807561757,32.57044641795911
41.070506621016,-8.682755129402942,32.56379385697214
41.070634630258766,-8.68208411305117,32.55727872948898
41.06889710892449,-8.69654240102293,32.73694194793701
41.069057905331206,-8.695671035644752,32.71897344890394
41.069217076053825,-8.69480886477102,32.70146707434403
41.06937461730605,-8.693955867814187,32.68469698454204
41.06953050621057,-8.693111990170484,32.66868124309339
41.06968481101164,-8.692276777573223,32.653198007282455
41.069837691028894,-8.691449376114871,32.63837025692588
41.06998925363123,-8.690629070868836,32.62426946740401
41.07013944276227,-8.689816236184534,32.610783651251545
41.07028803889071,-8.689012335684165,32.597948265075686
41.07043485091606,-8.688218541554471,32.58577031185752
41.07058021206627,-8.687433477575725,32.57427130247417
41.07072497971967,-8.686653219017186,32.56339793355841
41.07086964896353,-8.685875731093263,32.553003435636825
41.071012614316444,-8.685110968067713,32.54326289729068
41.07115017005796,-8.684380872146498,32.53459148406982
41.0712794106666,-8.68370256687194,32.52706986477501
41.07140375561717,-8.683057045345471,32.520310833579614
41.07153294934028,-8.68238916773267,32.5136777335719
41.069425933695044,-8.698590291142828,32.73793108488384
41.06959220653375,-8.697700409185803,32.71820935299522
41.06975674291057,-8.696820445083269,32.69928395723042
41.069919625663104,-8.695949927748124,32.680938843174985
41.07008089178896,-8.695088600691054,32.66295814915707
41.070240532296474,-8.694236421953285,32.64573871010228
41.07039853710222,-8.693393309130265,32.62927084872597
41.0705549741203,-8.69255880808017,32.61340679570248
41.07070998908942,-8.691732092843084,32.598177162973506
41.070863694801254,-8.690912473877214,32.58367051375539
41.07101602421079,-8.690100366394613,32.5698334964953
41.07116673026265,-8.689297290289886,32.55667402568616
41.071315618339895,-8.688504460366026,32.544201517607036
41.071463022437015,-8.687720510104032,32.53243881426359
41.07160980491907,-8.686941491462692,32.52131939536647
41.071756470684974,-8.686165393724558,32.51072822169254
41.07190131254995,-8.685402507419992,32.50080826207211
41.072040411544755,-8.684675423421947,32.49189897236071
41.07217072853591,-8.684001679906727,32.48418636522795
41.07229594182106,-8.683361240677257,32.47727282674689
41.07242644700796,-8.682696492113514,32.47050132349918
41.07257171549517,-8.681954073112577,32.46334449165746
41.06993223339393,-8.700677817095944,32.74384427923905
41.070104297894126,-8.699767522133401,32.72283491435804
41.070274453470574,-8.698868114771376,32.70217125541286
41.07044278547511,-8.697979126996579,32.68201900080631
41.07060939273802,-8.697100066198175,32.66264806245503
41.0707743515629,-8.696230459760383,32.643829179061086
41.0709377014262,-8.695370040602457,32.62542326073898
41.07109944496804,-8.694518747083691,32.6076962139732
41.071259566897176,-8.693676467760469,32.59076061650326
41.071418136363306,-8.692842748648225,32.574453932109634
41.07157530695001,-8.69201679310698,32.55876756969251
41.07173117428471,-8.691197934434944,32.54375535262258
41.07188566113651,-8.690386627782686,32.529440576653734
41.07203851746371,-8.689584450068438,32.51590045527408
41.07218951786422,-8.688792654573277,32.50306640223453
41.07233899818284,-8.68800988547984,32.490930021185626
41.07248785543827,-8.68723217750949,32.479518547058106
41.07263657514322,-8.686457543175614,32.46877008337724
41.072783344326865,-8.685696596471724,32.45867224643105
41.072924052625524,-8.684972551057228,32.449565756948374
41.07305549184297,-8.684303344450907,32.44168223531623
41.07318160693072,-8.683667947423112,32.434615928248355
41.073313495294656,-8.683006357983333,32.427678306981136
41.07346123002628,-8.682262999166387,32.42030703695197
41.070415885759736,-8.702808340040136,32.754770915382785
41.070593997405815,-8.701875902332958,32.73199160525673
41.07077005791719,-8.700955231604919,32.7097542150397
41.07094414824491,-8.700045894069866,32.688315871389285
41.07111634198954,-8.699147447471713,32.6672978652151
41.0712867247867,-8.698259425869745,32.646559225383555
41.07145539443162,-8.697381339607421,32.626682209215666
41.07162242969635,-8.696512722325501,32.60751150833933
