lat,lon,salinity
41.04277681389445,-8.81393659640649,35.08127745603904
41.043149571242964,-8.811345437472529,35.061970930833084
41.04351549509131,-8.808798759161938,35.050753422272514
41.04387880420043,-8.80626690109105,35.03935055854993
41.044242682127795,-8.80372764178497,35.019290043757515
41.04460303260087,-8.801211688148284,35.00725922217736
41.044948479506374,-8.798802675451004,34.99472989791479
41.04526863586251,-8.796577731878708,34.97257707057855
41.04556532832252,-8.794528521372666,34.9618290632199
41.045852597800256,-8.792561241933631,34.94939339466584
41.046144978439784,-8.790578053287751,34.9247752947685
41.046447238402955,-8.788546421211414,34.9130806067051
41.04675438038168,-8.786499115464487,34.89791415287898
41.04706014635517,-8.784477285933667,34.86728193821051
41.04736173808454,-8.782498695723692,34.8546316195757
41.047659817643385,-8.78055771912517,34.83859732212164
41.04795559176377,-8.778645047003687,34.80705329699394
41.048249529576324,-8.776756342244246,34.79344915732359
41.048541362996076,-8.774892238248716,34.77671500964043
41.04883071393801,-8.773054111348815,34.74669730357635
41.049117385305046,-8.771242082681642,34.73220893664238
41.04940136123423,-8.769455017289769,34.71533956283178
41.0496827185227,-8.767691277640953,34.68633157779009
41.049961803721715,-8.765947966794432,34.67094264886318
41.05023923327313,-8.764220927884367,34.65372090461926
41.050515522871684,-8.762506699700419,34.62461559589092
41.050790394624286,-8.760806566796596,34.608474438007065
41.051062777121516,-8.759126559160777,34.59117038433369
41.051331643618816,-8.757472444769352,34.56301464178623
41.05159695831392,-8.755843937949471,34.54668534107697
41.05185967641817,-8.75423469918137,34.52909811949119
41.052120959521176,-8.752637179933455,34.50121718186598
41.0523819796908,-8.751043845488542,34.483470867841675
41.052643919478385,-8.74944717482113,34.46382933396559
41.05290768211775,-8.747841395114826,34.43263053894043
41.053172734335256,-8.746229481269115,34.41193776252942
41.053437106304955,-8.744623155858573,34.389583978897484
41.05369877364121,-8.743034481935808,34.35475007081643
41.0539568466722,-8.741468497379305,34.33025281857221
41.054211570423746,-8.739923214830563,34.30200777298365
41.05446326990071,-8.738396314496626,34.25835487170097
41.054711504211355,-8.736890860363907,34.22414701412885
41.054955066541346,-8.735415300180371,34.184924345750076
41.055192961850985,-8.733976911486202,34.127080550560585
41.055425978116816,-8.732571795469749,34.08401970985608
41.05565668641283,-8.731184876281207,34.03794897519625
41.05588758372347,-8.72980129492427,33.9752788788233
41.0561189836033,-8.728418481395197,33.92260852226844
41.05634901619816,-8.7270461543632,33.86279441148807
41.056575610801744,-8.725695191538883,33.77982090681027
41.05679787730033,-8.724369956194428,33.715830069321854
41.05701610606042,-8.723068297065504,33.64863337003268
41.05723077007979,-8.721787081552296,33.560722155448715
41.05744208868801,-8.7205247884856,33.48797091459617
41.05765002742577,-8.719281508082693,33.41060274075239
41.05785451355333,-8.718057567103365,33.30882713122246
41.058055553222005,-8.716852875766442,33.22903166061793
41.058253231347784,-8.715666927686865,33.146741011203865
41.05844764208689,-8.714499156372256,33.04419676462809
41.05863885869822,-8.713349128472903,32.96011836712177
41.05882693341837,-8.712216543709015,32.874451930706314
41.05901191539801,-8.711101116251537,32.76805999951485
41.05919386134007,-8.710002519455204,32.68431881146553
41.059372835372116,-8.708920385777141,32.60288069798396
41.05954890555608,-8.707854333136329,32.50737310067201
41.05972214113892,-8.706803969761076,32.42759650792831
41.05989261241897,-8.705768894100975,32.34647799760867
41.060060395478786,-8.704748694545039,32.25106046138666
41.06022556739053,-8.703742942765254,32.17751534779867
41.06038820607054,-8.702751193623781,32.108471576984115
41.06054839838406,-8.701772991180423,32.03279666411571
41.06070622962447,-8.70080786743595,31.96553142254169
41.06086178334754,-8.699855342236702,31.8982933484591
41.061015154083236,-8.698914933343929,31.823804904253056
41.061166425911615,-8.697986186172155,31.765160927405724
41.06131567226441,-8.697068673692755,31.70865738697541
41.061462983046916,-8.696161958383554,31.649048927502754
41.061608449322044,-8.695265548315975,31.597478891030335
41.06175216306595,-8.694378897058492,31.546363121423965
41.06189422732843,-8.69350150614858,31.488288561503094
41.062034679644356,-8.69263319466053,31.438266778603577
41.06217349171872,-8.691774099106656,31.386314685528095
41.06231066730746,-8.690924308768961,31.328181266784668
41.06244628866925,-8.690083358494851,31.27871457124368
41.062580516204754,-8.689250228634588,31.23044407673371
41.06271353081771,-8.688423985502281,31.174741084759052
41.06284535436293,-8.687604680316015,31.124314479338818
41.062975849172815,-8.686793349098926,31.072958017006897
41.06310496438767,-8.68599076987434,31.01486448141245
41.06323301202875,-8.685195484493017,30.96711386167086
41.063360666470366,-8.684403798369456,30.920579029963566
41.06348844529228,-8.68361344011298,30.866872811928772
41.063615428000695,-8.682831610353286,30.817162171388283
41.06373925508159,-8.682074981395628,30.76730099702493
41.04392590267583,-8.811540388096306,35.061691626524315
41.044293867909545,-8.808994039428974,35.048465728759766
41.04465921190372,-8.806462467212407,35.03489826887082
41.04502514276399,-8.803923385196455,35.01841295682467
41.045387516695016,-8.801407647940515,35.00390082139235
41.045734837969555,-8.798999250789752,34.98858867547451
41.0460566118959,-8.796775656585258,34.97094247280023
41.04635467555734,-8.794728522344544,34.9574998219808
41.046643199146374,-8.792763695899042,34.94239611503406
41.04693685682394,-8.790782952724461,34.9236200772799
41.04724047403596,-8.788753578230086,34.90859422928248
41.04754902855884,-8.786708363617198,34.88993630042443
41.04785622400516,-8.784688514693046,34.86668464465019
41.04815924220363,-8.78271183879993,34.850390116373696
41.04845874429143,-8.780772740716838,34.831162721682816
41.04875593960614,-8.778861930825007,34.80768580314441
41.0490513034816,-8.776975051033013,34.79056979448367
