lat,lon,depth
41.065,-8.719133425042939,-1.5
41.065,-8.719133425042939,-2.5
41.065,-8.719133425042939,-3.5
41.065,-8.719133425042939,-4.5
41.065,-8.718360588933416,0.0
41.065,-8.718360588933416,-0.5
41.065,-8.718360588933416,-1.5
41.065,-8.718360588933416,-2.5
41.065,-8.718360588933416,-3.5
41.065,-8.718360588933416,-4.5
41.065,-8.717587752823896,0.0
41.065,-8.717587752823896,-0.5
41.065,-8.717587752823896,-1.5
41.065,-8.717587752823896,-2.5
41.065,-8.717587752823896,-3.5
41.065,-8.717587752823896,-4.5
41.065,-8.716814916714375,0.0
41.065,-8.716814916714375,-0.5
41.065,-8.716814916714375,-1.5
41.065,-8.716814916714375,-2.5
41.065,-8.716814916714375,-3.5
41.065,-8.716814916714375,-4.5
41.065,-8.716042080604854,0.0
41.065,-8.716042080604854,-0.5
41.065,-8.716042080604854,-1.5
41.065,-8.716042080604854,-2.5
41.065,-8.716042080604854,-3.5
41.065,-8.716042080604854,-4.5
41.065,-8.715269244495333,0.0
41.065,-8.715269244495333,-0.5
41.065,-8.715269244495333,-1.5
41.065,-8.715269244495333,-2.5
41.065,-8.715269244495333,-3.5
41.065,-8.715269244495333,-4.5
41.065,-8.714496408385813,0.0
41.065,-8.714496408385813,-0.5
41.065,-8.714496408385813,-1.5
41.065,-8.714496408385813,-2.5
41.065,-8.714496408385813,-3.5
41.065,-8.714496408385813,-4.5
41.065,-8.713723572276292,0.0
41.065,-8.713723572276292,-0.5
41.065,-8.713723572276292,-1.5
41.065,-8.713723572276292,-2.5
41.065,-8.713723572276292,-3.5
41.065,-8.713723572276292,-4.5
41.065,-8.712950736166771,0.0
41.065,-8.712950736166771,-0.5
41.065,-8.712950736166771,-1.5
41.065,-8.712950736166771,-2.5
41.065,-8.712950736166771,-3.5
41.065,-8.712950736166771,-4.5
41.065,-8.71217790005725,0.0
41.065,-8.71217790005725,-0.5
41.065,-8.71217790005725,-1.5
41.065,-8.71217790005725,-2.5
41.065,-8.71217790005725,-3.5
41.065,-8.71217790005725,-4.5
41.065,-8.71140506394773,0.0
41.065,-8.71140506394773,-0.5
41.065,-8.71140506394773,-1.5
41.065,-8.71140506394773,-2.5
41.065,-8.71140506394773,-3.5
41.065,-8.71140506394773,-4.5
41.065,-8.71063222783821,0.0
41.065,-8.71063222783821,-0.5
41.065,-8.71063222783821,-1.5
41.065,-8.71063222783821,-2.5
41.065,-8.71063222783821,-3.5
41.065,-8.71063222783821,-4.5
41.065,-8.709859391728688,0.0
41.065,-8.709859391728688,-0.5
41.065,-8.709859391728688,-1.5
41.065,-8.709859391728688,-2.5
41.065,-8.709859391728688,-3.5
41.065,-8.709859391728688,-4.5
41.065,-8.709086555619168,0.0
41.065,-8.709086555619168,-0.5
41.065,-8.709086555619168,-1.5
41.065,-8.709086555619168,-2.5
41.065,-8.709086555619168,-3.5
41.065,-8.709086555619168,-4.5
41.065,-8.708313719509647,0.0
41.065,-8.708313719509647,-0.5
41.065,-8.708313719509647,-1.5
41.065,-8.708313719509647,-2.5
41.065,-8.708313719509647,-3.5
41.065,-8.708313719509647,-4.5
41.065,-8.707540883400126,0.0
41.065,-8.707540883400126,-0.5
41.065,-8.707540883400126,-1.5
41.065,-8.707540883400126,-2.5
41.065,-8.707540883400126,-3.5
41.065,-8.707540883400126,-4.5
41.065,-8.706768047290605,0.0
41.065,-8.706768047290605,-0.5
41.065,-8.706768047290605,-1.5
41.065,-8.706768047290605,-2.5
41.065,-8.706768047290605,-3.5
41.065,-8.706768047290605,-4.5
41.065,-8.705995211181085,0.0
41.065,-8.705995211181085,-0.5
41.065,-8.705995211181085,-1.5
41.065,-8.705995211181085,-2.5
41.065,-8.705995211181085,-3.5
41.065,-8.705995211181085,-4.5
41.065,-8.705222375071564,0.0
41.065,-8.705222375071564,-0.5
41.065,-8.705222375071564,-1.5
41.065,-8.705222375071564,-2.5
41.065,-8.705222375071564,-3.5
41.065,-8.705222375071564,-4.5
41.065,-8.704449538962043,0.0
41.065,-8.704449538962043,-0.5
41.065,-8.704449538962043,-1.5
41.065,-8.704449538962043,-2.5
41.065,-8.704449538962043,-3.5
41.065,-8.704449538962043,-4.5
41.065,-8.70367670285252,0.0
41.065,-8.70367670285252,-0.5
41.065,-8.70367670285252,-1.5
41.065,-8.70367670285252,-2.5
41.065,-8.70367670285252,-3.5
41.065,-8.70367670285252,-4.5
41.065,-8.702903866743,0.0
41.065,-8.702903866743,-0.5
41.065,-8.702903866743,-1.5
41.065,-8.702903866743,-2.5
41.065,-8.702903866743,-3.5
41.065,-8.702903866743,-4.5
41.065,-8.70213103063348,0.0
41.065,-8.70213103063348,-0.5
41.065,-8.70213103063348,-1.5
41.065,-8.70213103063348,-2.5
41.065,-8.70213103063348,-3.5
41.065,-8.70213103063348,-4.5
41.065,-8.701358194523959,0.0
41.065,-8.701358194523959,-0.5
41.065,-8.701358194523959,-1.5
41.065,-8.701358194523959,-2.5
41.065,-8.701358194523959,-3.5
41.065,-8.701358194523959,-4.5
41.065,-8.700585358414438,0.0
41.065,-8.700585358414438,-0.5
41.065,-8.700585358414438,-1.5
41.065,-8.700585358414438,-2.5
41.065,-8.700585358414438,-3.5
41.065,-8.700585358414438,-4.5
41.065,-8.699812522304917,0.0
41.065,-8.699812522304917,-0.5
41.065,-8.699812522304917,-1.5
41.065,-8.699812522304917,-2.5
41.065,-8.699812522304917,-3.5
41.065,-8.699812522304917,-4.5
41.065,-8.699039686195396,0.0
41.065,-8.699039686195396,-0.5
41.065,-8.699039686195396,-1.5
41.065,-8.699039686195396,-2.5
41.065,-8.699039686195396,-3.5
41.065,-8.699039686195396,-4.5
41.065,-8.698266850085876,0.0
41.065,-8.698266850085876,-0.5
41.065,-8.698266850085876,-1.5
41.065,-8.698266850085876,-2.5
41.065,-8.698266850085876,-3.5
41.065,-8.698266850085876,-4.5
41.065,-8.697494013976355,0.0
41.065,-8.697494013976355,-0.5
41.065,-8.697494013976355,-1.5
41.065,-8.697494013976355,-2.5
41.065,-8.697494013976355,-3.5
41.065,-8.697494013976355,-4.5
41.065,-8.696721177866834,0.0
41.065,-8.696721177866834,-0.5
41.065,-8.696721177866834,-1.5
41.065,-8.696721177866834,-2.5
41.065,-8.696721177866834,-3.5
41.065,-8.696721177866834,-4.5
41.065,-8.695948341757314,0.0
41.065,-8.695948341757314,-0.5
41.065,-8.695948341757314,-1.5
41.065,-8.695948341757314,-2.5
41.065,-8.695948341757314,-3.5
41.065,-8.695948341757314,-4.5
41.065,-8.695175505647793,0.0
41.065,-8.695175505647793,-0.5
41.065,-8.695175505647793,-1.5
41.065,-8.695175505647793,-2.5
41.065,-8.695175505647793,-3.5
41.065,-8.695175505647793,-4.5
41.065,-8.694402669538272,0.0
41.065,-8.694402669538272,-0.5
41.065,-8.694402669538272,-1.5
41.065,-8.694402669538272,-2.5
41.065,-8.694402669538272,-3.5
41.065,-8.694402669538272,-4.5
41.065,-8.693629833428751,0.0
41.065,-8.693629833428751,-0.5
41.065,-8.693629833428751,-1.5
41.065,-8.693629833428751,-2.5
41.065,-8.693629833428751,-3.5
41.065,-8.693629833428751,-4.5
41.065,-8.69285699731923,0.0
41.065,-8.69285699731923,-0.5
41.065,-8.69285699731923,-1.5
41.065,-8.69285699731923,-2.5
41.065,-8.69285699731923,-3.5
41.065,-8.69285699731923,-4.5
41.065,-8.69208416120971,0.0
41.065,-8.69208416120971,-0.5
41.065,-8.69208416120971,-1.5
41.065,-8.69208416120971,-2.5
41.065,-8.69208416120971,-3.5
41.065,-8.69208416120971,-4.5
41.065,-8.69131132510019,0.0
41.065,-8.69131132510019,-0.5
41.065,-8.69131132510019,-1.5
41.065,-8.69131132510019,-2.5
41.065,-8.69131132510019,-3.5
41.065,-8.69131132510019,-4.5
41.065,-8.690538488990668,0.0
41.065,-8.690538488990668,-0.5
41.065,-8.690538488990668,-1.5
41.065,-8.690538488990668,-2.5
41.065,-8.690538488990668,-3.5
41.065,-8.690538488990668,-4.5
41.065,-8.689765652881146,0.0
41.065,-8.689765652881146,-0.5
41.065,-8.689765652881146,-1.5
41.065,-8.689765652881146,-2.5
41.065,-8.689765652881146,-3.5
41.065,-8.689765652881146,-4.5
41.065,-8.688992816771625,0.0
41.065,-8.688992816771625,-0.5
41.065,-8.688992816771625,-1.5
41.065,-8.688992816771625,-2.5
41.065,-8.688992816771625,-3.5
41.065,-8.688992816771625,-4.5
41.065,-8.688219980662105,0.0
41.065,-8.688219980662105,-0.5
41.065,-8.688219980662105,-1.5
41.065,-8.688219980662105,-2.5
41.065,-8.688219980662105,-3.5
41.065,-8.688219980662105,-4.5
41.065,-8.687447144552584,0.0
41.065,-8.687447144552584,-0.5
41.065,-8.687447144552584,-1.5
41.065,-8.687447144552584,-2.5
41.065,-8.687447144552584,-3.5
41.065,-8.687447144552584,-4.5
41.065,-8.686674308443063,0.0
41.065,-8.686674308443063,-0.5
41.065,-8.686674308443063,-1.5
41.065,-8.686674308443063,-2.5
41.065,-8.686674308443063,-3.5
41.065,-8.686674308443063,-4.5
41.065,-8.685901472333542,0.0
41.065,-8.685901472333542,-0.5
41.065,-8.685901472333542,-1.5
41.065,-8.685901472333542,-2.5
41.065,-8.685901472333542,-3.5
41.065,-8.685901472333542,-4.5
41.065,-8.685128636224022,0.0
41.065,-8.685128636224022,-0.5
41.065,-8.685128636224022,-1.5
41.065,-8.685128636224022,-2.5
41.065,-8.685128636224022,-3.5
41.065,-8.685128636224022,-4.5
41.065,-8.684355800114501,0.0
41.065,-8.684355800114501,-0.5
41.065,-8.684355800114501,-1.5
41.065,-8.684355800114501,-2.5
41.065,-8.684355800114501,-3.5
41.065,-8.684355800114501,-4.5
41.065,-8.68358296400498,0.0
41.065,-8.68358296400498,-0.5
41.065,-8.68358296400498,-1.5
41.065,-8.68358296400498,-2.5
41.065,-8.68358296400498,-3.5
41.065,-8.68358296400498,-4.5
41.065,-8.68281012789546,0.0
41.065,-8.68281012789546,-0.5
41.065,-8.68281012789546,-1.5
41.065,-8.68281012789546,-2.5
41.065,-8.68281012789546,-3.5
41.065,-8.68281012789546,-4.5
41.06562655629937,-8.74,0.0
41.06562655629937,-8.74,-0.5
41.06562655629937,-8.74,-1.5
41.06562655629937,-8.74,-2.5
41.06562655629937,-8.74,-3.5
41.06562655629937,-8.74,-4.5
41.06562655629937,-8.739227156526887,0.0
41.06562655629937,-8.739227156526887,-0.5
41.06562655629937,-8.739227156526887,-1.5
41.06562655629937,-8.739227156526887,-2.5
41.06562655629937,-8.739227156526887,-3.5
41.06562655629937,-8.739227156526887,-4.5
41.06562655629937,-8.738454313053776,0.0
41.06562655629937,-8.738454313053776,-0.5
41.06562655629937,-8.738454313053776,-1.5
41.06562655629937,-8.738454313053776,-2.5
41.06562655629937,-8.738454313053776,-3.5
41.06562655629937,-8.738454313053776,-4.5
41.06562655629937,-8.737681469580663,0.0
41.06562655629937,-8.737681469580663,-0.5
41.06562655629937,-8.737681469580663,-1.5
41.06562655629937,-8.737681469580663,-2.5
41.06562655629937,-8.737681469580663,-3.5
41.06562655629937,-8.737681469580663,-4.5
41.06562655629937,-8.73690862610755,0.0
41.06562655629937,-8.73690862610755,-0.5
41.06562655629937,-8.73690862610755,-1.5
41.06562655629937,-8.73690862610755,-2.5
41.06562655629937,-8.73690862610755,-3.5
41.06562655629937,-8.73690862610755,-4.5
41.06562655629937,-8.736135782634438,0.0
41.06562655629937,-8.736135782634438,-0.5
41.06562655629937,-8.736135782634438,-1.5
41.06562655629937,-8.736135782634438,-2.5
41.06562655629937,-8.736135782634438,-3.5
41.06562655629937,-8.736135782634438,-4.5
41.06562655629937,-8.735362939161325,0.0
41.06562655629937,-8.735362939161325,-0.5
41.06562655629937,-8.735362939161325,-1.5
41.06562655629937,-8.735362939161325,-2.5
41.06562655629937,-8.735362939161325,-3.5
41.06562655629937,-8.735362939161325,-4.5
41.06562655629937,-8.734590095688212,0.0
41.06562655629937,-8.734590095688212,-0.5
41.06562655629937,-8.734590095688212,-1.5
41.06562655629937,-8.734590095688212,-2.5
41.06562655629937,-8.734590095688212,-3.5
41.06562655629937,-8.734590095688212,-4.5
41.06562655629937,-8.7338172522151,0.0
41.06562655629937,-8.7338172522151,-0.5
41.06562655629937,-8.7338172522151,-1.5
41.06562655629937,-8.7338172522151,-2.5
41.06562655629937,-8.7338172522151,-3.5
41.06562655629937,-8.7338172522151,-4.5
41.06562655629937,-8.733044408741987,0.0
41.06562655629937,-8.733044408741987,-0.5
41.06562655629937,-8.733044408741987,-1.5
41.06562655629937,-8.733044408741987,-2.5
41.06562655629937,-8.733044408741987,-3.5
41.06562655629937,-8.733044408741987,-4.5
41.06562655629937,-8.732271565268874,0.0
41.06562655629937,-8.732271565268874,-0.5
41.06562655629937,-8.732271565268874,-1.5
41.06562655629937,-8.732271565268874,-2.5
41.06562655629937,-8.732271565268874,-3.5
41.06562655629937,-8.732271565268874,-4.5
41.06562655629937,-8.731498721795763,0.0
41.06562655629937,-8.731498721795763,-0.5
41.06562655629937,-8.731498721795763,-1.5
41.06562655629937,-8.731498721795763,-2.5
41.06562655629937,-8.731498721795763,-3.5
41.06562655629937,-8.731498721795763,-4.5
41.06562655629937,-8.73072587832265,0.0
41.06562655629937,-8.73072587832265,-0.5
41.06562655629937,-8.73072587832265,-1.5
41.06562655629937,-8.73072587832265,-2.5
41.06562655629937,-8.73072587832265,-3.5
41.06562655629937,-8.73072587832265,-4.5
41.06562655629937,-8.729953034849537,0.0
41.06562655629937,-8.729953034849537,-0.5
41.06562655629937,-8.729953034849537,-1.5
41.06562655629937,-8.729953034849537,-2.5
41.06562655629937,-8.729953034849537,-3.5
41.06562655629937,-8.729953034849537,-4.5
41.06562655629937,-8.729180191376425,0.0
41.06562655629937,-8.729180191376425,-0.5
41.06562655629937,-8.729180191376425,-1.5
41.06562655629937,-8.729180191376425,-2.5
41.06562655629937,-8.729180191376425,-3.5
41.06562655629937,-8.729180191376425,-4.5
41.06562655629937,-8.728407347903312,0.0
41.06562655629937,-8.728407347903312,-0.5
41.06562655629937,-8.728407347903312,-1.5
41.06562655629937,-8.728407347903312,-2.5
41.06562655629937,-8.728407347903312,-3.5
41.06562655629937,-8.728407347903312,-4.5
41.06562655629937,-8.727634504430199,0.0
41.06562655629937,-8.727634504430199,-0.5
41.06562655629937,-8.727634504430199,-1.5
41.06562655629937,-8.727634504430199,-2.5
41.06562655629937,-8.727634504430199,-3.5
41.06562655629937,-8.727634504430199,-4.5
41.06562655629937,-8.726861660957088,0.0
41.06562655629937,-8.726861660957088,-0.5
41.06562655629937,-8.726861660957088,-1.5
41.06562655629937,-8.726861660957088,-2.5
41.06562655629937,-8.726861660957088,-3.5
41.06562655629937,-8.726861660957088,-4.5
41.06562655629937,-8.726088817483975,0.0
41.06562655629937,-8.726088817483975,-0.5
41.06562655629937,-8.726088817483975,-1.5
41.06562655629937,-8.726088817483975,-2.5
41.06562655629937,-8.726088817483975,-3.5
41.06562655629937,-8.726088817483975,-4.5
41.06562655629937,-8.725315974010861,0.0
41.06562655629937,-8.725315974010861,-0.5
41.06562655629937,-8.725315974010861,-1.5
41.06562655629937,-8.725315974010861,-2.5
41.06562655629937,-8.725315974010861,-3.5
41.06562655629937,-8.725315974010861,-4.5
41.06562655629937,-8.72454313053775,0.0
41.06562655629937,-8.72454313053775,-0.5
41.06562655629937,-8.72454313053775,-1.5
41.06562655629937,-8.72454313053775,-2.5
41.06562655629937,-8.72454313053775,-3.5
41.06562655629937,-8.72454313053775,-4.5
41.06562655629937,-8.723770287064637,0.0
41.06562655629937,-8.723770287064637,-0.5
41.06562655629937,-8.723770287064637,-1.5
41.06562655629937,-8.723770287064637,-2.5
41.06562655629937,-8.723770287064637,-3.5
41.06562655629937,-8.723770287064637,-4.5
41.06562655629937,-8.722997443591524,0.0
41.06562655629937,-8.722997443591524,-0.5
41.06562655629937,-8.722997443591524,-1.5
41.06562655629937,-8.722997443591524,-2.5
41.06562655629937,-8.722997443591524,-3.5
41.06562655629937,-8.722997443591524,-4.5
41.06562655629937,-8.722224600118412,0.0
41.06562655629937,-8.722224600118412,-0.5
41.06562655629937,-8.722224600118412,-1.5
41.06562655629937,-8.722224600118412,-2.5
41.06562655629937,-8.722224600118412,-3.5
41.06562655629937,-8.722224600118412,-4.5
41.06562655629937,-8.7214517566453,0.0
41.06562655629937,-8.7214517566453,-0.5
41.06562655629937,-8.7214517566453,-1.5
41.06562655629937,-8.7214517566453,-2.5
41.06562655629937,-8.7214517566453,-3.5
41.06562655629937,-8.7214517566453,-4.5
41.06562655629937,-8.720678913172186,0.0
41.06562655629937,-8.720678913172186,-0.5
41.06562655629937,-8.720678913172186,-1.5
41.06562655629937,-8.720678913172186,-2.5
41.06562655629937,-8.720678913172186,-3.5
41.06562655629937,-8.720678913172186,-4.5
41.06562655629937,-8.719906069699075,0.0
41.06562655629937,-8.719906069699075,-0.5
41.06562655629937,-8.719906069699075,-1.5
41.06562655629937,-8.719906069699075,-2.5
41.06562655629937,-8.719906069699075,-3.5
41.06562655629937,-8.719906069699075,-4.5
41.06562655629937,-8.719133226225962,0.0
41.06562655629937,-8.719133226225962,-0.5
41.06562655629937,-8.719133226225962,-1.5
41.06562655629937,-8.719133226225962,-2.5
41.06562655629937,-8.719133226225962,-3.5
41.06562655629937,-8.719133226225962,-4.5
41.06562655629937,-8.718360382752849,0.0
41.06562655629937,-8.718360382752849,-0.5
41.06562655629937,-8.718360382752849,-1.5
41.06562655629937,-8.718360382752849,-2.5
41.06562655629937,-8.718360382752849,-3.5
41.06562655629937,-8.718360382752849,-4.5
41.06562655629937,-8.717587539279737,0.0
41.06562655629937,-8.717587539279737,-0.5
41.06562655629937,-8.717587539279737,-1.5
41.06562655629937,-8.717587539279737,-2.5
41.06562655629937,-8.717587539279737,-3.5
41.06562655629937,-8.717587539279737,-4.5
41.06562655629937,-8.716814695806624,0.0
41.06562655629937,-8.716814695806624,-0.5
41.06562655629937,-8.716814695806624,-1.5
41.06562655629937,-8.716814695806624,-2.5
41.06562655629937,-8.716814695806624,-3.5
41.06562655629937,-8.716814695806624,-4.5
41.06562655629937,-8.716041852333511,0.0
41.06562655629937,-8.716041852333511,-0.5
41.06562655629937,-8.716041852333511,-1.5
41.06562655629937,-8.716041852333511,-2.5
41.06562655629937,-8.716041852333511,-3.5
41.06562655629937,-8.716041852333511,-4.5
41.06562655629937,-8.7152690088604,0.0
41.06562655629937,-8.7152690088604,-0.5
41.06562655629937,-8.7152690088604,-1.5
41.06562655629937,-8.7152690088604,-2.5
41.06562655629937,-8.7152690088604,-3.5
41.06562655629937,-8.7152690088604,-4.5
41.06562655629937,-8.714496165387287,0.0
41.06562655629937,-8.714496165387287,-0.5
41.06562655629937,-8.714496165387287,-1.5
41.06562655629937,-8.714496165387287,-2.5
41.06562655629937,-8.714496165387287,-3.5
41.06562655629937,-8.714496165387287,-4.5
41.06562655629937,-8.713723321914173,0.0
41.06562655629937,-8.713723321914173,-0.5
41.06562655629937,-8.713723321914173,-1.5
41.06562655629937,-8.713723321914173,-2.5
41.06562655629937,-8.713723321914173,-3.5
41.06562655629937,-8.713723321914173,-4.5
41.06562655629937,-8.712950478441062,0.0
41.06562655629937,-8.712950478441062,-0.5
41.06562655629937,-8.712950478441062,-1.5
41.06562655629937,-8.712950478441062,-2.5
41.06562655629937,-8.712950478441062,-3.5
41.06562655629937,-8.712950478441062,-4.5
41.06562655629937,-8.712177634967949,0.0
41.06562655629937,-8.712177634967949,-0.5
41.06562655629937,-8.712177634967949,-1.5
41.06562655629937,-8.712177634967949,-2.5
41.06562655629937,-8.712177634967949,-3.5
41.06562655629937,-8.712177634967949,-4.5
41.06562655629937,-8.711404791494836,0.0
41.06562655629937,-8.711404791494836,-0.5
41.06562655629937,-8.711404791494836,-1.5
41.06562655629937,-8.711404791494836,-2.5
41.06562655629937,-8.711404791494836,-3.5
41.06562655629937,-8.711404791494836,-4.5
41.06562655629937,-8.710631948021724,0.0
41.06562655629937,-8.710631948021724,-0.5
41.06562655629937,-8.710631948021724,-1.5
41.06562655629937,-8.710631948021724,-2.5
41.06562655629937,-8.710631948021724,-3.5
41.06562655629937,-8.710631948021724,-4.5
41.06562655629937,-8.709859104548611,0.0
41.06562655629937,-8.709859104548611,-0.5
41.06562655629937,-8.709859104548611,-1.5
41.06562655629937,-8.709859104548611,-2.5
41.06562655629937,-8.709859104548611,-3.5
41.06562655629937,-8.709859104548611,-4.5
41.06562655629937,-8.709086261075498,0.0
41.06562655629937,-8.709086261075498,-0.5
41.06562655629937,-8.709086261075498,-1.5
41.06562655629937,-8.709086261075498,-2.5
41.06562655629937,-8.709086261075498,-3.5
41.06562655629937,-8.709086261075498,-4.5
41.06562655629937,-8.708313417602387,0.0
41.06562655629937,-8.708313417602387,-0.5
41.06562655629937,-8.708313417602387,-1.5
41.06562655629937,-8.708313417602387,-2.5
41.06562655629937,-8.708313417602387,-3.5
41.06562655629937,-8.708313417602387,-4.5
41.06562655629937,-8.707540574129274,0.0
41.06562655629937,-8.707540574129274,-0.5
41.06562655629937,-8.707540574129274,-1.5
41.06562655629937,-8.707540574129274,-2.5
41.06562655629937,-8.707540574129274,-3.5
41.06562655629937,-8.707540574129274,-4.5
41.06562655629937,-8.70676773065616,0.0
41.06562655629937,-8.70676773065616,-0.5
41.06562655629937,-8.70676773065616,-1.5
41.06562655629937,-8.70676773065616,-2.5
41.06562655629937,-8.70676773065616,-3.5
41.06562655629937,-8.70676773065616,-4.5
41.06562655629937,-8.70599488718305,0.0
41.06562655629937,-8.70599488718305,-0.5
41.06562655629937,-8.70599488718305,-1.5
41.06562655629937,-8.70599488718305,-2.5
41.06562655629937,-8.70599488718305,-3.5
41.06562655629937,-8.70599488718305,-4.5
41.06562655629937,-8.705222043709936,0.0
41.06562655629937,-8.705222043709936,-0.5
41.06562655629937,-8.705222043709936,-1.5
41.06562655629937,-8.705222043709936,-2.5
