,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,33.48484802246094
1,-10813.8935546875,-9907.7373046875,-0.5,33.48484802246094
2,-10813.8935546875,-9907.7373046875,-1.5,33.575477600097656
3,-10813.8935546875,-9907.7373046875,-2.5,34.68666076660156
4,-10813.8935546875,-9907.7373046875,-3.5,34.897193908691406
5,-10813.8935546875,-9907.7373046875,-4.5,35.092437744140625
6,-10813.8935546875,-9842.873046875,0.0,33.48484802246094
7,-10813.8935546875,-9842.873046875,-0.5,33.48484802246094
8,-10813.8935546875,-9842.873046875,-1.5,33.575477600097656
9,-10813.8935546875,-9842.873046875,-2.5,34.68666076660156
10,-10813.8935546875,-9842.873046875,-3.5,34.897193908691406
11,-10813.8935546875,-9842.873046875,-4.5,35.092437744140625
12,-10813.8935546875,-9778.0078125,0.0,33.464508056640625
13,-10813.8935546875,-9778.0078125,-0.5,33.464508056640625
14,-10813.8935546875,-9778.0078125,-1.5,33.56142044067383
15,-10813.8935546875,-9778.0078125,-2.5,34.67922592163086
16,-10813.8935546875,-9778.0078125,-3.5,34.89240646362305
17,-10813.8935546875,-9778.0078125,-4.5,35.088905334472656
18,-10813.8935546875,-9713.142578125,0.0,33.43962478637695
19,-10813.8935546875,-9713.142578125,-0.5,33.43962478637695
20,-10813.8935546875,-9713.142578125,-1.5,33.54717254638672
21,-10813.8935546875,-9713.142578125,-2.5,34.676979064941406
22,-10813.8935546875,-9713.142578125,-3.5,34.889957427978516
23,-10813.8935546875,-9713.142578125,-4.5,35.08637619018555
24,-10813.8935546875,-9648.2783203125,0.0,33.43962478637695
25,-10813.8935546875,-9648.2783203125,-0.5,33.43962478637695
26,-10813.8935546875,-9648.2783203125,-1.5,33.54717254638672
27,-10813.8935546875,-9648.2783203125,-2.5,34.676979064941406
28,-10813.8935546875,-9648.2783203125,-3.5,34.889957427978516
29,-10813.8935546875,-9648.2783203125,-4.5,35.08637619018555
30,-10813.8935546875,-9583.4130859375,0.0,33.41630935668945
31,-10813.8935546875,-9583.4130859375,-0.5,33.41630935668945
32,-10813.8935546875,-9583.4130859375,-1.5,33.52897262573242
33,-10813.8935546875,-9583.4130859375,-2.5,34.665775299072266
34,-10813.8935546875,-9583.4130859375,-3.5,34.882991790771484
35,-10813.8935546875,-9583.4130859375,-4.5,35.08096694946289
36,-10813.8935546875,-9518.5478515625,0.0,33.41630935668945
37,-10813.8935546875,-9518.5478515625,-0.5,33.41630935668945
38,-10813.8935546875,-9518.5478515625,-1.5,33.52897262573242
39,-10813.8935546875,-9518.5478515625,-2.5,34.665775299072266
