,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,31.426910400390625
1,-10813.8935546875,-9907.7373046875,-0.5,31.429521560668945
2,-10813.8935546875,-9907.7373046875,-1.5,34.458988189697266
3,-10813.8935546875,-9907.7373046875,-2.5,34.81520462036133
4,-10813.8935546875,-9907.7373046875,-3.5,34.99728012084961
5,-10813.8935546875,-9907.7373046875,-4.5,35.16169738769531
6,-10813.8935546875,-9842.873046875,0.0,31.426910400390625
7,-10813.8935546875,-9842.873046875,-0.5,31.429521560668945
8,-10813.8935546875,-9842.873046875,-1.5,34.458988189697266
9,-10813.8935546875,-9842.873046875,-2.5,34.81520462036133
10,-10813.8935546875,-9842.873046875,-3.5,34.99728012084961
11,-10813.8935546875,-9842.873046875,-4.5,35.16169738769531
12,-10813.8935546875,-9778.0078125,0.0,31.15000343322754
13,-10813.8935546875,-9778.0078125,-0.5,31.152639389038086
14,-10813.8935546875,-9778.0078125,-1.5,34.45303726196289
15,-10813.8935546875,-9778.0078125,-2.5,34.81258010864258
16,-10813.8935546875,-9778.0078125,-3.5,34.99687576293945
17,-10813.8935546875,-9778.0078125,-4.5,35.1616325378418
18,-10813.8935546875,-9713.142578125,0.0,30.785913467407227
19,-10813.8935546875,-9713.142578125,-0.5,30.789974212646484
20,-10813.8935546875,-9713.142578125,-1.5,34.44791793823242
21,-10813.8935546875,-9713.142578125,-2.5,34.810325622558594
22,-10813.8935546875,-9713.142578125,-3.5,34.995750427246094
23,-10813.8935546875,-9713.142578125,-4.5,35.160179138183594
24,-10813.8935546875,-9648.2783203125,0.0,30.785913467407227
25,-10813.8935546875,-9648.2783203125,-0.5,30.789974212646484
26,-10813.8935546875,-9648.2783203125,-1.5,34.44791793823242
27,-10813.8935546875,-9648.2783203125,-2.5,34.810325622558594
28,-10813.8935546875,-9648.2783203125,-3.5,34.995750427246094
29,-10813.8935546875,-9648.2783203125,-4.5,35.160179138183594
30,-10813.8935546875,-9583.4130859375,0.0,30.51239776611328
31,-10813.8935546875,-9583.4130859375,-0.5,30.51691246032715
32,-10813.8935546875,-9583.4130859375,-1.5,34.439971923828125
33,-10813.8935546875,-9583.4130859375,-2.5,34.806175231933594
34,-10813.8935546875,-9583.4130859375,-3.5,34.99336624145508
35,-10813.8935546875,-9583.4130859375,-4.5,35.15822219848633
36,-10813.8935546875,-9518.5478515625,0.0,30.51239776611328
37,-10813.8935546875,-9518.5478515625,-0.5,30.51691246032715
38,-10813.8935546875,-9518.5478515625,-1.5,34.439971923828125
39,-10813.8935546875,-9518.5478515625,-2.5,34.806175231933594
40,-10813.8935546875,-9518.5478515625,-3.5,34.99336624145508
41,-10813.8935546875,-9518.5478515625,-4.5,35.15822219848633
42,-10813.8935546875,-9453.68359375,0.0,30.23082733154297
43,-10813.8935546875,-9453.68359375,-0.5,30.240737915039062
44,-10813.8935546875,-9453.68359375,-1.5,34.42853927612305
45,-10813.8935546875,-9453.68359375,-2.5,34.80082702636719
46,-10813.8935546875,-9453.68359375,-3.5,34.99049377441406
47,-10813.8935546875,-9453.68359375,-4.5,35.15599822998047
48,-10813.8935546875,-9388.818359375,0.0,30.168909072875977
49,-10813.8935546875,-9388.818359375,-0.5,30.17725372314453
50,-10813.8935546875,-9388.818359375,-1.5,34.42668533325195
51,-10813.8935546875,-9388.818359375,-2.5,34.80122756958008
52,-10813.8935546875,-9388.818359375,-3.5,34.99079132080078
53,-10813.8935546875,-9388.818359375,-4.5,35.1556396484375
54,-10813.8935546875,-9323.9541015625,0.0,29.905569076538086
55,-10813.8935546875,-9323.9541015625,-0.5,29.9312744140625
56,-10813.8935546875,-9323.9541015625,-1.5,34.42881393432617
57,-10813.8935546875,-9323.9541015625,-2.5,34.803157806396484
58,-10813.8935546875,-9323.9541015625,-3.5,34.99164581298828
59,-10813.8935546875,-9323.9541015625,-4.5,35.15534973144531
60,-10813.8935546875,-9259.0888671875,0.0,29.905569076538086
61,-10813.8935546875,-9259.0888671875,-0.5,29.9312744140625
62,-10813.8935546875,-9259.0888671875,-1.5,34.42881393432617
63,-10813.8935546875,-9259.0888671875,-2.5,34.803157806396484
64,-10813.8935546875,-9259.0888671875,-3.5,34.99164581298828
65,-10813.8935546875,-9259.0888671875,-4.5,35.15534973144531
66,-10813.8935546875,-9194.2236328125,0.0,29.64737892150879
67,-10813.8935546875,-9194.2236328125,-0.5,29.668960571289062
68,-10813.8935546875,-9194.2236328125,-1.5,34.41155242919922
