,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,33.85411834716797
1,-10813.8935546875,-9907.7373046875,-0.5,33.86768341064453
2,-10813.8935546875,-9907.7373046875,-1.5,34.52885055541992
3,-10813.8935546875,-9907.7373046875,-2.5,34.80255126953125
4,-10813.8935546875,-9907.7373046875,-3.5,35.021732330322266
5,-10813.8935546875,-9907.7373046875,-4.5,35.170169830322266
6,-10813.8935546875,-9842.873046875,0.0,33.85411834716797
7,-10813.8935546875,-9842.873046875,-0.5,33.86768341064453
8,-10813.8935546875,-9842.873046875,-1.5,34.52885055541992
9,-10813.8935546875,-9842.873046875,-2.5,34.80255126953125
10,-10813.8935546875,-9842.873046875,-3.5,35.021732330322266
11,-10813.8935546875,-9842.873046875,-4.5,35.170169830322266
12,-10813.8935546875,-9778.0078125,0.0,33.83502197265625
13,-10813.8935546875,-9778.0078125,-0.5,33.84830856323242
14,-10813.8935546875,-9778.0078125,-1.5,34.52182388305664
15,-10813.8935546875,-9778.0078125,-2.5,34.79676818847656
16,-10813.8935546875,-9778.0078125,-3.5,35.01724624633789
17,-10813.8935546875,-9778.0078125,-4.5,35.16719436645508
18,-10813.8935546875,-9713.142578125,0.0,33.82297897338867
19,-10813.8935546875,-9713.142578125,-0.5,33.83584213256836
20,-10813.8935546875,-9713.142578125,-1.5,34.51398468017578
21,-10813.8935546875,-9713.142578125,-2.5,34.790523529052734
22,-10813.8935546875,-9713.142578125,-3.5,35.01140594482422
23,-10813.8935546875,-9713.142578125,-4.5,35.162818908691406
24,-10813.8935546875,-9648.2783203125,0.0,33.82297897338867
25,-10813.8935546875,-9648.2783203125,-0.5,33.83584213256836
26,-10813.8935546875,-9648.2783203125,-1.5,34.51398468017578
27,-10813.8935546875,-9648.2783203125,-2.5,34.790523529052734
28,-10813.8935546875,-9648.2783203125,-3.5,35.01140594482422
29,-10813.8935546875,-9648.2783203125,-4.5,35.162818908691406
30,-10813.8935546875,-9583.4130859375,0.0,33.806392669677734
31,-10813.8935546875,-9583.4130859375,-0.5,33.81889343261719
32,-10813.8935546875,-9583.4130859375,-1.5,34.50335693359375
33,-10813.8935546875,-9583.4130859375,-2.5,34.782066345214844
34,-10813.8935546875,-9583.4130859375,-3.5,35.004722595214844
35,-10813.8935546875,-9583.4130859375,-4.5,35.15858840942383
36,-10813.8935546875,-9518.5478515625,0.0,33.806392669677734
