,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,33.7562141418457
1,-10813.8935546875,-9907.7373046875,-0.5,33.837337493896484
2,-10813.8935546875,-9907.7373046875,-1.5,34.7243537902832
3,-10813.8935546875,-9907.7373046875,-2.5,34.89957809448242
4,-10813.8935546875,-9907.7373046875,-3.5,35.11872482299805
5,-10813.8935546875,-9907.7373046875,-4.5,35.256690979003906
6,-10813.8935546875,-9842.873046875,0.0,33.7562141418457
7,-10813.8935546875,-9842.873046875,-0.5,33.837337493896484
8,-10813.8935546875,-9842.873046875,-1.5,34.7243537902832
9,-10813.8935546875,-9842.873046875,-2.5,34.89957809448242
10,-10813.8935546875,-9842.873046875,-3.5,35.11872482299805
11,-10813.8935546875,-9842.873046875,-4.5,35.256690979003906
12,-10813.8935546875,-9778.0078125,0.0,33.75120162963867
13,-10813.8935546875,-9778.0078125,-0.5,33.83131408691406
14,-10813.8935546875,-9778.0078125,-1.5,34.71006393432617
15,-10813.8935546875,-9778.0078125,-2.5,34.88861083984375
16,-10813.8935546875,-9778.0078125,-3.5,35.111751556396484
17,-10813.8935546875,-9778.0078125,-4.5,35.25249099731445
18,-10813.8935546875,-9713.142578125,0.0,33.75594711303711
19,-10813.8935546875,-9713.142578125,-0.5,33.83204650878906
20,-10813.8935546875,-9713.142578125,-1.5,34.692684173583984
21,-10813.8935546875,-9713.142578125,-2.5,34.87759780883789
22,-10813.8935546875,-9713.142578125,-3.5,35.105960845947266
23,-10813.8935546875,-9713.142578125,-4.5,35.249908447265625
24,-10813.8935546875,-9648.2783203125,0.0,33.75594711303711
25,-10813.8935546875,-9648.2783203125,-0.5,33.83204650878906
26,-10813.8935546875,-9648.2783203125,-1.5,34.692684173583984
27,-10813.8935546875,-9648.2783203125,-2.5,34.87759780883789
28,-10813.8935546875,-9648.2783203125,-3.5,35.105960845947266
29,-10813.8935546875,-9648.2783203125,-4.5,35.249908447265625
30,-10813.8935546875,-9583.4130859375,0.0,33.7530632019043
31,-10813.8935546875,-9583.4130859375,-0.5,33.82868957519531
32,-10813.8935546875,-9583.4130859375,-1.5,34.67845916748047
33,-10813.8935546875,-9583.4130859375,-2.5,34.866573333740234
34,-10813.8935546875,-9583.4130859375,-3.5,35.09926986694336
35,-10813.8935546875,-9583.4130859375,-4.5,35.24643325805664
36,-10813.8935546875,-9518.5478515625,0.0,33.7530632019043
37,-10813.8935546875,-9518.5478515625,-0.5,33.82868957519531
38,-10813.8935546875,-9518.5478515625,-1.5,34.67845916748047
39,-10813.8935546875,-9518.5478515625,-2.5,34.866573333740234
40,-10813.8935546875,-9518.5478515625,-3.5,35.09926986694336
41,-10813.8935546875,-9518.5478515625,-4.5,35.24643325805664
42,-10813.8935546875,-9453.68359375,0.0,33.750953674316406
43,-10813.8935546875,-9453.68359375,-0.5,33.82483673095703
44,-10813.8935546875,-9453.68359375,-1.5,34.660430908203125
45,-10813.8935546875,-9453.68359375,-2.5,34.8529052734375
46,-10813.8935546875,-9453.68359375,-3.5,35.09042739868164
47,-10813.8935546875,-9453.68359375,-4.5,35.24168014526367
48,-10813.8935546875,-9388.818359375,0.0,33.76084518432617
49,-10813.8935546875,-9388.818359375,-0.5,33.82803726196289
50,-10813.8935546875,-9388.818359375,-1.5,34.65019607543945
51,-10813.8935546875,-9388.818359375,-2.5,34.8490104675293
52,-10813.8935546875,-9388.818359375,-3.5,35.08890914916992
53,-10813.8935546875,-9388.818359375,-4.5,35.24156951904297
54,-10813.8935546875,-9323.9541015625,0.0,33.75982666015625
