,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,33.6359748840332
1,-10813.8935546875,-9907.7373046875,-0.5,34.19131088256836
2,-10813.8935546875,-9907.7373046875,-1.5,34.92193603515625
3,-10813.8935546875,-9907.7373046875,-2.5,34.92193603515625
4,-10813.8935546875,-9907.7373046875,-3.5,35.11292266845703
5,-10813.8935546875,-9907.7373046875,-4.5,35.23935317993164
6,-10813.8935546875,-9842.873046875,0.0,33.6359748840332
7,-10813.8935546875,-9842.873046875,-0.5,34.19131088256836
8,-10813.8935546875,-9842.873046875,-1.5,34.92193603515625
9,-10813.8935546875,-9842.873046875,-2.5,34.92193603515625
10,-10813.8935546875,-9842.873046875,-3.5,35.11292266845703
11,-10813.8935546875,-9842.873046875,-4.5,35.23935317993164
12,-10813.8935546875,-9778.0078125,0.0,33.62047576904297
13,-10813.8935546875,-9778.0078125,-0.5,34.178192138671875
14,-10813.8935546875,-9778.0078125,-1.5,34.91435623168945
15,-10813.8935546875,-9778.0078125,-2.5,34.91435623168945
16,-10813.8935546875,-9778.0078125,-3.5,35.108760833740234
17,-10813.8935546875,-9778.0078125,-4.5,35.23664855957031
18,-10813.8935546875,-9713.142578125,0.0,33.6096076965332
19,-10813.8935546875,-9713.142578125,-0.5,34.165958404541016
20,-10813.8935546875,-9713.142578125,-1.5,34.90596389770508
21,-10813.8935546875,-9713.142578125,-2.5,34.90596389770508
22,-10813.8935546875,-9713.142578125,-3.5,35.10399627685547
23,-10813.8935546875,-9713.142578125,-4.5,35.23341751098633
24,-10813.8935546875,-9648.2783203125,0.0,33.6096076965332
25,-10813.8935546875,-9648.2783203125,-0.5,34.165958404541016
26,-10813.8935546875,-9648.2783203125,-1.5,34.90596389770508
27,-10813.8935546875,-9648.2783203125,-2.5,34.90596389770508
28,-10813.8935546875,-9648.2783203125,-3.5,35.10399627685547
29,-10813.8935546875,-9648.2783203125,-4.5,35.23341751098633
30,-10813.8935546875,-9583.4130859375,0.0,33.59427261352539
31,-10813.8935546875,-9583.4130859375,-0.5,34.14981460571289
32,-10813.8935546875,-9583.4130859375,-1.5,34.8958854675293
33,-10813.8935546875,-9583.4130859375,-2.5,34.8958854675293
34,-10813.8935546875,-9583.4130859375,-3.5,35.09806442260742
35,-10813.8935546875,-9583.4130859375,-4.5,35.229469299316406
36,-10813.8935546875,-9518.5478515625,0.0,33.59427261352539
37,-10813.8935546875,-9518.5478515625,-0.5,34.14981460571289
38,-10813.8935546875,-9518.5478515625,-1.5,34.8958854675293
39,-10813.8935546875,-9518.5478515625,-2.5,34.8958854675293
40,-10813.8935546875,-9518.5478515625,-3.5,35.09806442260742
41,-10813.8935546875,-9518.5478515625,-4.5,35.229469299316406
42,-10813.8935546875,-9453.68359375,0.0,33.57643508911133
43,-10813.8935546875,-9453.68359375,-0.5,34.12795639038086
44,-10813.8935546875,-9453.68359375,-1.5,34.8830680847168
45,-10813.8935546875,-9453.68359375,-2.5,34.8830680847168
46,-10813.8935546875,-9453.68359375,-3.5,35.09050369262695
47,-10813.8935546875,-9453.68359375,-4.5,35.22468566894531
48,-10813.8935546875,-9388.818359375,0.0,33.57899856567383
49,-10813.8935546875,-9388.818359375,-0.5,34.12519836425781
50,-10813.8935546875,-9388.818359375,-1.5,34.88220977783203
51,-10813.8935546875,-9388.818359375,-2.5,34.88220977783203
52,-10813.8935546875,-9388.818359375,-3.5,35.0904426574707
53,-10813.8935546875,-9388.818359375,-4.5,35.22478485107422
54,-10813.8935546875,-9323.9541015625,0.0,33.571678161621094
55,-10813.8935546875,-9323.9541015625,-0.5,34.11764907836914
56,-10813.8935546875,-9323.9541015625,-1.5,34.87433624267578
57,-10813.8935546875,-9323.9541015625,-2.5,34.87433624267578
58,-10813.8935546875,-9323.9541015625,-3.5,35.086917877197266
59,-10813.8935546875,-9323.9541015625,-4.5,35.22282028198242
60,-10813.8935546875,-9259.0888671875,0.0,33.571678161621094
61,-10813.8935546875,-9259.0888671875,-0.5,34.11764907836914
62,-10813.8935546875,-9259.0888671875,-1.5,34.87433624267578
63,-10813.8935546875,-9259.0888671875,-2.5,34.87433624267578
64,-10813.8935546875,-9259.0888671875,-3.5,35.086917877197266
65,-10813.8935546875,-9259.0888671875,-4.5,35.22282028198242
66,-10813.8935546875,-9194.2236328125,0.0,33.55299758911133
67,-10813.8935546875,-9194.2236328125,-0.5,34.08966827392578
68,-10813.8935546875,-9194.2236328125,-1.5,34.857547760009766
