,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,33.512454986572266
1,-10813.8935546875,-9907.7373046875,-0.5,33.512454986572266
2,-10813.8935546875,-9907.7373046875,-1.5,33.51229476928711
3,-10813.8935546875,-9907.7373046875,-2.5,34.59961700439453
4,-10813.8935546875,-9907.7373046875,-3.5,34.831626892089844
5,-10813.8935546875,-9907.7373046875,-4.5,35.05295944213867
6,-10813.8935546875,-9842.873046875,0.0,33.512454986572266
7,-10813.8935546875,-9842.873046875,-0.5,33.512454986572266
8,-10813.8935546875,-9842.873046875,-1.5,33.51229476928711
9,-10813.8935546875,-9842.873046875,-2.5,34.59961700439453
10,-10813.8935546875,-9842.873046875,-3.5,34.831626892089844
11,-10813.8935546875,-9842.873046875,-4.5,35.05295944213867
12,-10813.8935546875,-9778.0078125,0.0,33.49938201904297
13,-10813.8935546875,-9778.0078125,-0.5,33.49938201904297
14,-10813.8935546875,-9778.0078125,-1.5,33.49922180175781
15,-10813.8935546875,-9778.0078125,-2.5,34.58363723754883
16,-10813.8935546875,-9778.0078125,-3.5,34.81911849975586
17,-10813.8935546875,-9778.0078125,-4.5,35.04512023925781
18,-10813.8935546875,-9713.142578125,0.0,33.49379348754883
19,-10813.8935546875,-9713.142578125,-0.5,33.49379348754883
20,-10813.8935546875,-9713.142578125,-1.5,33.49404525756836
21,-10813.8935546875,-9713.142578125,-2.5,34.568416595458984
22,-10813.8935546875,-9713.142578125,-3.5,34.807289123535156
23,-10813.8935546875,-9713.142578125,-4.5,35.03815841674805
24,-10813.8935546875,-9648.2783203125,0.0,33.49379348754883
25,-10813.8935546875,-9648.2783203125,-0.5,33.49379348754883
26,-10813.8935546875,-9648.2783203125,-1.5,33.49404525756836
27,-10813.8935546875,-9648.2783203125,-2.5,34.568416595458984
28,-10813.8935546875,-9648.2783203125,-3.5,34.807289123535156
29,-10813.8935546875,-9648.2783203125,-4.5,35.03815841674805
30,-10813.8935546875,-9583.4130859375,0.0,33.48577117919922
31,-10813.8935546875,-9583.4130859375,-0.5,33.48577117919922
32,-10813.8935546875,-9583.4130859375,-1.5,33.48588943481445
33,-10813.8935546875,-9583.4130859375,-2.5,34.55266189575195
34,-10813.8935546875,-9583.4130859375,-3.5,34.79436492919922
35,-10813.8935546875,-9583.4130859375,-4.5,35.030128479003906
36,-10813.8935546875,-9518.5478515625,0.0,33.48577117919922
37,-10813.8935546875,-9518.5478515625,-0.5,33.48577117919922
38,-10813.8935546875,-9518.5478515625,-1.5,33.48588943481445
39,-10813.8935546875,-9518.5478515625,-2.5,34.55266189575195
40,-10813.8935546875,-9518.5478515625,-3.5,34.79436492919922
41,-10813.8935546875,-9518.5478515625,-4.5,35.030128479003906
42,-10813.8935546875,-9453.68359375,0.0,33.48014831542969
43,-10813.8935546875,-9453.68359375,-0.5,33.48014831542969
44,-10813.8935546875,-9453.68359375,-1.5,33.4799919128418
45,-10813.8935546875,-9453.68359375,-2.5,34.53260040283203
46,-10813.8935546875,-9453.68359375,-3.5,34.77865219116211
47,-10813.8935546875,-9453.68359375,-4.5,35.02056884765625
48,-10813.8935546875,-9388.818359375,0.0,33.48611068725586
49,-10813.8935546875,-9388.818359375,-0.5,33.48611068725586
50,-10813.8935546875,-9388.818359375,-1.5,33.485939025878906
51,-10813.8935546875,-9388.818359375,-2.5,34.5267333984375
52,-10813.8935546875,-9388.818359375,-3.5,34.775936126708984
53,-10813.8935546875,-9388.818359375,-4.5,35.019500732421875
54,-10813.8935546875,-9323.9541015625,0.0,33.484004974365234
55,-10813.8935546875,-9323.9541015625,-0.5,33.484004974365234
56,-10813.8935546875,-9323.9541015625,-1.5,33.48529815673828
57,-10813.8935546875,-9323.9541015625,-2.5,34.51741027832031
58,-10813.8935546875,-9323.9541015625,-3.5,34.767547607421875
59,-10813.8935546875,-9323.9541015625,-4.5,35.0155143737793
60,-10813.8935546875,-9259.0888671875,0.0,33.484004974365234
61,-10813.8935546875,-9259.0888671875,-0.5,33.484004974365234
62,-10813.8935546875,-9259.0888671875,-1.5,33.48529815673828
63,-10813.8935546875,-9259.0888671875,-2.5,34.51741027832031
64,-10813.8935546875,-9259.0888671875,-3.5,34.767547607421875
65,-10813.8935546875,-9259.0888671875,-4.5,35.0155143737793
66,-10813.8935546875,-9194.2236328125,0.0,33.4840087890625
67,-10813.8935546875,-9194.2236328125,-0.5,33.4840087890625
68,-10813.8935546875,-9194.2236328125,-1.5,33.4840202331543
69,-10813.8935546875,-9194.2236328125,-2.5,34.492427825927734
70,-10813.8935546875,-9194.2236328125,-3.5,34.74843978881836
71,-10813.8935546875,-9194.2236328125,-4.5,35.00397872924805
72,-10813.8935546875,-9129.359375,0.0,33.4840087890625
73,-10813.8935546875,-9129.359375,-0.5,33.4840087890625
74,-10813.8935546875,-9129.359375,-1.5,33.4840202331543
75,-10813.8935546875,-9129.359375,-2.5,34.492427825927734
76,-10813.8935546875,-9129.359375,-3.5,34.74843978881836
77,-10813.8935546875,-9129.359375,-4.5,35.00397872924805
78,-10813.8935546875,-9064.494140625,0.0,33.486942291259766
79,-10813.8935546875,-9064.494140625,-0.5,33.486942291259766
80,-10813.8935546875,-9064.494140625,-1.5,33.48702621459961
81,-10813.8935546875,-9064.494140625,-2.5,34.47233581542969
82,-10813.8935546875,-9064.494140625,-3.5,34.73323059082031
83,-10813.8935546875,-9064.494140625,-4.5,34.99573516845703
84,-10813.8935546875,-8999.62890625,0.0,33.49498748779297
85,-10813.8935546875,-8999.62890625,-0.5,33.49498748779297
86,-10813.8935546875,-8999.62890625,-1.5,33.495643615722656
87,-10813.8935546875,-8999.62890625,-2.5,34.468326568603516
88,-10813.8935546875,-8999.62890625,-3.5,34.73208999633789
89,-10813.8935546875,-8999.62890625,-4.5,34.99599075317383
90,-10813.8935546875,-8934.7646484375,0.0,33.50106430053711
91,-10813.8935546875,-8934.7646484375,-0.5,33.50106430053711
92,-10813.8935546875,-8934.7646484375,-1.5,33.50181198120117
93,-10813.8935546875,-8934.7646484375,-2.5,34.44622802734375
94,-10813.8935546875,-8934.7646484375,-3.5,34.71522903442383
95,-10813.8935546875,-8934.7646484375,-4.5,34.9863166809082
96,-10813.8935546875,-8869.8994140625,0.0,33.50106430053711
97,-10813.8935546875,-8869.8994140625,-0.5,33.50106430053711
98,-10813.8935546875,-8869.8994140625,-1.5,33.50181198120117
99,-10813.8935546875,-8869.8994140625,-2.5,34.44622802734375
100,-10813.8935546875,-8869.8994140625,-3.5,34.71522903442383
101,-10813.8935546875,-8869.8994140625,-4.5,34.9863166809082
102,-10813.8935546875,-8805.03515625,0.0,33.5091667175293
103,-10813.8935546875,-8805.03515625,-0.5,33.5091667175293
104,-10813.8935546875,-8805.03515625,-1.5,33.509281158447266
105,-10813.8935546875,-8805.03515625,-2.5,34.41621017456055
106,-10813.8935546875,-8805.03515625,-3.5,34.69264602661133
107,-10813.8935546875,-8805.03515625,-4.5,34.97256851196289
108,-10813.8935546875,-8740.169921875,0.0,33.51948928833008
109,-10813.8935546875,-8740.169921875,-0.5,33.51948928833008
110,-10813.8935546875,-8740.169921875,-1.5,33.519779205322266
111,-10813.8935546875,-8740.169921875,-2.5,34.39012908935547
112,-10813.8935546875,-8740.169921875,-3.5,34.67333221435547
113,-10813.8935546875,-8740.169921875,-4.5,34.96149826049805
114,-10813.8935546875,-8675.3046875,0.0,33.51948928833008
115,-10813.8935546875,-8675.3046875,-0.5,33.51948928833008
116,-10813.8935546875,-8675.3046875,-1.5,33.519779205322266
117,-10813.8935546875,-8675.3046875,-2.5,34.39012908935547
118,-10813.8935546875,-8675.3046875,-3.5,34.67333221435547
119,-10813.8935546875,-8675.3046875,-4.5,34.96149826049805
120,-10813.8935546875,-8610.4404296875,0.0,33.541725158691406
121,-10813.8935546875,-8610.4404296875,-0.5,33.541725158691406
122,-10813.8935546875,-8610.4404296875,-1.5,33.542205810546875
123,-10813.8935546875,-8610.4404296875,-2.5,34.35801696777344
124,-10813.8935546875,-8610.4404296875,-3.5,34.651222229003906
