,x,y,z,salinity
0,-10813.8935546875,-9907.7373046875,0.0,33.9527473449707
1,-10813.8935546875,-9907.7373046875,-0.5,33.95736312866211
2,-10813.8935546875,-9907.7373046875,-1.5,34.496795654296875
3,-10813.8935546875,-9907.7373046875,-2.5,34.79891586303711
4,-10813.8935546875,-9907.7373046875,-3.5,35.021392822265625
5,-10813.8935546875,-9907.7373046875,-4.5,35.16922378540039
6,-10813.8935546875,-9842.873046875,0.0,33.9527473449707
7,-10813.8935546875,-9842.873046875,-0.5,33.95736312866211
8,-10813.8935546875,-9842.873046875,-1.5,34.496795654296875
9,-10813.8935546875,-9842.873046875,-2.5,34.79891586303711
10,-10813.8935546875,-9842.873046875,-3.5,35.021392822265625
11,-10813.8935546875,-9842.873046875,-4.5,35.16922378540039
12,-10813.8935546875,-9778.0078125,0.0,33.931427001953125
13,-10813.8935546875,-9778.0078125,-0.5,33.939422607421875
14,-10813.8935546875,-9778.0078125,-1.5,34.492881774902344
15,-10813.8935546875,-9778.0078125,-2.5,34.794551849365234
16,-10813.8935546875,-9778.0078125,-3.5,35.01737976074219
17,-10813.8935546875,-9778.0078125,-4.5,35.16633224487305
18,-10813.8935546875,-9713.142578125,0.0,33.917964935302734
19,-10813.8935546875,-9713.142578125,-0.5,33.92698669433594
20,-10813.8935546875,-9713.142578125,-1.5,34.48656463623047
21,-10813.8935546875,-9713.142578125,-2.5,34.789634704589844
22,-10813.8935546875,-9713.142578125,-3.5,35.011783599853516
23,-10813.8935546875,-9713.142578125,-4.5,35.161964416503906
24,-10813.8935546875,-9648.2783203125,0.0,33.917964935302734
25,-10813.8935546875,-9648.2783203125,-0.5,33.92698669433594
26,-10813.8935546875,-9648.2783203125,-1.5,34.48656463623047
27,-10813.8935546875,-9648.2783203125,-2.5,34.789634704589844
28,-10813.8935546875,-9648.2783203125,-3.5,35.011783599853516
29,-10813.8935546875,-9648.2783203125,-4.5,35.161964416503906
30,-10813.8935546875,-9583.4130859375,0.0,33.89928436279297
31,-10813.8935546875,-9583.4130859375,-0.5,33.909400939941406
32,-10813.8935546875,-9583.4130859375,-1.5,34.478214263916016
33,-10813.8935546875,-9583.4130859375,-2.5,34.78233337402344
34,-10813.8935546875,-9583.4130859375,-3.5,35.005550384521484
35,-10813.8935546875,-9583.4130859375,-4.5,35.158023834228516
36,-10813.8935546875,-9518.5478515625,0.0,33.89928436279297
37,-10813.8935546875,-9518.5478515625,-0.5,33.909400939941406
38,-10813.8935546875,-9518.5478515625,-1.5,34.478214263916016
39,-10813.8935546875,-9518.5478515625,-2.5,34.78233337402344
40,-10813.8935546875,-9518.5478515625,-3.5,35.005550384521484
41,-10813.8935546875,-9518.5478515625,-4.5,35.158023834228516
42,-10813.8935546875,-9453.68359375,0.0,33.88132858276367
43,-10813.8935546875,-9453.68359375,-0.5,33.88928985595703
44,-10813.8935546875,-9453.68359375,-1.5,34.46388626098633
45,-10813.8935546875,-9453.68359375,-2.5,34.77122116088867
46,-10813.8935546875,-9453.68359375,-3.5,34.99671173095703
47,-10813.8935546875,-9453.68359375,-4.5,35.15245819091797
48,-10813.8935546875,-9388.818359375,0.0,33.8886833190918
49,-10813.8935546875,-9388.818359375,-0.5,33.894256591796875
50,-10813.8935546875,-9388.818359375,-1.5,34.46171569824219
51,-10813.8935546875,-9388.818359375,-2.5,34.7705078125
52,-10813.8935546875,-9388.818359375,-3.5,34.994537353515625
53,-10813.8935546875,-9388.818359375,-4.5,35.1504020690918
54,-10813.8935546875,-9323.9541015625,0.0,33.87211990356445
55,-10813.8935546875,-9323.9541015625,-0.5,33.88483810424805
56,-10813.8935546875,-9323.9541015625,-1.5,34.46024703979492
57,-10813.8935546875,-9323.9541015625,-2.5,34.76724624633789
58,-10813.8935546875,-9323.9541015625,-3.5,34.99064254760742
59,-10813.8935546875,-9323.9541015625,-4.5,35.14885330200195
60,-10813.8935546875,-9259.0888671875,0.0,33.87211990356445
