x,y,z,salinity
9427.99018952324,9659.570547825864,0.0722370445728302,0.0
9427.99018952324,9659.570547825864,0.0722370445728302,0.0
9426.181900949476,9658.149177783373,0.037906255573034286,0.0
9424.325333565874,9656.89268995495,0.047922730445861816,0.0
9422.429978341504,9655.626419580387,0.05074019357562065,0.0
9420.794877023458,9654.23118568658,0.0534052737057209,0.0
9419.224381418288,9650.124401678318,0.04831189289689064,0.0
9417.921219797261,9649.064120780231,0.041746143251657486,0.0
9416.42894074384,9648.079546881283,0.03600025922060013,0.0
9415.729844064446,9648.601078858585,0.03309156745672226,0.0
9414.070877999862,9647.269811124452,0.037079572677612305,0.0
9412.534745187217,9645.671869517293,0.05304102972149849,0.0
9411.243363351028,9643.58532778571,0.05318036675453186,0.0
9410.5201272679,9641.366253231705,0.07082829624414444,0.0
9411.433152170139,9635.866133868132,0.07447583228349686,0.0
9410.66819855631,9633.812955115323,-0.0039807395078241825,0.0
9410.02711579257,9631.846311555086,0.02290474623441696,0.0
9409.213120431104,9629.819023725264,0.048087481409311295,0.0
9408.037095041094,9630.435544657343,0.0848454162478447,0.0
9407.405045479956,9628.05968647059,0.01785818673670292,0.0
9406.946335764153,9625.607005552816,0.03770375996828079,0.0
9406.47041413282,9623.41493719597,0.045548662543296814,0.0
9405.73646637872,9621.340041969743,-0.005994693376123905,0.0
9406.560227364875,9615.831008484136,0.06241031736135483,0.0
9406.11290070518,9613.218247683824,0.022515742108225822,0.0
9405.808548898145,9610.585566537624,0.08411717414855957,0.0
9404.450058908329,9611.17903833885,0.04196801409125328,0.0
9404.20964142745,9608.664710623367,0.027950327843427658,0.0
9403.74256989418,9606.263462979363,0.00815319363027811,0.0
9404.536545724088,9600.912306142145,0.010983956977725029,0.0
9404.03599640842,9598.49125147361,0.06319676339626312,0.0
9403.483719796664,9596.097044985268,0.022970080375671387,0.0
9402.371781320053,9596.601564833854,0.03424281254410744,0.0
9401.910752267238,9594.257102341699,0.02249760366976261,0.0
9401.565567941205,9591.97518367449,0.032964978367090225,0.0
9401.169968576014,9589.688678331348,0.01691901870071888,0.0
9400.529953927726,9587.428423725798,0.051390331238508224,0.0
9401.585404366648,9581.35107273976,0.0017192959785461426,0.0
9401.057633370856,9578.693726260046,0.056363821029663086,0.0
9400.728775948646,9575.93771049492,0.04100579768419266,0.0
9400.20869538281,9573.561496944641,0.02427956648170948,0.0
9399.561020821855,9571.635236932298,-0.008481231518089771,0.0
9398.628128976881,9572.117468977956,0.014265310019254684,0.0
9397.693284005547,9570.222231704829,0.004748960491269827,0.0
9396.790574044762,9568.08694606979,0.0520114004611969,0.0
9395.929795235714,9565.49898303761,0.07293891906738281,0.0
9397.655838937426,9559.046561442534,0.01108465250581503,0.0
9397.097367257971,9556.545856869907,0.03556225821375847,0.0
9396.480668039456,9554.033373894807,0.049352116882801056,0.0
9396.267472237909,9551.531598365815,0.027381891384720802,0.0
9395.013291329939,9551.903373396228,0.022519897669553757,0.0
9395.091233224492,9549.68332923476,0.040527086704969406,0.0
9394.85545441605,9547.795414398226,0.017589254304766655,0.0
9394.288712472588,9545.847531526899,0.01926368847489357,0.0
9396.239060373176,9540.179829627095,0.05584200471639633,0.0
9396.128952951574,9537.312758494922,0.03733332082629204,0.0
9395.889664620723,9534.60770966833,0.04492665454745293,0.0
9394.497666330426,9534.987282685639,0.056922487914562225,0.0
9394.666977853085,9532.55221184992,-0.028631102293729782,0.0
9394.47197052906,9530.35667121224,0.06362126022577286,0.0
9396.127884836127,9525.335114045874,0.005788241978734732,0.0
9396.127549141976,9522.859818473094,0.055044710636138916,0.0
9396.04042145679,9520.397852794025,0.03191962465643883,0.0
9396.095108956943,9518.010694878894,0.0241237785667181,0.0
9395.901749581632,9515.674877994943,0.035892657935619354,0.0
9394.655533761603,9515.986553288563,0.03991423174738884,0.0
9394.641129464477,9513.758926630042,0.016691777855157852,0.0
9394.434128732208,9511.674608046427,0.031101370230317116,0.0
9393.962174386596,9509.438604341862,0.024267135187983513,0.0
9396.187424631333,9503.288083324629,0.04061004891991615,0.0
9396.36180207245,9500.324151360881,0.05095812305808067,0.0
9396.357041330059,9497.712951657119,0.034206975251436234,0.0
9396.121415109652,9495.600350948083,0.03125976026058197,0.0
9395.199387521316,9495.805224749778,0.03738795965909958,0.0
9395.228531808927,9493.985224322816,0.009103965945541859,0.0
9394.930161446973,9492.183040567576,0.045441318303346634,0.0
9394.66755768793,9490.071589738636,0.03883131220936775,0.0
9394.33397004062,9487.56638899902,0.026867792010307312,0.0
9396.900986642433,9481.867896189286,0.030239194631576538,0.0
9396.893509835092,9479.33891446438,0.027975065633654594,0.0
9396.970536203024,9476.810155703644,0.04561791568994522,0.0
9397.127671212904,9474.301553748528,0.03161831945180893,0.0
9395.82438752113,9474.367928585258,0.007050550077110529,0.0
9396.019852609257,9471.970664657038,0.04960108548402786,0.0
9396.20109650558,9469.704828391654,0.03525523468852043,0.0
9398.97575470909,9465.322556385574,0.03414754569530487,0.0
9399.025803536802,9463.135172724791,0.021042408421635628,0.0
9399.291062325425,9461.079398942302,0.0324748158454895,0.0
9399.461228341705,9458.99045733789,0.02110721543431282,0.0
9398.398087472826,9459.044548929198,0.0058827875182032585,0.0
9398.064805001582,9456.697032108861,0.03379342332482338,0.0
9398.011857003596,9454.037282185982,0.0356847308576107,0.0
9398.072831124899,9451.278594888188,0.03573668748140335,0.0
9401.865830392566,9446.253057654198,0.04606771469116211,0.0
9402.345627756167,9444.306403190103,0.04451622813940048,0.0
9402.788041085438,9442.734157727953,0.018610462546348572,0.0
9403.127335519053,9441.24414211352,0.02609623409807682,0.0
9403.496293038965,9439.130521254292,0.04253454506397247,0.0
9402.139267891744,9439.045051281199,0.030769988894462585,0.0
9402.4639749237,9436.444428906234,0.03711980953812599,0.0
9403.230729074276,9433.877945834738,0.025705380365252495,0.0
9404.114151925589,9431.588711909864,0.03033515438437462,0.0
9404.537552804164,9429.502240101496,0.009295656345784664,0.0
9404.9797830289,9427.416719736802,0.035782307386398315,0.0
9408.179520577778,9423.012793012882,0.03823108971118927,0.0
9408.732560128125,9420.844910470207,0.029188141226768494,0.0
9409.17524811696,9418.731069181898,0.03228985145688057,0.0
9408.12257477757,9418.676076987735,0.007716681808233261,0.0
9408.27385041153,9416.464357848643,0.055516112595796585,0.0
9408.58110138884,9414.064228730498,0.027366705238819122,0.0
9409.156449288883,9411.649642843964,0.023373857140541077,0.0
9409.896042794708,9409.43109639493,0.037600692361593246,0.0
9410.407547922045,9407.487390353592,0.04279479384422302,0.0
9413.453782052617,9403.515919379413,0.007431039586663246,0.0
9414.000748605218,9401.27175099211,0.055446866899728775,0.0
9414.741806954427,9399.219828564726,0.041201233863830566,0.0
9413.691849679195,9399.07099119571,0.045886047184467316,0.0
9414.340928048956,9396.925533024469,0.01620541326701641,0.0
9414.718491525444,9394.764537402296,0.026093920692801476,0.0
9415.096451729874,9392.420496817354,0.05185820907354355,0.0
9415.961991281314,9390.232147342362,0.022640835493803024,0.0
9419.542435616862,9386.887191497297,0.022525522857904434,0.0
9420.003769845744,9385.04560316527,0.05087153986096382,0.0
9420.50529572499,9382.969677769268,0.016595713794231415,0.0
9419.303086252221,9382.797178764049,0.005851274356245995,0.0
9419.591294259966,9380.586436621237,0.016745002940297127,0.0
9420.186234444758,9378.513255260734,0.05313912406563759,0.0
9420.87150666187,9376.442364283448,0.046238113194704056,0.0
9424.398789376814,9372.578924665626,0.016336560249328613,0.0
9425.055497140367,9370.459274185921,0.01615527644753456,0.0
9425.695908517388,9368.537399352268,0.03394278883934021,0.0
9424.598893136585,9368.464979743545,0.02353838086128235,0.0
9425.230240792926,9366.610103085173,0.03344040364027023,0.0
9425.80833527521,9364.630419538076,0.004256212618201971,0.0
9426.310044259779,9362.514241211678,0.035394392907619476,0.0
9426.667954416147,9360.436828935388,0.018798915669322014,0.0
9427.239579171955,9358.36404488822,0.019011424854397774,0.0
9429.799576730533,9353.941562398306,0.019546927884221077,0.0
9430.129075021378,9351.716330358016,0.016245262697339058,0.0
9430.482712716748,9349.456337111038,0.04847333952784538,0.0
9430.936387032965,9347.125440148848,0.009462503716349602,0.0
9431.431138009668,9344.760919053182,0.0508417934179306,0.0
9431.767685861041,9342.4432093467,0.018479857593774796,0.0
9430.643784494268,9342.657996016122,0.05210366100072861,0.0
9431.028275460543,9340.536389344408,-0.028102247044444084,0.0
9431.083359689426,9338.60458368278,0.038037754595279694,0.0
9430.824112863178,9336.617594320256,0.03446800634264946,0.0
9430.76564118342,9334.545193075099,0.0041066184639930725,0.0
9430.790543527322,9332.591241397593,0.026157675310969353,0.0
9432.220902413948,9328.784889899352,0.0334172286093235,0.0
9431.97935578304,9327.37990817418,0.018770022317767143,0.0
9431.260666818898,9327.656440655865,-0.00021697708871215582,0.0
9431.097825021134,9326.339336114132,0.026885919272899628,0.0
9430.647110910562,9325.132356812965,0.005618499591946602,0.0
9430.206376047296,9323.754801455087,0.04595610499382019,0.0
9429.820176096147,9322.313177984719,0.002766568446531892,0.0
9429.35289093868,9320.791035242732,-0.010618765838444233,0.0
9428.731553049309,9319.369897571838,0.035652123391628265,0.0
9429.416123360832,9315.87112056661,0.017986267805099487,0.0
9428.872361154574,9314.705372571716,-0.010792317800223827,0.0
9428.283799142013,9313.813427016785,0.015776434913277626,0.0
9427.811264963137,9314.068482439025,0.03685648739337921,0.0
9427.214310616611,9313.238864974064,-0.0008294381550513208,0.0
9426.546616524889,9312.327035969507,-0.015336337499320507,0.0
9425.823807686991,9311.248044161204,0.00840661022812128,0.0
9425.09565827344,9310.18654604941,0.028400827199220657,0.0
9425.35337922093,9307.352095797458,-0.016910836100578308,0.0
9424.831620186718,9306.198555998162,0.022075088694691658,0.0
9424.274796456768,9304.882770495477,0.057598792016506195,0.0
9423.933884591732,9303.838730651947,-0.00942919123917818,0.0
9423.352555245816,9304.246915828595,0.0012864945456385612,0.0
9422.852799386816,9303.218499263856,0.005551724229007959,0.0
9422.020890207392,9302.396977216446,0.023150477558374405,0.0
9421.322495431217,9301.684316363802,-0.001365943462587893,0.0
9420.648941964364,9299.825412655233,-0.009029988199472427,0.0
9420.027359933503,9299.056710611447,-0.004160321783274412,0.0
9419.354874582099,9298.12071807554,0.016617031767964363,0.0
9418.770523995954,9296.971045953784,0.0037082312628626823,0.0
9418.329544991991,9295.71327241443,0.03599477559328079,0.0
9417.857102364987,9296.133916092347,0.005787237547338009,0.0
9417.26780793113,9295.115476151535,0.015352349728345871,0.0
9416.80262848806,9294.177650667516,0.005111987236887217,0.0
9416.218979806716,9293.458397530952,0.025088800117373466,0.0
9415.73634430821,9292.78356530415,-0.014545208774507046,0.0
9414.898209542218,9291.379165818145,0.011368456296622753,0.0
9414.218979806352,9290.811926175085,0.030001575127243996,0.0
9413.55494782349,9290.10877148236,0.018790867179632187,0.0
9413.004319162026,9289.160287284123,0.03782601282000542,0.0
9412.299332589424,9288.165286590649,0.019461501389741898,0.0
9411.931595772994,9288.66220660354,0.06614422798156738,0.0
9411.294053048958,9287.591584932503,0.01802365481853485,0.0
9410.866074533316,9286.497734478966,0.05083785578608513,0.0
9410.428086251497,9285.736477945245,0.048263829201459885,0.0
9409.898789376946,9285.228883258193,0.016733443364501,0.0
9408.94413849825,9283.904015427002,0.003080152440816164,0.0
9408.31279084112,9283.456371330863,0.029924767091870308,0.0
9407.766434640655,9282.688301354252,0.028596801683306694,0.0
9407.149155588084,9281.877509828026,0.043748922646045685,0.0
9406.647232980109,9281.050206991891,0.034057363867759705,0.0
9406.47831818539,9281.461259964684,0.032309431582689285,0.0
9405.869492501364,9280.84818054996,0.004744369070976973,0.0
9405.26615998261,9280.100969051366,0.045568209141492844,0.0
9404.69334504061,9279.293169966642,0.034106943756341934,0.0
9403.922837228509,9277.272774500803,0.017353259027004242,0.0
9403.06083771677,9277.07321031531,0.03318876400589943,0.0
9401.93272492358,9276.760719880313,-0.04633510485291481,0.0
9401.303299874728,9276.641106665706,0.0028704858850687742,0.0
9401.249436349328,9276.98331108911,0.004201418720185757,0.0
9400.638871163927,9276.623865586025,0.016054635867476463,0.0
9400.165360421475,9275.98054584323,0.017436768859624863,0.0
9399.889481515334,9275.205431693637,0.021540390327572823,0.0
9399.459702462947,9274.482524802976,0.039378661662340164,0.0
9398.239640206804,9271.819479539326,0.023020397871732712,0.0
9397.57667633939,9271.534048028354,0.006267880089581013,0.0
9396.933670968165,9271.398400683525,0.022888099774718285,0.0
9396.255936592974,9271.29807798789,-0.014271357096731663,0.0
